name,ID,KEGG,HMDB,BiGG
"4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol",m00959c,NA,NA,NA
"4alpha-formyl-5alpha-cholesta-8-en-3beta-ol",m00960c,NA,NA,NA
"4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol",m00961c,NA,NA,NA
"4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol",m00962c,NA,NA,NA
"4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol",m00963c,NA,NA,NA
"4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol",m00964c,NA,NA,NA
"4alpha-hydroxytetrahydrobiopterin",m00965c,C15522,HMDB0002281,thbpt4acam
"4alpha-hydroxytetrahydrobiopterin",m00965n,C15522,HMDB0002281,thbpt4acam
"4alpha-methyl-5alpha-cholesta-8-en-3-one",m00966c,NA,NA,NA
"4alpha-methyl-cholesta-8-enol",m00967c,NA,NA,NA
"4alpha-methylzymosterol",m00968c,C05103,NA,NA
"4-aminobutanal",m00969c,C00555,HMDB0001080,4abutn
"4-aminobutanal",m00969m,C00555,HMDB0001080,4abutn
"4-aminobutanal",m00969s,C00555,HMDB0001080,4abutn
"4-aminobutyrate",m00970c,C00334,HMDB0000112,4abut
"4-aminobutyrate",m00970l,C00334,HMDB0000112,4abut
"4-aminobutyrate",m00970m,C00334,HMDB0000112,4abut
"4-aminobutyrate",m00970s,C00334,HMDB0000112,4abut
"4-androstene-3,17-dione",m00971c,C00280,HMDB0000053,andrstndn
"4-androstene-3,17-dione",m00971r,C00280,HMDB0000053,andrstndn
"4-bromo-3,5-cyclohexadiene-1,2-dione",m00972c,C14846,NA,NA
"4-bromocatechol",m00973c,C14843,NA,NA
"4-bromophenol",m00974c,C14453,NA,NA
"4-bromophenol-2,3-epoxide",m00975c,C14845,NA,NA
"4-cholesten-7alpha,12alpha,24(S)-triol-3-one",m00976c,NA,NA,NA
"4-cholesten-7alpha,12alpha,27-triol-3-one",m00977c,NA,NA,NA
"4-cholesten-7alpha,24(S)-diol-3-one",m00978c,NA,NA,NA
"4-cholesten-7alpha,27-diol-3-one",m00979c,NA,NA,NA
"4-cis-decenoyl-CoA",m00980m,NA,NA,NA
"4-cis-decenoyl-CoA",m00980p,NA,NA,NA
"4-coumarate",m00981c,C00811,NA,T4hcinnm
"4-coumaroyl-CoA",m00982c,C00223,NA,coucoa
"4-hydroperoxy-2-nonenal",m00983c,NA,NA,NA
"4-hydroperoxy-H4-neuroprostane",m00984c,NA,NA,NA
"4-hydroxy-1-(3-pyridinyl)-1-butanone",m00985c,C19565,NA,NA
"4-hydroxy-17beta-estradiol",m00986c,C14209,HMDB0005896,hestratriol
"4-hydroxy-17beta-estradiol",m00986l,C14209,HMDB0005896,hestratriol
"4-hydroxy-17beta-estradiol",m00986r,C14209,HMDB0005896,hestratriol
"4-hydroxy-17beta-estradiol",m00986s,C14209,HMDB0005896,hestratriol
"4-hydroxy-17beta-estradiol-2-S-glutathione",m00987c,NA,NA,NA
"4-hydroxy-17beta-estradiol-2-S-glutathione",m00987m,NA,NA,NA
"4-hydroxy-17beta-estradiol-2-S-glutathione",m00987p,NA,NA,NA
"4-hydroxy-17beta-estradiol-2-S-glutathione",m00987r,NA,NA,NA
"4-hydroxy-2-nonenal",m00988c,NA,HMDB0004362,NA
"4-hydroxy-2-oxoglutarate",m00989m,C01127,NA,4h2oglt
"4-hydroxy-2-quinolinecarboxylic acid",m00990c,C01717,HMDB0000715,kynate
"4-hydroxy-3-nitrophenylacetate",m00991c,NA,NA,NA
"4-hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone",m00992c,C19566,NA,NA
"4-hydroxy-all-trans-retinoate",m00993c,C16677,HMDB0006254,NA
"4-hydroxy-all-trans-retinoate",m00993r,C16677,HMDB0006254,NA
"4-hydroxy-all-trans-retinyl-acetate",m00994c,NA,NA,NA
"4-hydroxy-all-trans-retinyl-acetate",m00994r,NA,NA,NA
"4-hydroxybenzoate",m00995c,C00156,HMDB0000500,4hbz
"4-hydroxybenzoate",m00995m,C00156,HMDB0000500,4hbz
"4-hydroxybenzoyl-CoA",m00996c,C02949,NA,4hbzcoa
"4-hydroxy-D4-neuroprostane",m00997c,NA,NA,NA
"4-hydroxy-debrisoquine",m00998c,NA,HMDB0006468,4hdebrisoquine
"4-hydroxy-debrisoquine",m00998s,NA,HMDB0006468,4hdebrisoquine
"4-hydroxy-E4-neuroprostane",m00999c,NA,NA,NA
"4-hydroxyestrone",m01000c,NA,HMDB0005895,NA
"4-hydroxyestrone",m01000l,NA,HMDB0005895,NA
"4-hydroxyestrone",m01000r,NA,HMDB0005895,NA
"4-hydroxyestrone-2-S-glutathione",m01001c,NA,NA,NA
"4-hydroxyestrone-2-S-glutathione",m01001m,NA,NA,NA
"4-hydroxyestrone-2-S-glutathione",m01001p,NA,NA,NA
"4-hydroxyestrone-2-S-glutathione",m01001r,NA,NA,NA
"4-hydroxyphenylacetaldehyde",m01002c,C03765,NA,4hoxpacd
"4-hydroxyphenylacetate",m01003c,C00642,HMDB0000020,4hphac
"4-hydroxyphenylacetate",m01003s,C00642,HMDB0000020,4hphac
"4-hydroxyphenyllactate",m01004c,C03672,HMDB0000755,34hpl
"4-hydroxyphenylpyruvate",m01005c,C01179,HMDB0000707,34hpp
"4-hydroxyphenylpyruvate",m01005m,C01179,HMDB0000707,34hpp
"4-hydroxyretinoic acid",m01006c,C16677,HMDB0006254,hretn
"4-hydroxyretinoic acid",m01006s,C16677,HMDB0006254,hretn
"4-hydroxy-tolbutamide",m01007c,NA,HMDB0006408,4mtolbutamide
"4-hydroxy-tolbutamide",m01007s,NA,HMDB0006408,4mtolbutamide
"4-hydroxyvitamin A1",m01008c,NA,NA,NA
"4-hydroxyvitamin A1",m01008r,NA,NA,NA
"4-imidazolone-5-propanoate",m01009c,C03680,NA,4izp
"4-maleylacetoacetate",m01010c,C01036,NA,4mlacac
"4-methoxy-17beta-estradiol",m01011c,NA,NA,NA
"4-methoxyestrone",m01012c,NA,NA,NA
"4-methyl-2-oxopentanoate",m01013c,C00233,HMDB0000695,4mop
"4-methyl-2-oxopentanoate",m01013m,C00233,HMDB0000695,4mop
"4-methylpentan-1-ol",m01014c,NA,NA,NA
"4-methyl-pentanoyl-CoA",m01015m,NA,NA,NA
"4-methylthio-2-oxobutanoic acid",m01016c,C01180,NA,2kmb
"4-methyl-trans-2-pentenoyl-CoA",m01017m,NA,NA,NA
"4-N-(n-acetyl-D-glucosaminyl)-protein",m01018c,C04375,NA,NA
"4-nitrocatechol",m01019c,C02235,HMDB0002916,24nph
"4-nitrocatechol",m01019s,C02235,HMDB0002916,24nph
"4-nitrophenyl-phosphate",m01020s,C03360,NA,NA
"4-nitrophenyl-sulfate",m01021c,NA,HMDB0006492,4nphsf
"4-nitrophenyl-sulfate",m01021s,NA,HMDB0006492,4nphsf
"4-OH-13-cis-retinal",m01022c,NA,NA,NA
"4-OH-13-cis-retinal",m01022r,NA,NA,NA
"4-OH-9-cis-retinal",m01023c,NA,NA,NA
"4-OH-9-cis-retinal",m01023r,NA,NA,NA
"4-OH-retinal",m01024c,NA,NA,NA
"4-OH-retinal",m01024r,NA,NA,NA
"4-oxo-1-(3-pyridyl)-1-butanone",m01025c,C19567,NA,NA
"4-oxo-13-cis-retinoate",m01026c,NA,NA,oretn
"4-oxo-13-cis-retinoate",m01026r,NA,NA,oretn
"4-oxo-2-nonenal",m01027c,NA,NA,NA
"4-oxo-9-cis-retinal",m01028c,NA,NA,NA
"4-oxo-9-cis-retinal",m01028r,NA,NA,NA
"4-oxo-9-cis-retinoate",m01029c,NA,NA,NA
"4-oxo-9-cis-retinoate",m01029r,NA,NA,NA
"4-oxo-9-cis-retinoyl-beta-glucuronide",m01030c,NA,NA,NA
"4-oxo-9-cis-retinoyl-beta-glucuronide",m01030r,NA,NA,NA
"4-oxo-all-trans-retinoate",m01031c,NA,NA,NA
"4-oxo-all-trans-retinoate",m01031r,NA,NA,NA
"4-oxoretinol",m01032c,C16683,NA,NA
"4-pyridoxate",m01033c,C00847,HMDB0000017,4pyrdx
"4-pyridoxate",m01033s,C00847,HMDB0000017,4pyrdx
"4-trimethylammoniobutanal",m01034c,C01149,NA,4tmeabut
"5-(3-pyridyl)-2-hydroxytetrahydrofuran",m01035c,C19578,NA,NA
"5-(D-galactosyloxy)-L-lysine-procollagen",m01036c,C04487,NA,NA
"5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA",m01037m,NA,NA,NA
"5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA",m01037p,NA,NA,NA
"5(S),6(S)-epoxy-15(R)-HEPE",m01038c,NA,NA,NA
"5(S),6(S)-epoxy-15(R)-HEPE",m01038n,NA,NA,NA
"5(S),6(S)-epoxy-15(R)-HEPE",m01038p,NA,NA,NA
"5(S),6(S)-epoxy-15(R)-HEPE",m01038r,NA,NA,NA
"5(S)-HEPE",m01039c,NA,NA,NA
"5(S)-HEPE",m01039p,NA,NA,NA
"5(S)-HETE",m01040c,C04805,HMDB0011134,NA
"5(S)-HETE",m01040m,C04805,HMDB0011134,NA
"5(S)-HETE",m01040r,C04805,HMDB0011134,NA
"5(S)-HpEPE",m01041c,NA,NA,NA
"5(S)-HpEPE",m01041n,NA,NA,NA
"5(S)-HPETE",m01042c,NA,NA,5HPET
"5(S)-HPETE",m01042m,NA,NA,5HPET
"5-(S-L-cysteinyl)-dopaquinone",m01043c,NA,NA,NA
"5,10-methenyl-THF",m01044c,C00445,NA,methf
"5,10-methenyl-THF",m01044m,C00445,NA,methf
"5,10-methylene-THF",m01045c,C00143,NA,mlthf
"5,10-methylene-THF",m01045m,C00143,NA,mlthf
"5,12,18R-TriHEPE",m01046c,NA,NA,NA
"5,12,20-TriHETE",m01047c,NA,NA,NA
"5,12-DiHETE",m01048c,NA,NA,NA
"5,12-dihydroxy-(6E)-LTB5",m01049c,NA,NA,NA
"5,15-DiHETE",m01050c,NA,NA,NA
"5,6-DHET",m01051c,NA,NA,NA
"5,6-Dihydrouracil",m01052c,C00429,HMDB0000076,56dura
"5,6-dihydroxyindole-2-carboxylate",m01053c,C04185,HMDB0001253,56dihindlcrbxlt
"5,6-EET",m01054c,C14768,HMDB0002190,NA
"5,6-EET",m01054r,C14768,HMDB0002190,NA
"5,6-epoxy-(8Z)-tetradecenoic acid",m01055c,NA,NA,NA
"5,6-epoxy,(18R)-HEPE",m01056c,NA,NA,NA
"5,6-epoxy-13-cis-retinoate",m01057c,NA,NA,NA
"5,6-epoxy-13-cis-retinoate",m01057r,NA,NA,NA
"5,6-epoxytetraene",m01058c,NA,NA,NA
"5,6-epoxytetraene",m01058n,NA,NA,NA
"5,6-epoxytetraene",m01058p,NA,NA,NA
"5,6-epoxytetraene",m01058r,NA,NA,NA
"5,6-indolequinone-2-carboxylate",m01059c,C17938,NA,NA
"5,8-epoxy-13-cis-retinoate",m01060c,NA,NA,NA
"5,9,11-trihydroxyprosta-(6E,14Z)-dien-1-oate",m01061c,NA,NA,NA
"5,9-cyclo-6,8,12-trihydroxy-(10E,14Z)-eicosadienoic acid",m01062c,NA,NA,NA
"5,9-cyclo-6,8-cycloperoxy-12-hydroperoxy-(10E,14Z)-eicosadienoate",m01063c,NA,NA,NA
"5alpha-androstane-3,17-dione",m01064c,C00674,HMDB0000899,andrstandn
"5alpha-androstane-3,17-dione",m01064r,C00674,HMDB0000899,andrstandn
"5alpha-androstane-3alpha,17beta-diol",m01065c,NA,HMDB0000554,NA
"5alpha-cholesta-7,24-dien-3beta-ol",m01066c,C05439,NA,chlstol
"5alpha-cholesta-8,24-dien-3-one",m01067c,NA,NA,NA
"5alpha-cholesta-8-en-3-one",m01068c,NA,NA,NA
"5-alpha-dihydrotestosterone",m01069c,C03917,HMDB0002961,5adtststerone
"5-alpha-dihydrotestosterone",m01069r,C03917,HMDB0002961,5adtststerone
"5-alpha-dihydrotestosterone",m01069s,C03917,HMDB0002961,5adtststerone
"5alpha-dihydrotestosterone-glucuronide",m01070c,NA,HMDB0006203,5adtststeroneglc
"5alpha-dihydrotestosterone-glucuronide",m01070r,NA,HMDB0006203,5adtststeroneglc
"5alpha-dihydrotestosterone-glucuronide",m01070s,NA,HMDB0006203,5adtststeroneglc
"5alpha-dihydrotestosterone-sulfate",m01071c,NA,HMDB0006278,5adtststerones
"5alpha-dihydrotestosterone-sulfate",m01071s,NA,HMDB0006278,5adtststerones
"5alpha-pregnane-3,20-dione",m01072c,C03681,HMDB0003759,NA
"5-amino-2-oxopentanoic acid",m01073p,C01110,HMDB0006272,5a2opntn
"5-aminolevulinate",m01074c,C00430,HMDB0001149,5aop
"5-aminolevulinate",m01074m,C00430,HMDB0001149,5aop
"5-androstene-3,17-dione",m01075c,NA,NA,NA
"5-androstene-3,17-dione",m01075r,NA,NA,NA
"5beta-cholestan-3alpha,7alpha,12alpha,24(S),27-pentol",m01076m,NA,NA,NA
"5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol",m01077c,NA,NA,NA
"5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol",m01077m,NA,NA,NA
"5beta-cholestan-3alpha,7alpha,12alpha-triol",m01078c,C05454,HMDB0001457,xoltriol
"5beta-cholestan-3alpha,7alpha,12alpha-triol",m01078m,C05454,HMDB0001457,xoltriol
"5beta-cholestan-3alpha,7alpha,12alpha-triol",m01078r,C05454,HMDB0001457,xoltriol
"5beta-cholestan-3alpha,7alpha,24(S),27-tetrol",m01079m,NA,NA,NA
"5beta-cholestan-3alpha,7alpha,24(S)-triol",m01080c,NA,NA,NA
"5beta-cholestan-3alpha,7alpha,24(S)-triol",m01080m,NA,NA,NA
"5beta-cholestan-7alpha,12alpha,24(S)-triol-3-one",m01081c,NA,NA,NA
"5beta-cholestan-7alpha,12alpha,27-triol-3-one",m01082c,NA,NA,NA
"5beta-cholestan-7alpha,24(S)-diol-3-one",m01083c,NA,NA,NA
"5beta-cholestan-7alpha,27-diol-3-one",m01084c,NA,NA,NA
"5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol",m01085r,NA,NA,NA
"5beta-cholestane-3alpha,7alpha,12alpha,24r,25-pentol",m01086r,NA,HMDB0000556,NA
"5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol",m01087r,NA,HMDB0002208,NA
"5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol",m01088r,NA,HMDB0002180,NA
"5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol",m01089r,NA,HMDB0000655,NA
"5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol",m01090c,C05446,HMDB0001231,xoltetrol
"5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol",m01090m,C05446,HMDB0001231,xoltetrol
"5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol",m01091c,NA,NA,NA
"5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol",m01091m,NA,NA,NA
"5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol",m01092c,C05446,HMDB0001231,NA
"5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol",m01092m,C05446,HMDB0001231,NA
"5beta-cholestane-3alpha,7alpha,26-triol",m01093c,C05444,HMDB0012455,xol7ah3
"5beta-cholestane-3alpha,7alpha,26-triol",m01093m,C05444,HMDB0012455,xol7ah3
"5beta-cholestane-3alpha,7alpha,27-triol",m01094m,NA,NA,NA
"5beta-cholestane-3alpha,7alpha-diol",m01095c,C05452,HMDB0006893,xol7ah2
"5beta-cholestane-3alpha,7alpha-diol",m01095m,C05452,HMDB0006893,xol7ah2
"5-carboxy-alpha-chromanol",m01096m,NA,NA,NA
"5-carboxy-gamma-chromanol",m01097c,NA,NA,NA
"5-carboxy-gamma-chromanol",m01097m,NA,NA,NA
"5-deoxyadenosine",m01098c,C05198,NA,dad_5
"5-deoxyadenosine",m01098s,C05198,NA,dad_5
"5-formiminotetrahydrofolate",m01099c,C00664,NA,5forthf
"5-formyl-THF",m01100c,C03479,HMDB0001562,5fthf
"5-formyl-THF",m01100m,C03479,HMDB0001562,5fthf
"5-formyl-THF",m01100s,C03479,HMDB0001562,5fthf
"5-guanidino-2-oxopentanoate",m01101p,C03771,HMDB0004225,5g2oxpt
"5-hydroxyindoleacetaldehyde",m01102c,C05634,HMDB0004073,5hoxindact
"5-hydroxyindoleacetate",m01103c,C05635,HMDB0000763,5hoxindoa
"5-hydroxyisourate",m01104c,C11821,NA,NA
"5-hydroxykynurenamine",m01105c,C05638,NA,5hxkynam
"5-hydroxykynurenine",m01106c,C05651,NA,5hxkyn
"5-hydroxy-L-tryptophan",m01107c,C01017,HMDB0000472,5htrp
"5-hydroxy-L-tryptophan",m01107s,C01017,HMDB0000472,5htrp
"5-hydroxy-N-formylkynurenine",m01108c,C05648,NA,5hoxnfkyn
"5-hydroxy-omeprazole",m01109c,NA,NA,5homeprazole
"5-hydroxy-omeprazole",m01109s,NA,NA,5homeprazole
"5-hydroxytryptophol",m01110c,NA,HMDB0001855,NA
"5-L-gamma-glutamyl",m01111s,NA,NA,NA
"5-methoxyindoleacetate",m01112c,C05660,NA,5moxact
"5-methoxytryptophol",m01113c,NA,HMDB0001896,NA
"5-methyltetrahydropteroyltri-L-glutamate",m01114c,C04489,NA,NA
"5-methyl-THF",m01115c,C00440,HMDB0001396,5mthf
"5-methyl-THF",m01115s,C00440,HMDB0001396,5mthf
"5-methylthioadenosine",m01116c,C00170,HMDB0001173,5mta
"5-nitro-gamma-tocopherol",m01117c,NA,NA,NA
"5-oxo-(6E)-12-epi-LTB4",m01118c,NA,NA,NA
"5-oxo-(6E)-12-epi-LTB4",m01118m,NA,NA,NA
"5-oxo-(6E)-12-epi-LTB4",m01118p,NA,NA,NA
"5-oxo-(6E)-12-epi-LTB4",m01118r,NA,NA,NA
"5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA",m01119m,NA,NA,NA
"5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA",m01119p,NA,NA,NA
"5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01120c,NA,NA,NA
"5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01120m,NA,NA,NA
"5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01120p,NA,NA,NA
"5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01120r,NA,NA,NA
"5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA",m01121m,NA,NA,NA
"5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA",m01121p,NA,NA,NA
"5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01122c,NA,NA,NA
"5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01122m,NA,NA,NA
"5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01122p,NA,NA,NA
"5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m01122r,NA,NA,NA
"5-oxo-12-HETE",m01123c,NA,NA,NA
"5-oxo-6-trans-LTB4",m01124c,NA,NA,NA
"5-oxo-6-trans-LTB4",m01124m,NA,NA,NA
"5-oxo-6-trans-LTB4",m01124p,NA,NA,NA
"5-oxo-6-trans-LTB4",m01124r,NA,NA,NA
"5-oxo-EPE",m01125c,NA,NA,NA
"5-oxo-EPE",m01125p,NA,NA,NA
"5-oxo-ETE",m01126c,NA,NA,NA
"5-oxoproline",m01127c,C01879,HMDB0000267,5oxpro
"5-oxoprolyl-peptide",m01128c,C02805,NA,NA
"5-phosphopolynucleotide",m01129c,C03475,NA,NA
"5-phosphoribosyl-4-carboxy-5-aminoimidazole",m01130c,C04751,NA,5aizc
"5-phosphoribosylamine",m01131c,C03090,NA,pram
"5-phosphoribosylformylglycinamidine",m01132c,C04640,NA,fpram
"5-pp-inspP5",m01133c,C11526,NA,ppmi12346p
"5-pp-inspP5",m01133n,C11526,NA,ppmi12346p
"5-S-cysteinyldopa",m01134c,C17935,NA,NA
"5-S-glutathionyl-adrenochrome hydroquinone",m01135c,NA,NA,NA
"5-S-glutathionyl-aminochrome reduced",m01136c,NA,NA,NA
"5-S-glutathionyl-dopachrome hydroquinone",m01137c,NA,NA,NA
"5-S-glutathionyl-dopamine",m01138c,NA,NA,NA
"5-S-glutathionyl-L-dopa",m01139c,NA,NA,NA
"5-S-glutathionyl-noradrenochrome hydroquinone",m01140c,NA,NA,NA
"5-tetradecenoyl-CoA",m01141c,NA,NA,NA
"5-tetradecenoyl-CoA",m01141m,NA,NA,NA
"5-tetradecenoyl-CoA",m01141p,NA,NA,NA
"5-tetradecenoyl-CoA",m01141r,NA,NA,NA
"6-(alpha-D-glucosaminyl)-1D-myo-inositol",m01142r,C15658,NA,NA
"6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol",m01143c,C04248,NA,gpail_hs
"6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol",m01143r,C04248,NA,gpail_hs
"6(R)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate",m01144m,NA,NA,NA
"6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate",m01145m,NA,NA,NA
"6(R)-hydroxy-tetradeca-(4E,8Z)-dienoate",m01146m,NA,NA,NA
"6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate",m01147m,NA,NA,NA
"6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate",m01148m,NA,NA,NA
"6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate",m01149m,NA,NA,NA
"6,7-dihydro-12-epi-LTB4",m01150c,NA,NA,NA
"6,7-dihydro-12-epi-LTB4",m01150m,NA,NA,NA
"6,7-dihydro-12-epi-LTB4",m01150p,NA,NA,NA
"6,7-dihydro-5-oxo-12-epi-LTB4",m01151c,NA,NA,NA
"6,7-dihydro-5-oxo-12-epi-LTB4",m01151m,NA,NA,NA
"6,7-dihydro-5-oxo-12-epi-LTB4",m01151p,NA,NA,NA
"6,7-dihydro-5-oxo-12-epi-LTB4",m01151r,NA,NA,NA
"6,7-dihydro-5-oxo-LTB4",m01152c,NA,NA,NA
"6,7-dihydro-5-oxo-LTB4",m01152m,NA,NA,NA
"6,7-dihydro-5-oxo-LTB4",m01152p,NA,NA,NA
"6,7-dihydro-5-oxo-LTB4",m01152r,NA,NA,NA
"6,7-dihydro-LTB4",m01153c,NA,NA,NA
"6,7-dihydro-LTB4",m01153m,NA,NA,NA
"6,7-dihydro-LTB4",m01153p,NA,NA,NA
"6,7-dihydro-LTB4",m01153r,NA,NA,NA
"6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline",m01154c,NA,HMDB0006044,NA
"6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",m01155c,C04895,NA,ahdt
"6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",m01155n,C04895,NA,ahdt
"6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione",m01156c,C19590,NA,NA
"6-amino-2-oxohexanoate",m01157p,C03239,HMDB0012151,6a2ohxnt
"6beta-hydroxytestosterone",m01158c,C14497,HMDB0006259,6htststerone
"6beta-hydroxytestosterone",m01158r,C14497,HMDB0006259,6htststerone
"6beta-hydroxytestosterone",m01158s,C14497,HMDB0006259,6htststerone
"6-deoxy-L-galactose",m01159c,C01019,HMDB0000174,fuc__L
"6-deoxy-L-galactose",m01159l,C01019,HMDB0000174,fuc__L
"6-deoxy-L-galactose",m01159s,C01019,HMDB0000174,fuc__L
"6-hydroxy-1,2,3,4-tetrahydro-beta-carboline",m01160c,NA,NA,NA
"6-hydroxymelatonin",m01161c,C05643,HMDB0004081,6hoxmelatn
"6-hydroxymelatonin-sulfate",m01162c,NA,NA,NA
"6-hydroxypaclitaxel",m01163c,NA,NA,htaxol
"6-hydroxypaclitaxel",m01163s,NA,NA,htaxol
"6-lactoyl-5,6,7,8-tetrahydropterin",m01164c,C04244,NA,NA
"6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol",m01165m,NA,NA,NA
"6-methylmercaptopurine",m01166c,C16614,NA,NA
"6-oxo-prostaglandin E1",m01167c,C05962,HMDB0004241,NA
"6-oxo-prostaglandin F1alpha",m01168c,C05961,HMDB0002886,NA
"6-oxo-prostaglandin F1alpha",m01168r,C05961,HMDB0002886,NA
"6-phospho-D-gluconate",m01169c,C00345,HMDB0001316,6pgc
"6-phospho-D-gluconate",m01169r,C00345,HMDB0001316,6pgc
"6-pyruvoyltetrahydropterin",m01170c,C03684,NA,6pthp
"6-pyruvoyltetrahydropterin",m01170n,C03684,NA,6pthp
"6-trans-12-epi-LTB4",m01171c,NA,HMDB0005088,NA
"6-trans-12-epi-LTB4",m01171m,NA,HMDB0005088,NA
"6-trans-12-epi-LTB4",m01171p,NA,HMDB0005088,NA
"6-trans-LTB4",m01172c,NA,HMDB0005087,NA
"6-trans-LTB4",m01172m,NA,HMDB0005087,NA
"6-trans-LTB4",m01172p,NA,HMDB0005087,NA
"7,12-dimethylbenz[a]anthracene 5,6-oxide",m01173c,C19604,NA,NA
"7,12-dimethylbenz[a]anthracene",m01174c,C19488,NA,NA
"7,12-dimethylbenz[a]anthracene",m01174s,C19488,NA,NA
"7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene",m01175c,C14856,NA,NA
"7,8-epoxy-(4Z,10Z)-hexadecadienoic acid",m01176c,NA,NA,NA
"7alpha,12alpha-dihydroxy-5beta-cholestan-3-one",m01177c,C05453,NA,xoldioloneh
"7alpha,12alpha-dihydroxycholest-4-en-3-one",m01178c,C05457,NA,xoldiolone
"7alpha,12alpha-dihydroxycholest-4-en-3-one",m01178r,C05457,NA,xoldiolone
"7alpha,25-dihydroxy-4-cholesten-3-one",m01179r,NA,NA,NA
"7alpha-hydroxy-3-oxo-4-cholestenoic acid",m01180m,NA,NA,NA
"7alpha-hydroxy-5beta-cholestan-3-one",m01181c,C05451,NA,xol7ah
"7alpha-hydroxycholest-4-en-3-one",m01182c,C05455,HMDB0001993,xol7aone
"7alpha-hydroxycholest-4-en-3-one",m01182r,C05455,HMDB0001993,xol7aone
"7alpha-hydroxycholesterol",m01183r,C03594,NA,xol7a
"7alpha-hydroxypregnenolone",m01184c,C18038,NA,NA
"7-carboxy-alpha-chromanol",m01185m,NA,NA,NA
"7-carboxy-alpha-tocotrienol",m01186m,NA,NA,NA
"7-carboxy-gamma-chromanol",m01187m,NA,NA,NA
"7-carboxy-gamma-tocotrienol",m01188m,NA,NA,NA
"7-dehydrodesmosterol",m01189c,C05107,HMDB0003896,ddsmsterol
"7-HETE",m01190c,NA,NA,NA
"7-hexadecenoyl-CoA",m01191c,NA,NA,NA
"7-hexadecenoyl-CoA",m01191m,NA,NA,NA
"7-hexadecenoyl-CoA",m01191p,NA,NA,NA
"7-hexadecenoyl-CoA",m01191r,NA,NA,NA
"7-hydroperoxy-H4-neuroprostane",m01192c,NA,NA,NA
"7-hydroxy-D4-neuroprostane",m01193c,NA,NA,NA
"7-hydroxy-E4-neuroprostane",m01194c,NA,NA,NA
"7-hydroxymethyl-12-methylbenz[a]anthracene sulfate",m01195c,C19562,NA,NA
