Row,deltaFPmat1,deltaFPmat2,deltaFPmat3,deltaFPmat4,deltaFPmat5,deltaFPmat6,deltaFPmat7,deltaFPmat8,deltaFPmat9,deltaFPmat10,deltaFPmat11,deltaFPmat12,deltaFPmat13,deltaFPmat14,deltaFPmat15,deltaFPmat16,deltaFPmat17,deltaFPmat18,deltaFPmat19,deltaFPmat20,deltaFPmat21,deltaFPmat22,deltaFPmat23
"L-sorbose-Prostate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"threonine-Prostate",0.704836186064946,0.839331263966633,0.99998958855105,0.999670126969542,0.997929822001363,0.96192160482184,0.957772624294539,0.939893383225066,0.879847048575313,0.796183232146207,0.786336692365625,0.791907188969158,0.789467642890885,0.783944578114396,0.730331575792094,0.704836186064946,0.704836186064946,0.704836186064946,0.704836186064946,0.704836186064946,0.704836186064946,0.704836186769782,0.704836890901836
"tryptophan-Prostate",0.0452205313705797,0.839331263966633,0.99998958855105,0.999670126969542,0.997929822001363,0.96192160482184,0.957772624294539,0.939893383225066,0.879847048575313,0.796183232146207,0.786336692365625,0.791907188969158,0.789467642890885,0.783944578114396,0.730331575792094,0.462415843045005,0.453165754614285,0.451963987100804,0.45138923910506,0.476003195220529,0.574525559843315,0.577752002684169,0.579088245170525
"tyrosine-Prostate",0.0452205313705797,0.839331263966633,0.99998958855105,0.999670126969542,0.997929822001363,0.96192160482184,0.957772624294539,0.939893383225066,0.879847048575313,0.796183232146207,0.786336692365625,0.791907188969158,0.789467642890885,0.783944578114396,0.730331575792094,0.462415843045005,0.453165754614285,0.451963987100804,0.45138923910506,0.476003195220529,0.574525559843315,0.577752002684169,0.579088245170525
"lathosterol-Prostate",0.195841178676584,0.219589127039217,0.195974048860494,0.216848995019798,0.221173740361938,0.221207004465588,0.220901760122892,0.222460037295514,0.216254803326863,0.216187513297468,0.216187445530209,0.216187457552985,0.216187460500131,0.216195659504195,0.216188668695215,0.216187526840645,0.216195072647908,0.216205780022931,0.216194474142218,0.216208879328195,0.216191651468224,0.216190129520636,0.216195213698603
"linoleate-Prostate",0.723706861218133,0.399780206967995,0.727633353294757,0.72760374901679,0.703091551432214,0.588786474195291,0.5881465548647,0.588143212094533,0.587503984714786,0.504255328506698,0.491660237408809,0.486516217070198,0.486516350814114,0.487056346974927,0.487056340406795,0.487036109317637,0.487050578251054,0.487056678280481,0.487056768843208,0.487071325557843,0.487049177201386,0.487053151813627,0.487050747453482
"maltotetraose-Prostate",-0.000702336422620891,0.00046914312825995,-0.000702336422620891,-0.000702336422620888,-0.00070216491845819,-0.000702263855577812,-0.000702336424507049,0.0017535828542425,0.00260989814145046,0.00282060185503907,0.00280927077071622,0.000598013126138802,0.0021252193269798,-0.000702334749023183,-0.000702336174656933,-0.000701272958617122,-0.000702338662459803,0.000669405080392746,0.000669390654433777,0.00066415821296352,0.000663568258840133,0.000668108728938105,0.000663813023855833
"maltotriose-Prostate",0.0700877083263766,0.0247521387071092,0.070416785403534,0.0791158401123313,0.0169004054357638,0.0264429705552419,0.0270156384655678,0.0270164394842961,0.0275967872608989,0.027592788207126,0.0247861372804252,0.034906216378092,0.0211935638703121,0.0211931020919708,0.0228949085873301,0.0236295800759682,0.0244553974193941,0.0244554822655648,0.0244555015318479,0.0244557227037636,0.0244555287964189,0.0244520983313611,0.0244519468758749
"melatonin-Prostate",0,0.000106810991160167,0,2.22044604925031e-16,0,2.22044604925031e-16,0,0,9.04373909094147e-09,1.77291514802391e-12,5.63647251095034e-09,3.96922494871887e-11,1.97173112438387e-05,0.000109671779122689,6.24915589851893e-05,1.56164192688379e-09,6.11173730846737e-07,1.8237895527129e-08,0,1.45490282954519e-06,0.000148732750867131,0.000148330440640776,0.000151042149639791
"methanol-Prostate",0.0396105145657611,0.0498249067536565,0.040044934396482,0.0525266161326786,0.0526600284101079,0.0523312164968899,0.0512648536866058,0.0493364205269379,0.0493225672100523,0.0493225393406713,0.0493086791544511,0.0471475414072738,0.0467546289167298,0.046747592275463,0.0467540978383746,0.04675416570397,0.046754086765341,0.0467541334728443,0.0467540860762872,0.0467541513167646,0.0467545589822281,0.0467557735807055,0.0467555404740199
"myristic acid-Prostate",0.0283640468679635,0.0320427152395364,0.0283640464364755,0.0283639377515126,0.0283019908617064,0.0293072246752871,0.0291239512396121,0.0334112778859633,0.0331865230439504,0.0325526701705569,0.0328508661551491,0.0325324958767975,0.0326998084648601,0.0323908435393049,0.0320734621950523,0.0314336170575698,0.031432152360391,0.0314336881741878,0.0314321501907986,0.0314321849375276,0.0314573086124264,0.0278782425418551,0.014728964852286
"N-acetylglucosamine-Prostate",0.0704927784346867,0.0542758070936497,0.0695698303012874,0.0552584396246364,0.0548458014435859,0.0548453781726291,0.0548453777493473,0.0548453777489238,0.0548453777489235,0.0548453777489235,0.0548453776843753,0.0548453777440961,0.0548453728279674,0.0548404566685882,0.050906341960286,0.0451322561445822,0.0789212229216852,0.0915875203482728,0.0862923306016736,0.0898494709763755,0.0999997390047402,0.0996504215128811,0.0935451214776298
"N-acetyl-L-aspartate-Prostate",0.35537760138101,0.378633442257221,0.356361824646465,0.37830430012542,0.378454941161341,0.378443596589998,0.378443605327402,0.378443605316049,0.378443605316037,0.378443669489083,0.378443762876991,0.378443605316037,0.378444484041672,0.378443605014599,0.378443629253369,0.378458096968967,0.378443245582412,0.378079026411494,0.357555979816163,0.356400192799966,0.244864501987773,0.244864550354368,0.24486437148926
"N-acetylneuraminate-Prostate",0.0752544225294835,0.154270756008765,0.0755335205156904,0.215604674570523,0.168074825498184,0.155837770961577,0.153239624314745,0.153203226254634,0.153585876370743,0.146361187734425,0.146103487045242,0.147270388658465,0.146594402599666,0.15283874946074,0.147777709321143,0.129986538803945,0.138819239919073,0.151509104880338,0.151516309425198,0.15034092599533,0.127075041344724,0.127075216772678,0.127113010032624
"N-acetylornithine-Prostate",0.00302008030864764,0.00570072436959804,0.00380771772664246,0.00782503239642715,0.00560972229323309,0.00560733286972098,0.00560733048011341,0.00560733047772381,0.00560733047772141,0.00560733047772143,0.00560733047772143,0.00560733047772143,0.00560733047772143,0.00560733061677501,0.00560843971059341,0.00561382264656503,0.00575344070508729,0.00963171887351741,0.00973765309168065,0.00973765319155145,0.00925321464474002,0.00924828605500813,0.00923910458992303
"NAD+-Prostate",0.842109716626045,0.842125311084532,1.03997694370413,0.999999999997529,0.999997276189043,0.998267608502678,0.957772624294539,0.939893383225066,0.879847048575313,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045,0.842109716626045
"NO-Prostate",0,-0.0665134277702079,-0.00302615708581611,-0.0558276163248478,-0.0667533925286219,-0.0667726402987774,-0.0667726595610182,-0.0667726595802805,-0.0667726595802997,-0.0667726595802997,-0.0667726595802997,-0.0667726595802997,-0.0667726595802997,-0.0667726595310303,-0.0667726341721348,-0.0667732825856525,-0.0667726933206113,-0.0668060493695569,-0.0690382203041338,-0.0690215204788486,-0.0690214495245899,-0.0690214455796253,-0.0690194558563387
"noradrenaline-Prostate",0.0899280150389597,0.349726066289283,0.779917192587531,0.779917192587424,0.779917192506095,0.779917111152399,0.779835771093062,0.71017505973749,0.297082960417474,0.29420602739733,0.294203133305067,0.294203130410958,0.294203130408063,0.294203130407953,0.294203424504059,0.294203234231758,0.294306835269485,0.342558472340725,0.384636496823541,0.387121931787311,0.452740263710291,0.454645573182059,0.45464753132976
"oleate-Prostate",0.000114915219884326,0.0228537747055839,0.000114915219884326,0.000114915219884326,0.00287105099102238,0.00381328111305064,0.00429720251720895,0.00425896691437445,0.00919968792763803,0.00289985424484795,0.00130269532875547,0.00206157695860576,0.0193774942771615,0.0164577256420535,0.0161538055968913,0.0106241934289484,0.0106229827776542,0.0097118905910043,0.0119888644536411,0.0146980515628067,0.0155661988631132,0.0187841877463981,0.014728964852286
"ornithine-Prostate",0.217113860618007,0.196368153164907,0.217141222830176,0.218626152000053,0.217018062041643,0.204023530429053,0.203485924136866,0.287199285937642,0.295889959314234,0.306884339887019,0.309505122073073,0.309537375860842,0.309537683958781,0.30953749844633,0.309537498396063,0.309534892969926,0.309536835373808,0.309537569897424,0.309537416884715,0.309537975297991,0.309548791681529,0.310484226884441,0.318129810705179
"palmitate-Prostate",0.0283640468679635,0.0297376180156893,0.0283640331343741,0.0283606100265857,0.0280736286897483,0.0293618338156161,0.0290032868280674,0.029330084690275,0.0295418353007411,0.0293815147982024,0.0302076232726672,0.0300714446326014,0.0302955621727099,0.0300887750261247,0.0302943721794536,0.0284857814482853,0.0283764440646907,0.0283774087069908,0.0283775614135948,0.0283771909392185,0.0282259258052466,0.0191651471364683,0.0216177340058661
"palmitolate-Prostate",0.000114915219884326,0.0228537747055839,0.000706386187811478,0.0195531454103689,0.0136788360749303,0.00404213943137233,0.00321132316108447,0.00329178996575644,0.00919968792763803,0.00370553072732321,0.00370561249061568,0.00377263503184555,0.0193774942771615,0.0164577256420535,0.0161538055968913,0.0106241934289484,0.0106229827776542,0.0097118905910043,0.0119888644536411,0.0146980515628067,0.0155661988631132,0.0187841877463981,0.014728964852286
"pantothenate-Prostate",0.0495853177014426,0.102494860193882,0.0524755817867427,0.120468377432593,0.143990183794649,0.138574258348851,0.1367931882171,0.137608069575803,0.1186497004246,0.100450761369701,0.0858030452469323,0.0856265047685839,0.0856263237718019,0.0856263922221786,0.0856263261367191,0.0856263331572165,0.0856287446423866,0.126100950102764,0.126198779124652,0.126207961367925,0.126187579287279,0.126248053492295,0.126194332636457
"Pectin-Prostate",0,7.39587769382766e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.93940452375818e-11,2.65285793332737e-10,0,0,0,0,0,0,0
"perillyl alcohol-Prostate",0.000158247108947049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PEP-Prostate",0.656791787002818,0.205517689468519,0.647803937128873,0.511524828784484,0.265488698680569,0.248067263073196,0.248036837013967,0.246108526508527,0.286433819264943,0.220677759665241,0.199885307035783,0.168240108421624,0.168092878795491,0.130957578265676,0.130956905122849,0.130957543950992,0.130959623036723,0.130958685540094,0.130963486812628,0.131054746305552,0.180804767178021,0.259557383139279,0.242276111635001
"3-phosphoserine-Prostate",0.0110676726641172,0.839331263966633,0.99998958855105,0.999670126969542,0.997929822001363,0.96192160482184,0.957772624294539,0.939893383225066,0.879847048575313,0.796183232146207,0.786336692365625,0.791907188969158,0.789467642890885,0.783944578114396,0.730331575792094,0.462415843045005,0.453165754614285,0.451963987100804,0.45138923910506,0.476003195220529,0.574525559843315,0.577752002684169,0.579088245170525
"phytanic acid-Prostate",1.34150938587221e-06,0.00131583691806376,0.00699431148326835,0.00372419677719889,0.00255414836626866,0.00201590042065905,0.00248015383199964,0.00257053041951431,0.0025706365955112,0.00257063670170576,0.00257063670181196,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207,0.00257063670181207
"picolinic acid-Prostate",0,0.000210619608428941,2.22044604925031e-16,0,0,0,0,2.22044604925031e-16,4.44089209850063e-16,2.22044604925031e-16,1.7782797456789e-10,1.7782797456789e-10,2.22044604925031e-16,0,3.69281316636716e-09,1.30614210991364e-06,5.68047051441312e-06,8.47634234180106e-06,0,1.68347114026801e-10,3.12554349068961e-08,9.9068437795502e-06,8.07520213585988e-06
"pristanic acid-Prostate",0.00317249648176714,0.00729417840032659,0.0193727931695493,0.0194689777464879,0.0315806542082195,0.0055385727314304,0.0152224794803553,0.058973526220188,0.00470980375084058,0.00833938139246242,0.00988908607634421,0.012233575722993,0.0101186517226368,0.00805212721316996,0.00812773147922176,0.00955485274280833,0.00999749978105231,0.0102624991010564,0.0105262011934964,0.0107882947643575,0.0107888178685682,0.0107888183921934,0.010788822859957
"progesterone-Prostate",0.00948406466352571,2.21597427016995e-05,0,0,0,0,0,2.1251067017225e-09,0,6.72062960838105e-11,0,0,5.66893143538749e-10,3.24458793166116e-11,0,5.68964137748207e-08,0,9.06933475541827e-08,0,3.20661899810837e-09,0,6.04621216981904e-09,1.22198130531048e-07
"putrescine-Prostate",0.118611632671578,0.118634501589212,0.11861163265872,0.118611604096464,0.118611632790189,0.118611632671578,0.118611634402454,0.118611632726558,0.118611619823481,0.118611632671578,0.118611631983941,0.134608433773305,0.135335647471932,0.135336385874249,0.135336165342175,0.135337079318265,0.135321201438942,0.135337781421247,0.13533227686327,0.13532929942689,0.135329231230691,0.1353366775011,0.135331615413239
"5-oxoproline-Prostate",0.120884123844538,0.129873318394823,0.120884125876302,0.121187720863758,0.129603863096789,0.129737764900211,0.129608439507266,0.129608299445725,0.129608299305652,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512,0.129608299305512
"PPi-Prostate",0.287676518389213,0.249829688608892,1.02168501231936,0.263440946730941,0.268774838882764,0.24978537768606,0.249786181419495,0.249785377730479,0.249785377780575,0.249785397726172,0.24978537768606,0.24978601163399,0.249786424499623,0.24978537815479,0.249785361683013,0.249785687992921,0.249785819910707,0.249786336937487,0.249794924428184,0.249785565081413,0.249785382796182,0.249785554327288,0.249785154195953
"quinolinate-Prostate",0.00587741549706408,0.0783063987854249,0.0745229005729587,0.0594833489623001,0.139997583403199,0.143052118214869,0.152466346786387,0.15248358659579,0.152486805355449,0.152483606518956,0.152483606540113,0.152483581053463,0.152484463040641,0.152483167757249,0.152483732421811,0.152483938657683,0.152483901113456,0.15248549921078,0.152480052984968,0.152484478761188,0.152483755412058,0.152476825343438,0.152484243653027
"ribitol-Prostate",0.842109716626045,0.644312625649526,0.841842681242898,0.779807206396906,0.72664608632805,0.651854919084234,0.640068752282122,0.640048982661519,0.640049412196359,0.640056487837342,0.640054391123103,0.640050033564324,0.640048979253258,0.64005163985256,0.640049447278766,0.640077338895766,0.64005055018591,0.640053758626609,0.640054596403031,0.640056859499209,0.640054149569922,0.640068578194927,0.640064168722539
"riboflavin-Prostate",0.805651677460406,0.189878213350852,0.800282445378176,0.304623421332563,0.580369471398937,0.270873771195536,0.187592995331945,0.187592995183051,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902,0.187592995182902
"SAH-Prostate",0.109521061350988,0.191462272034007,0.109521062495086,0.110441305006789,0.352237970646902,0.315965671518405,0.189517380763767,0.189508887857147,0.189508879362996,0.189508879354502,0.189508879721734,0.189508913069572,0.189508871843287,0.189500716285346,0.18289053617247,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321
"SAM-Prostate",0.0744349444401411,0.191462272034007,0.0744357401810356,0.110441305006789,0.352237970646902,0.315965671518405,0.189517380763767,0.189508887857147,0.189508879362996,0.189508879354502,0.189508879721734,0.189508913069572,0.189508871843287,0.189500716285346,0.18289053617247,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321,0.157517384635321
"sarcosine-Prostate",0.0321175085753115,0.0670338438833909,0.0364822930206405,0.0364823276793143,0.0365172990152159,0.0536637329857951,0.0701580374449701,0.0701905608639151,0.0701905938094714,0.0701905971429371,0.0701905934498486,0.0701906631441825,0.0701883949598446,0.0701900093761435,0.0701853433625985,0.0701906281864745,0.0701929584623341,0.0701819496355601,0.0702012047122877,0.0701899938949405,0.0701906720911797,0.0701895040512509,0.0701212657296834
"selenomethionine-Prostate",0.00208128111024906,0.000451235839899922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"serotonin-Prostate",0.0899280150389597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D-glucitol-Prostate",0.560732962166046,0.420127018947087,0.560732962236354,0.560732996473885,0.560766642346317,0.586359220025503,0.645072074308056,0.396852968001051,0.392773295718159,0.392762526972117,0.392769074042788,0.392766382957995,0.391491691395679,0.350481113566453,0.322525105755897,0.322355147483788,0.322357343339947,0.322357741570641,0.322357678527125,0.322366413303252,0.322363474364456,0.322367318417788,0.322370976481487
"spermidine-Prostate",0.118611632671578,0.118688781427309,0.118611632710477,0.118611654293626,0.118627470961302,0.121561279516143,0.118611633420606,0.118611632909723,0.118611632671578,0.118611633247529,0.118611743697244,0.118611812204976,0.118611629140758,0.118616036387982,0.118613013060269,0.118611632549297,0.118611628531921,0.118611396268829,0.118611673243018,0.118614003117782,0.118611626601539,0.118612157372359,0.118613071755093
"spermine-Prostate",0.118611632671578,0.17211346885247,0.118611632705511,0.118611588138085,0.118611737426173,0.118611632671578,0.118611632788067,0.135082807043153,0.136787728945886,0.170897640586223,0.170898883850868,0.170896985053065,0.170896985053065,0.170897000527792,0.170889834066342,0.170897203969742,0.170898012306458,0.170896985053065,0.170896994470779,0.170897246853078,0.170898230128986,0.170899580793053,0.170908426997912
"stearate-Prostate",0.000114915219884326,0.0228537747055839,0.000114915219884326,0.000114915219884326,0.000667606012200193,0.000712251355237448,0.000712297166962063,0.00285094678462072,0.00919968792763803,0.00289985424484795,0.000712301966379371,0.000712300149465411,0.0193774942771615,0.0164577256420535,0.0161538055968913,0.0106241934289484,0.0106229827776542,0.0097118905910043,0.0119888644536411,0.0146980515628067,0.0155661988631132,0.0187841877463981,0.014728964852286
"Suberic Acid-Prostate",0.00500199474967927,0.0197807764856606,0.00504730336814868,0.0112905227118332,0.0686081141433028,0.0548261052100962,0.0699416022615685,0.0163357979671826,0.0163430214836665,0.0163430287432685,0.0163430297841521,0.0163430287505368,0.0163430287534416,0.0163430287668784,0.0163430298118687,0.0163431805083777,0.0163433986495683,0.0163466061515335,0.0163430324966493,0.0163430792920836,0.0163430321575205,0.0163430414523311,0.016346568278027
"succinate-Prostate",0.00490338043071753,0.356096184470775,0.5,0.5,0.5,0.499999999669235,0.499999556336201,0.500007382551528,0.500000064925517,0.500062915213311,0.516244545422619,0.254454547546515,0.257864835735937,0.258311885370189,0.283935300875306,0.285513356348524,0.284525339925426,0.139874069862273,0.125440756519768,0.126445068323194,0.187733234267895,0.195088559670439,0.195097213514182
"sucrose-Prostate",0.0645893562274099,0.0711986818931735,0.0645893562274099,0.0675890102276915,0.071207407571267,0.0712084537292734,0.071208454842817,0.071208464457388,0.0712084554575752,0.0712087564199423,0.0712084547976605,0.0712085892700364,0.0712084547241182,0.0712084489445388,0.071208462299276,0.0712088184709969,0.0712084570749284,0.0712084069012657,0.0712067772348164,0.0712084644799248,0.0712086071432168,0.0712105563944931,0.0712097188966447
"taurine-Prostate",0,0.0358150312461633,0.0216684769555667,0.110372545592818,0.0839401954557258,0.057012594219952,0.035213574272754,0.0348006901578597,0.0348029592118845,0.0358861495771362,0.0839396882816145,0.0386794078380232,0.0386794111114048,0.0386796284087486,0.0386794182723878,0.0386790589846905,0.038679410897218,0.0386794111551847,0.0386788532309161,0.0386796302393864,0.0386799266946581,0.0386800551007709,0.0386678592111784
"THF-Prostate",0.247231044464099,0.0365529659276577,0.247219348674781,0.243483003193312,0.181108834849215,0.172493154396029,0.136251750131181,0.0419942292641913,0.0386348131465063,0.0397951892693476,0.0397858035454789,0.0337563959865146,0.0327262027906596,0.107856382175286,0.10785361396395,0.107874076017813,0.107853019769146,0.10785471895233,0.107855748041751,0.107830006705528,0.116060238768892,0.116067748520955,0.116058583972755
"thymidine-Prostate",0.477724291247723,0.0938352759741801,0.477723524449634,0.4777238774893,0.47730649006741,0.380035336794186,0.308551691037957,0.330699232166526,0.330604910201152,0.322876358788641,0.292672550767064,0.233728382610849,0.151442046600703,0.145783128276159,0.145763024301651,0.154179274619061,0.119641563238703,0.118731846174758,0.118729930449118,0.118729654609992,0.117149186859361,0.104033974927759,0.104037075668069
"thymine-Prostate",5.83586516378909e-05,3.24968152782823e-05,5.84771119603311e-05,7.14855966340577e-05,7.20356562629032e-05,0.00111811615181218,7.09576356499042e-05,0.00974260036249674,0.0183197015114283,0.0181680429647786,-0.00135236724638421,-0.00135096800307333,-0.00135162157706326,-0.00134357009772657,-0.00135184005727629,-0.00139675655829241,-0.00133360174935471,-0.00134568780070476,-0.00133704407452173,-0.00135268191077287,-0.00135811147752862,-0.00133587805767466,-0.0013463113669363
"thyroxine-Prostate",0.0180311911983142,0.33149396453183,0.99355953374325,0.479769926029386,0.381009879660584,0.380892233695223,0.380894584307786,0.381219983375766,0.425422720576251,0.295116048622181,0.28356642853621,0.283553921475216,0.283553908968639,0.283553908956133,0.28355390895612,0.28355390895612,0.28355390895612,0.28355390895612,0.283556966180877,0.283553908956121,0.28355390895612,0.283554494282224,0.283554495593216
"uracil-Prostate",0.00657357706483302,0.0770444363874228,0.00657358168956013,0.00658140180824651,0.00657362496457048,0.00657905292255478,0.0101942430115388,0.0335389969315957,0.0868700795837641,0.0938389923131766,0.0938406906680165,0.0938395352852743,0.0938392325619678,0.0938374787426807,0.0938689593691107,0.104917040539023,0.0955886637833668,0.0954702334947601,0.0952150724395945,0.0512534018693773,0.0366729986900843,0.00454945552181457,0.00455155853799194
"urea-Prostate",0.217113860618007,0.341651823968454,0.258821924186665,0.258822817239913,0.259665502010647,0.273528245175749,0.27377395601989,0.273774743162093,0.274332821855277,0.351824867438593,0.361215557307936,0.361215638618348,0.361292147078333,0.397488322458658,0.429801793074017,0.429862900969203,0.42986292645823,0.429862006241882,0.429863365383278,0.429863880619144,0.429863218474738,0.429862945953181,0.429863115190837
"urate-Prostate",0.816537905337624,0.424865170087318,0.816538904232096,0.816537913007849,0.816537988324278,0.81704243266835,0.821142771539244,0.813510827784474,0.397128614436461,0.398270458481313,0.428298932187335,0.596241905741487,0.597353134381525,0.597354253715386,0.597354415992427,0.5973539013478,0.597354123931701,0.597354381720193,0.597354495014256,0.597347476099661,0.597359960678734,0.59735746255859,0.597372682018263
"UDP-Prostate",0.25559101325949,0.839331263966633,0.999999930221952,0.999978806143363,0.997929822001363,0.96192160482184,0.957772624294539,0.939893383225066,0.879847048575313,0.796183232146207,0.786336692365625,0.791907188969158,0.789467642890885,0.783944578114396,0.730331575792094,0.617022495007739,0.61371142523281,0.553540873555221,0.555270531016263,0.555573333861635,0.574525559843315,0.577752002684169,0.579088245170525
"vitamin D3-Prostate",0.0077428535566057,0.0315844412381419,0.00775745227347546,0.0113068762867824,0.019750791282487,0.0233997053411312,0.0300196115750049,0.0307075777329976,0.0328696048363551,0.0349061258598332,0.0349100790732839,0.0349100841341696,0.0349100897989748,0.0349072942559273,0.0349100830341767,0.0349100830341767,0.0349100830341767,0.0349100830341767,0.0349100830341767,0.0349100830594598,0.0349100830341768,0.0349100830341767,0.0349100876462192
"xanthine-Prostate",0.0198432581484902,0.177872042532553,0.0478381696118235,0.482141009856925,0.124116738572468,0.481976426461323,0.14732320902744,0.191138664093989,0.191342475551805,0.191342680326048,0.191342649733762,0.191342680825779,0.191341619113525,0.191342680553894,0.191343755650089,0.191342679852566,0.191342893583469,0.191348502224233,0.191343967468809,0.191342599532594,0.191342698383752,0.191341805512564,0.191342545286073
"XTP-Prostate",0,0,-0.000863542474026535,-0.0562359232117807,-0.0583330857865586,-0.0562313487068524,-0.05622639090355,-0.0562263228286526,-0.0562267623395962,-0.0562267615630966,-0.0562267600094127,-0.0562258565848868,-0.0562229234844267,-0.0562267266874276,-0.0562250987240185,-0.0562259987122561,-0.0562267641011366,-0.0562245108302851,-0.0562266914158907,-0.0562254174508483,-0.0562193233985587,-0.0562271513708108,-0.0562213808559525
"gamma-glutamyl-cysteine-Prostate",0.194136921079397,0.136566951045195,0.192674972171966,0.103397594251066,0.13585892818941,0.135900924041164,0.137216643169845,0.13721664321217,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212,0.137216643212212
"inositol-Prostate",4.18116135937896e-05,0.00838823829443958,8.36232291798467e-05,8.36242243121565e-05,0.00578697700543795,0.0406946269044662,0.111749738328281,0.00564009092899745,0.00463883120926706,0.00463438074707201,0.0046343806197065,0.00740060189705943,0.00986463651201949,0.0123265774509562,0.0511738221306028,0.0570740991520303,0.0570810066177669,0.0558576058233599,0.0214980475930493,0.0493604426984411,0.0559210338047201,0.0570629589848609,0.0568775393056671
"4-hydroxyphenylacetate-Prostate",0.842109716626045,0.400110496527868,0.827884157955988,0.635945378015505,0.642020075841386,0.398780998323172,0.39878083751097,0.395588972397109,0.393640851474978,0.393638466966054,0.39363846458102,0.393638464578635,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633,0.393638464578633
"ubiquinone-Prostate",0.0360668276281421,0.0143027293596686,0.036066863414043,0.036084658959139,0.0377878887792825,0.01919340175204,0.0138564209567229,0.0129695956046224,0.0129672761202373,0.0129993968419677,0.0176159474915223,0.0182365464827203,0.0165346461209873,0.0155293779006517,0.0155283989316749,0.0155273328491838,0.0156408241227514,0.0157073325690647,0.0156953830902105,0.0157097629666234,0.0157017658279654,0.0157022028892737,0.0156991352326748
"11-cis-retinal-Testis",0.153354287991951,0.280340586397007,0.153354288046488,0.328690567622736,0.263040240520054,0.262950647856191,0.257215875195687,0.305536235548235,0.305801199848282,0.326780937279304,0.327120316409611,0.317028344532623,0.307409922344102,0.307409928123337,0.307408589658696,0.358645097527269,0.361872889686701,0.321873415924731,0.307408895013894,0.307420036954375,0.307405145961011,0.307408285455096,0.307423714545625
"17alpha-hydroxyprogesterone-Testis",0.0749764691160549,0.186929272715139,0.276345307483291,0.193542855900965,0.139390321556737,0.139659360838324,0.18596819231206,0.193634352474261,0.193643279712147,0.19364328854177,0.231789043128115,0.233858445093089,0.21025806740795,0.204518574513437,0.227039079155206,0.22762130046191,0.222132004973021,0.220789975329616,0.193639247519855,0.193644538023428,0.193642447585386,0.193643634775706,0.193642383271185
"17alpha-hydroxypregnenolone-Testis",0.0749764691160549,0.221959107960888,0.979934829982283,0.225979117871645,0.163152944014944,0.19579095784084,0.226043153894375,0.226095490012153,0.226095404897394,0.226095548337374,0.226095123952332,0.235263532187494,0.226095514473613,0.226095588769641,0.226095273961306,0.226073713745572,0.226095009208512,0.225567463426856,0.210695839995205,0.203132970969034,0.201212904638881,0.214831597433132,0.216118974566391
"20alpha-hydroxy-4-pregnen-3-one-Testis",0.00103300453874729,0.00233497813647054,0.00103301433877691,0.00231684709364152,0.00188640338242865,0.00178085057114169,0.00224674244287351,0.00231769635939158,0.00231779226513332,0.00231778586127293,0.00231786644760454,0.00238547359094918,0.00295092314245116,0.00407481385300892,0.00578803338235137,0.00581966897872635,0.00577240291821429,0.0050367884367678,0.00503496428739825,0.00503525624183321,0.00506691149934457,0.00503617648922328,0.00503533734610639
"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol-Testis",0.76647269153091,0.274956811891476,0.765699093111835,0.550159830187467,0.312935110487609,0.274861465590582,0.274861465590582,0.27486146563946,0.274861465590582,0.274861465590582,0.274861466303703,0.274861466046632,0.274861465590582,0.274861467902778,0.27486147759204,0.274862031491358,0.274861467833812,0.274861465218705,0.27486146621182,0.274861557805842,0.274861900677784,0.274864033661543,0.274863331098209
