Row,Adrenal Gland,Artery,Brain,Colon,skin,Liver,Heart,Intestine,Lung,Muscle,Ovary,Pancreas,Prostate,Testis,Spleen,Thyroid Gland,Uterus
"1-acylglycerol-3P-7,10,13,16,19-docosa",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.0013672654566379,0.780390981274224,0.645811176420065,0.0357497672485332,0.030089124274388,0.467261263203683,0,0.00561642508531091,6.81332577897598e-05,0.00124760303121263,0.405760975284078,0.0288540661112214,0
"1-acylglycerol-3P-7,10,13,16-docosa",0.527756498423193,0.488163583159032,0.524606541303543,0.411928493526484,0.00493919390400677,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.00749959786742427,0.00287928056985798,0.00425355649327142,0.405760975284078,0.03886054142151,0.00476444841056434
"1-acylglycerol-3P-7-hexade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000230760788961955,0.780390981274224,0.645811176420065,0.145411219178568,0.030089124274388,0.467261263203683,0,0.00329046720733317,0,0.0264119026317369,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-7-octade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.0181167350184196,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0.00332459721304051,0.00329046720733317,0.00014360025929067,0.0638884633765665,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-7-tetrade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000440261268959506,0.780390981274224,0.645811176420065,0.145923600182816,0.030089124274388,0.467261263203683,6.94365893560519e-05,0.00329046720733317,0.000432999572250191,0.0262732313232453,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-8,11,14,17-eico",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00145465537110478,0.780390981274224,0.645811176420065,0.0405370769504253,0.030089124274388,0.467261263203683,0.000884859800093674,0.00424344241024094,0.001471682956945,0,0.405760975284078,0.028567251687235,2.98861916253612e-05
"1-acylglycerol-3P-8,11-eico",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000135387869467371,0.780390981274224,0.645811176420065,0.16972011947941,0.0472854247755548,0.467261263203683,0.00032457527780172,0.0397554183905584,0.0016936249832525,0.034889819474221,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-9,12,15,18,21-tetra",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,1.4846026269046e-05,0.780390981274224,0.645811176420065,0.130326142695306,0.039286309811299,0.467261263203683,0.00147731802696764,0.0381820084129974,0.000305178168954992,0.0282377494103567,0.405760975284078,0.028567251687235,0.00171685849952733
"1-acylglycerol-3P-9,12,15,18-tetraco",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000141003163132737,0.780390981274224,0.645811176420065,0.108337242245953,0.030089124274388,0.467261263203683,0.00174130452619582,0.0459092057305697,0.00187220433161338,0.0322248755668949,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-9-eicose",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00177882630420331,0.780390981274224,0.645811176420065,0.175729433136659,0.0531210752385293,0.467261263203683,0.000173414019553562,0.0384734248631368,0.00251016961214882,0.0376117046523887,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-9-heptade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00112599461907659,0.780390981274224,0.645811176420065,0.162324477461785,0.0337520345935859,0.467261263203683,0.00233368271465861,0.00329046720733317,0.000127837832085966,0.0195776705116271,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-9-octade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000181993777221775,0.780390981274224,0.645811176420065,0.147655837858573,0.030089124274388,0.467261263203683,0.00135524499696598,0.00329046720733317,0.00134316006426523,0.0236991026636622,0.405760975284078,0.028567251687235,0.000640999378039013
"1-acylglycerol-3P-9-tetrade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000700015024151295,0.780390981274224,0.645811176420065,0.149027756500573,0.030089124274388,0.467261263203683,0,0.00329046720733317,0.000575932779915043,0.0226332630179957,0.405760975284078,0.028567251687235,0.000685566164632201
"1-acylglycerol-3P-LD-PC pool (liver tissue)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-acylglycerol-3P-LD-PE pool (liver tissue)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-acylglycerol-3P-LD-PI pool (liver tissue)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-acylglycerol-3P-LD-PS pool (liver tissue)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-acylglycerol-3P-LD-SM pool (liver tissue)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-acylglycerol-3P-LD-TG1 pool (liver tissue)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-acylglycerol-3P-arach",0.527756498423193,0.488163583159032,0.520902121468095,0.411928493526484,0.000169556901939094,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.00766134625914222,0.000177618792487566,0.000134716341241292,0.405760975284078,0.03961968324216,0
"1-acylglycerol-3P-bile-PC pool",0.853685776645381,0.550359654041095,0,0.55231742624237,0,0.778305132600296,0.9599519692597,0,0,0.787480347701905,0,0,0,0,0.53947122503739,0,0
"1-acylglycerol-3P-cis-vac",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0,0.780390981274224,0.645811176420065,0.14222553886395,0.030089124274388,0.467261263203683,0,0.00329046720733317,0.000122982107934488,0.0249286991272865,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-dihomo-gamma",0.527756498423193,0.488163583159032,0.472958600530312,0.411928493526484,0.00010602028705553,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.0122257878876834,0,0.0003041855778807,0.405760975284078,0.0325720511091965,0
"1-acylglycerol-3P-docosa",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000215570718307265,0.780390981274224,0.645811176420065,0.162595159836077,0.0487771844041784,0.467261263203683,0,0.0389204874505488,0.00159097385140792,0.032840908204667,0.405760975284078,0.028567251687235,0.00144450752431682
"1-acylglycerol-3P-eico",0.527756498423193,0.488163583159032,0.5107813413435,0.411928493526484,0.000123613508782809,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0.00114686094909822,0.00774324616364369,0.000125317752458266,0,0.405760975284078,0.0390995702574378,0.00132422391809908
"1-acylglycerol-3P-gamma-lin",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00110436116317869,0.780390981274224,0.645811176420065,0.0640839509248786,0.040591666215554,0.467261263203683,0,0.00329046720733317,0.00229277144455242,0,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-heneico",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00159327959958876,0.780390981274224,0.645811176420065,0.172292704714864,0.049710185355441,0.467261263203683,0.000880560489259484,0.0401149835847839,0.00206365015734309,0.0352599686329957,0.405760975284078,0.028567251687235,0.00211072982473651
"1-acylglycerol-3P-heptade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00772448765493322,0.780390981274224,0.645811176420065,0.207783636409676,0.0932853359690832,0.467261263203683,0.00263353565729629,0.00329046720733317,0,0,0.405760975284078,0.028567251687235,0.00256028117848218
"1-acylglycerol-3P-hexacosa",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00037392498720338,0.780390981274224,0.645811176420065,0.160310214174242,0.0450423314142451,0.467261263203683,0.000179995120910175,0.0388800135786398,0.000235161422506667,0.0333620652567384,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-hexecose",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00165479682619587,0.780390981274224,0.645811176420065,0.171442395540416,0.0488287873169571,0.467261263203683,0.00173235682257056,0.0400959529384621,0.00168654245286212,0.0351656450524365,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-laur",0.527756498423193,0.488163583159032,0.447679442221482,0.411928493526484,0.000277053211720861,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.00757073491791238,0.000261839644323587,0.000149437511461442,0.405760975284078,0.0362196526047139,5.22374919104776e-06
"1-acylglycerol-3P-lin",0.527756498423193,0.488163583159032,0.575830586801798,0.411928493526484,4.55252886428781e-05,0.780390981274224,0.645811176420065,0.0954237960522508,0.0375589140788649,0.467261263203683,9.80848265734746e-05,0.0289701014138077,8.16959037102105e-05,2.11892755637155e-05,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-linolen",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00296677410165513,0.780390981274224,0.645811176420065,0.188504189928537,0.0896417452382873,0.467261263203683,0.000204981180727648,0.00329046720733317,0,0,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-myrist",0.527756498423193,0.488163583159032,0.534446089357066,0.411928493526484,0.000801530560049057,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.00771882858728856,0.00157729332316192,0,0.405760975284078,0.0391840243597045,0
"1-acylglycerol-3P-nanode",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.000108451652096882,0.780390981274224,0.645811176420065,0.174207549819548,0.0516107094888391,0.467261263203683,0.00144556044560939,0.038509968282075,0.0015037884353651,0.0339195040625442,0.405760975284078,0.028567251687235,0.00131075869599033
"1-acylglycerol-3P-ol",0.527756498423193,0.488163583159032,0.543419500575319,0.411928493526484,0,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.00731054363812161,1.49758648078091e-05,6.22300048096491e-05,0.405760975284078,0.0385894983700394,0
"1-acylglycerol-3P-palm",0.527756498423193,0.488163583159032,0.542735354356207,0.411928493526484,8.58678644364286e-05,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,0,0.00760857008901072,0,0,0.405760975284078,0.0386323952924169,5.4598011507867e-05
"1-acylglycerol-3P-palmn",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00770307410674331,0.780390981274224,0.645811176420065,0.0927625724212392,0.0465696555415123,0.467261263203683,0,0.0211571777342844,0,0.0295757329066569,0.405760975284078,0.028567251687235,0
"1-acylglycerol-3P-pentade",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.0153389481084107,0.780390981274224,0.645811176420065,0.230413098271083,0.0975652040227859,0.467261263203683,0.000833387353100233,0.00329046720733317,0,0.000227759955221914,0.405760975284078,0.028567251687235,0.00114860472961671
"1-acylglycerol-3P-stea",0.527756498423193,0.488163583159032,0.546872077154504,0.411928493526484,7.64938332855625e-05,0.780390981274224,0.645811176420065,0.0304180639835971,0.030089124274388,0.467261263203683,7.53152759058739e-05,0.00772086799608579,7.70600616242234e-05,0,0.405760975284078,0.039074040108583,0
"1-acylglycerol-3P-tetraco",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.00130122238356507,0.780390981274224,0.645811176420065,0.069653847518222,0.030089124274388,0.467261263203683,0.000518433366545787,0.0153923335629313,0.00136999388317018,0.053723729479393,0.405760975284078,0.0609536322631713,8.92380540203204e-05
"1-acylglycerol-3P-trico",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0,0.780390981274224,0.645811176420065,0.163078253500488,0.04780802276851,0.467261263203683,0.000742773226505663,0.0392229437517863,0.000980679413136113,0.0333733570586492,0.405760975284078,0.028567251687235,6.27090369613915e-05
"1-acylglycerol-3P-tridec",0.527756498423193,0.488163583159032,0.439691734981164,0.411928493526484,0.01479889623273,0.780390981274224,0.645811176420065,0.232145616246243,0.0972325130340132,0.467261263203683,6.70772655604085e-05,0.00329046720733317,0.000131291454444116,0.000728999448028428,0.405760975284078,0.028567251687235,2.17847019958283e-05
"1-acylglycerol-LD-PC pool",0.196274107020587,0.104167787981732,0.515547574253975,0.00466472033484566,0.0445388925911654,0.290049014506133,0.393852127571483,0.0478745931391195,0.00394088460957698,0.0304269518212788,-0.0162808155381333,0.717819098159136,-0.0226120772132068,0.0310428696737029,0.0471375199413474,0.206644983017808,-0.0210177570498628
"1-acylglycerol-LD-PE pool",0.128620643674039,0.0651249725433242,0.515639054442145,0.00147355799340795,0.0269367435530938,0.290130542637815,0.393924452529143,0.0478954561753794,0.00394164196464708,0.0214136989438797,-0.0178868481298441,0.338120398932595,-0.00427020842345943,0.0370252638496923,0.0472656514772773,0.206675564855192,-0.0202294037707938
"1-acylglycerol-LD-PI pool",0.130424298236205,0.0920708770012691,0.515555815476663,0.00341856647896907,0.0319940577763658,0.290101941598004,0.39385564354688,0.0479129921487808,0.00392867379039524,0.0412797152911178,-0.0100691420027946,0.279886781461263,-0.0105379119826904,0.0358232664854198,0.0472541006689664,0.206687641704783,-0.0179988642460171
"1-acylglycerol-LD-PS pool",0.131652081444331,0.0732783153831233,0.515529475124249,0.00152374686206158,0.0334485138027821,0.2899095856697,0.393861470995583,0.0478822052645471,0.00392182917537848,0.0277918920934192,-0.0145331936912249,0.303872274491251,-0.00412627063696913,0.0367913218959302,0.0472693496934199,0.206676918024286,-0.0247684881522992
"1-acylglycerol-LD-SM pool",0.128180735922098,0.0772902318394784,0.515607605613325,0.00159908375977424,0.0351767109288924,0.289898417548563,0.393900925637273,0.0479652109694308,0.00392619845268577,0.0296101084500121,-0.0172704501055708,0.309031824038394,-0.00410081233788315,0.0384770188668807,0.0471713913203208,0.206719719924064,-0.0206717992464549
"1-acylglycerol-LD-TG1 pool",0.190082503163404,0.0991200883204104,0.515566797698433,0.00495365764400474,0.042145162845704,0.290015811662275,0.393867234775327,0.0479475267789258,0.00387867992175467,0.0286006303925105,-0.0149583445711587,0.753120745290021,-0.0228850910565034,0.0319289168874842,0.0472571009659049,0.206705549868691,-0.0214613596363292
"1-acylglycerol-VLDL pool",0.0249935709036244,0.0951044766267151,0.450250802624279,0.00240489497712437,-1.31073682352323e-07,0.283761166003027,0.949132870873613,0.0647906078599206,0.0478552039453707,0.0654243214367857,0.00586033430112068,0.0434401141641807,-1.2166901560251e-05,-2.35711274785277e-05,0.0579070022264873,0.210332761275568,1.58311441409431e-05
"1-acylglycerol-chylomicron pool",0.110648155948455,0.0535541345635995,0.45021292870418,0.00245421105319921,0.0217363684982533,0.283870210157976,0.078279355986558,0.0648689107499488,0.0198017119216116,0.0145686552701087,0,0.896559245676663,0,0.000823802149591782,0.0578416182113469,0.211473032057671,0
"1-alkenyl-2-acylglycerol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-alkyl-2-acetyl-sn-glycerol",0.365148862819029,0.061018697627308,0.030241666733821,0.047030706716567,3.44734249625445e-05,0.497807497165804,0.501870486054744,0.00326273229549257,0.0402214346717324,2.5077536509599e-05,0.0043600889548836,0.168760357360438,1.57930341405654e-05,0.00177891240816153,0.0979748564745402,-0.000528799671012381,0.000452144425634016
"1-alkyl-2-acylglycerol",0.324571101954797,0.0585824513672353,0.0773532473225916,0.0462911555541865,0.0906011138563922,0.430130380573889,0.43316018491466,0.00219964070701195,0.0529785418690588,0.0287633552971327,0.0055241607044868,0.158464094573929,0.0296145500184223,0.108845808887921,0.0941998011366004,0.000582689344907239,-0.00363932584926197
"1-alkyl-2-acylglycerophosphoethanolamine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-alkyl-2-lysoglycerol-3-phosphocholine",0.171712001826794,0.0839105340591884,0.354768204869607,0.378652911099693,0.0253160746632038,0.178538738413904,0.223841757683815,0.233238233379467,0.446373201959394,0.0237713861987934,4.89048303942141e-06,0.135505903495181,0.113942599304821,0.123185613326098,0.312460210531069,0.933332228684545,0.00815839304494581
"1-alpha,24R,25-trihydroxyvitamin D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-alpha,25-dihydroxyvitamin D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-deoxy-1-(N6-lysino)-D-fructose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-hexadecylglycerol-3-phosphate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether",0.00854380350849704,0.118962613529482,0.00777950107500458,0.0510897059147259,0.0343397911148469,0.0564800691788395,0.123073889589833,0.0553810933105912,0.0104875238565036,0.0992436848569164,-1.49072787636317e-06,5.5559819897355e-05,0.0261685959498046,0.035224906820276,0.00893401273636862,0.0177690363618265,8.23863717072104e-05
"1-hydroxy S-ibuprofen",0,0,0,0,0.026878385861454,1.00010600325141,0,0,0,0,0,1.00002134004802,0,0,0,0,0
"1-hydroxy S-ibuprofen-glucuronide",0,0,0,0,0,0.999896362892161,0,0,0,0,0,0.0232967470391476,0,0,0,0,0
"1-lyso-2-arachidonoyl-phosphatidate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-lysolecithin pool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-methylnicotinamide",0.00259546741836761,0.312466625920006,0,0,0.0528824300037904,1.00004621310207,0,0.0014593631828988,0.209833386589521,0.0726903085693923,0,0,0,0,0.209893476218151,0.00132340035072764,0
"1-methylpyrrolinium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-naphthol",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-naphthylamine",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-nitro-5,6-dihydroxy-dihydronaphthalene",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-nitronaphthalene",0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"1-nitronaphthalene-5,6-oxide",0,0,0,0,0,1,0,0,0,0,0,0.57459300840527,0,0,0,0,0
"1-nitronaphthalene-7,8-oxide",0,0,0,0,0,1,0,0,0,0,0,0.693349825418885,0,0,0,0,0
"1-nitrosonaphthalene",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1-organyl-2-lyso-sn-glycero-3-phosphocholine",0.00672193349946626,0.277855865419001,0.334668086199852,0.132066111952028,0.0330277796156879,0.059700830192012,0.0836079141102162,0.000862119629024438,0.47491649609422,0.0182407077387775,0.00709947817002993,0.481597501486462,3.53533843319709e-06,0.123308995018316,0.302526992376074,0.933046689652822,0.0166843645443639
"1-palmitoyl-dihydroxyacetone-phosphate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate",-0.000224090052191261,0.0829407346139195,0.813283474584165,0.160225692735051,0.0705155350077923,0.0824571295672498,0.101148635331034,0.100806342231523,-0.00836811706965279,0.120429067873292,0.0105661619020176,-0.00100471839509048,0.0314580319093414,0.0605627081961987,0.165413202283871,-0.0164814374371048,0.00883309757696416
"1-phosphatidyl-1D-myo-inositol-3-phosphate",0.00453714171038699,0.0878263032060324,0.813283474584165,0.13349469412098,0.000160528707579211,0.0134650269119563,0.101148635331034,0.0125556154904387,0.0154979620399818,0.117593786832382,0.00272903288727089,-0.0457766193884387,0.0261657151882196,0.164625578356979,0.128745048715838,0.000549790154788898,0.0335698886868571
"1-phosphatidyl-1D-myo-inositol-4-phosphate",0.103918231605469,0.156693806213251,0.842999844540309,0.160225692735051,0.0705155350077923,-0.00435478867906136,0.246500815112155,0.100806342231523,-0.00517957115172807,0.326397354570253,0.0315332448948773,0.127394179048711,0.0696867212311567,0.118021159351498,0.165413202283871,0.0422232888144667,0.0303660358493643
"1-phosphatidyl-1D-myo-inositol-5-phosphate",0.0426832874098534,0.179029936721867,0.727272836091162,0.0998814743031313,-0.00115472046579973,0.152881861370235,0.260770435112164,0.0448353300380658,0.0238395408384722,0.108513526209658,0.0184811634721745,0.0150087544722375,0.0508657844162817,0.109153847027098,0.15485647211805,0.00565777420318092,0.0431033295628116
"1-phosphatidyl-myo-inositol-3,5-bisphosphate",0.0209637174440536,0.115933894477367,0.572177511333679,0.0893467187450662,0.00123035381613062,-0.00150605138379323,0.120054959478099,0.0125556154904387,0.0258070070633731,0.221267357498016,0.015529019791329,-0.0492246274015534,0.0158871489810456,0.164258118294702,0.189326964867436,0.000549790154788898,0.0404731515295389
"1-piperideine-6-carboxylate",0.738183606397575,0,0.782083342539023,0.447130846933423,0,0.97393868771487,0,0,0.344135979236794,0,0,0,0,0.261087413929728,0,0,0.572480075379127
"1-pyrroline",0.0447413337101039,0.274798780975877,0.268753898041132,0.0232693350210966,4.85214624224017e-05,0.0976937675879841,0.137188461376374,9.35318308648014e-06,0.0487436656727548,0.409509567956438,0.100929593664879,3.30152675367401e-05,0.118965083757699,0.0420321675530303,2.78150924176712e-05,-4.72207643786859e-06,0.0632835311553646
"1-pyrroline-2-carboxylate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-pyrroline-5-carboxylate",0.185354423273121,0.0434923005903439,0.583850360655307,0.0197127033941767,0.0113837712165715,0.999911403056485,0.232714863624503,0.834990182513724,0.0347916272079161,0.172497722710739,0,0.633415823548623,0.140146299737291,0.000106105347288415,0,0.00089148939485334,0
"1-radyl-2-acyl-sn-glycero-3-phosphocholine",0.221405975653585,0.277855865419001,0.450063568479862,0.170109798963053,0.0520910217612526,0.0943029031986562,0.117974134734753,0.00219964070701195,0.328379041638727,0.236621446949593,1.1809713830857e-05,0.481597501486462,0.013797014908128,0.0477399968997916,0.207929487028889,0.106696518064524,-8.28878969350022e-06
"10,11-dihydro-12-epi-LTB4",0.0390165729106001,0.0679385832812299,0.390977887755171,0.197030505164412,0.233638432299365,0.993736741160426,0.533801574802016,0.566646316794848,0.155905049180768,0.419481293933538,0,0.060442472224295,0.125382964800235,0.139359442275047,0.114073737070978,0.00169910896644737,0
"10,11-dihydro-12-oxo-LTB4",0.0347758088443111,0.0396334612048996,0.390950255345658,0.0679945670569852,0.124761851360089,0.863204700191279,0.208265648056559,0.411890356961506,0.0317488300184368,0.128941119817545,-0.00727958302780241,0.0421202362118608,0.0551731371473693,0.023813552695439,0.0433367517766268,0.00166147349175871,-0.0210472634498726
"10,11-dihydro-12R-hydroxy-LTC4",0.0257181392012311,0.0344050009683937,0.300637285421184,0.0292732831099278,0.121634738582658,0.664924616881611,0.0756064813388146,0.239517361745674,0.0127375105362778,0.0184540126145973,-0.000964887700892481,0.0071460842665159,0.0509775015580454,0.0305377450172261,0.0967245551546688,0.0330908414311119,-0.00853586881613122
"10,11-dihydro-20-dihydroxy-LTB4",-0.123588330500739,0.0810365261526568,0.174701447140071,0.0755260784152626,0.176663960246399,0.876374568452789,-0.123588330500739,0.0193758759085459,-0.0016590595316897,-0.123588330500739,-0.123588330500739,0.0831124719914634,0.00286440668748536,0.0347900015627024,-0.0124265034258771,-0.123588330500739,-0.123588330500739
"10,11-dihydro-20-trihydroxy-LTB4",-0.099890797366174,0.072119983956574,0.378269115083404,0.0683441211776064,0.151232068351726,0.90005840645513,-0.099890797366174,0.331332359475216,-0.00235808139648366,-0.099890797366174,-0.099890797366174,0.0783892950532829,0.10234901285091,0.032239079907751,-0.0102026185345181,-0.099890797366174,-0.099890797366174
"10,11-dihydro-LTB4",0.0390165729106001,0.0679385832812299,0.390977887755171,0.185290215567757,0.154408711765963,0.908861879683072,0.533801574802016,0.567078396627837,0.155905049180768,0.419481293933538,-0.0094511659764579,0.0690970134770335,0.0507077898946663,0.0263506672433285,-0.00668781800528243,0.00169910896644737,-0.0211628353885
"10,11-dihydro-LTB4-CoA",0.0378672052373434,0.0664817318720574,0.0921548612187362,0.197030505164412,0.233638432299365,0.993120483977878,0.533243110080146,0.567078396627837,0.152946717656062,0.416736707184711,0,0.043254671342345,0.125382964800235,0.139359442275047,0.114073737070978,0,0
"10,11-epoxy-(4Z,7Z)-hexadecadienoic acid",0.163408208906209,-0.00241540341387547,0.162790369798847,0.0447397782281453,-0.00906020682892164,0.796486725109338,0.580202218901548,0.101231529761187,0.00993887368881546,0.311892964819684,-0.0378862021538062,-0.0173017117719535,-0.013720905390561,0.0393444869918737,-0.0468926307328952,0.0155166406568221,-0.0358975486266059
"10,13,16,19-docosatetraenoic acid",0.268577410134264,0.294809868795557,0.251362068761039,0.118451329517245,0.100661944951775,0.538510742637257,0.769004392979631,0.270276473477206,0.109236310606456,0.468363049438203,-1.38381646509478e-05,0.0059799464100595,0.0228537747055839,0.00543784157949795,0.000198232544333597,0.000230767067426333,1.53474403787879e-05
"10,13,16,19-docosatetraenoyl-CoA",0.482052659397473,0.427405132554026,0.321829308259856,0.389544348195475,0.0353405587970185,0.787060327696889,0.700632244409534,0.334332418726317,0.242890949325821,0.462531457689873,0.000905978919317096,0.0882165230767369,0.0448599052734237,0.100048406836494,0.358383931007701,0.0655349195036847,0.00125844505368693
"10,13,16,19-docosatetraenoylcarnitine",0.0358714833186423,-0.0052977360642463,0.0979944617538625,0.024237053855592,0.00165911198080432,0.35259044863663,0.852533188765894,0.0247175896683136,-0.00135910302412352,0.487565624259653,-0.0144552748730747,0.0674735709509936,0.0113060499822373,0.0135426936812475,-0.0250733554193313,-0.00475015737615435,-0.010431245518476
"10,13,16-docosatrienoyl-CoA",0.482052659397473,0.427405132554026,0.338647188067316,0.389544348195475,0.0357713223682733,0.787060327696889,0.697496148621992,0.351165775112961,0.242890949325821,0.462531457689873,0.00141932199636959,0.0779986216864331,0.0448599052734237,0.057903372321308,0.358383931007701,0.0655349195036847,0.000979097798816429
"10,13,16-docosatrienoylcarnitine",0.0420043051915345,0.00104498877052074,0.0903205858549497,0.0402881069729549,0.00109391546154478,0.379262129139461,0.865336843241527,0.0306891609576848,0.00647244622815024,0.49501900400746,0.000979131153098998,0.0735080630379078,0.0121104363418595,0.00881087555382237,0.000285363771857092,-0.00143979130550381,0.000979097798816429
"10,13,16-docosatriynoic acid",0.268577410134264,0.294750702311164,0.251362068761039,0.0807125389738281,0.100667332225763,0.538451208846015,0.768935479278365,0.206550572265437,0.0770752453069166,0.468339923202878,-1.38381646509478e-05,0.0059799464100595,0.0228537747055839,0.00594387003232588,0.000507881047781192,0.000278734047590701,1.53474403787879e-05
"10-HETE",0.0436582103845294,0.120138486826838,0.00220177980030617,0.0292732831099278,0.126780044681916,1.00013717840966,0.274318356333253,0.0740413995427971,0.313034249663982,0.204788182657025,0.112874533003098,0.0686590627121085,0.00137954534768528,2.77291429429116e-06,0.000623877548498505,0.117724569918773,0.00839192533955116
"10-formyl-THF",0.603760233896515,0.139315413361006,0.340480619037851,0.495157388279148,0.479548003612185,0.921228495496859,0.240013884240189,0.21549331798966,0.0852973654736602,0.0813979145486472,0.0560214930336057,0.349043626850799,0.0840873871016714,0.261005899746057,0.609498259047302,-0.000730617970710057,-5.63362285920799e-05
