Row,r_0039,r_0040,r_0042,r_0065,r_0079,r_0115,r_0118,r_0151,r_0152,r_0153,r_0195,r_0207,r_0208,r_0214,r_0225,r_0279,r_0468,r_0489,r_0536,r_0538,r_0563,r_0564,r_0570,r_0718,r_0727,r_0759,r_0816,r_0818,r_0821,r_0855,r_0886,r_0908,r_0909,r_0910,r_0911,r_0912,r_0914,r_0915,r_0958,r_0959,r_0962,r_0996,r_0997,r_1022,r_1051,r_1054
r_0564,0.778321685713802,0.778378428532773,0.709078226906026,0.778335872605928,0.300896751985202,0.614148640167833,0.652025324035859,0.283944339226132,0.47249217510241,0.664911994049246,0.293108313605956,0.572517164213544,0.694645752273816,0.0198047367217862,0.698761931678526,0.763470374600737,0.350350346242259,0.310293641327886,0.824891286280738,0.737062580167455,0.824754235096497,0.609466522991684,0.310210476315616,0.745792400036452,0.367716637234732,0.612728834001775,0.678244786817002,0.682939743339917,0.00505745298935833,0.262853552172339,0.0749357100992632,0.309193529582871,0.824981191267429,0.825530365054603,0.145915955845407,0.312444266031686,0.26112472892122,0.4329793585991,-0.0152972509403757,0.0280271243845544,0.0329533904560546,0.77860827201112,0.778991737051041,0.0417624841480236,0.290200297390203,0.0200407677939358
r_0565,0.29205455311853,0.291349155268426,0.0337346393731659,0.291087433647729,0.510565497699142,0.0359843832560205,0.0619685630282584,0.775907223621216,0.613050168562268,0.446465957980292,0.434566648160692,0.00686850898772882,0.0732268783273693,0.0764824944316974,0.19001495005798,0.200193801852052,0.597742028192413,-0.00818244609903256,0.149514113142968,0.0903308755277171,0.143553463527867,0.120040028119754,0.489390741611482,0.241098857892292,0.697847285415204,0.035554830704111,0.0938392658917242,0.0328036794085091,0.15119867054255,0.671499307100332,0.0458786192341313,0.655370006521488,0.149151403488457,0.149473331820381,0.531528579670485,0.485353137182479,0.671610081691792,0.642992618948268,-0.0190960421506102,0.0860331616067945,0.036803132077412,0.290471477998624,0.290699193538616,0.0149975747454328,0.429784084828873,0.0576048332654727
r_0566,0.200750594524719,0.200914606808674,0.000195453440463958,0.200643913062046,0.36144078671648,-0.0188036250845401,0.0122944647669867,0.438550438634868,0.365523218877841,0.373814301630962,0.298728360452995,-0.0213568868678595,0.035723093746547,0.0136107545096232,0.110225949450418,0.131721825179519,0.660656543417098,8.2593184024623e-05,0.0759096490270062,0.00829442301476921,0.0730158726030021,0.0933124538913053,0.210128398694173,0.146363631752039,0.485717413390336,-0.0185072643061827,0.043792578322674,0.00382901145419696,0.0159455577881858,0.483837953817492,0.0161604470605952,0.345491485893457,0.0748372548379609,0.0753516083125916,0.205145180563213,0.209615825849623,0.485534724391813,0.396115696083086,-0.0448560100748857,0.0819733238009855,0.0112450030165976,0.200525148117299,0.20084730881972,0.00497568788201346,0.297524226265443,6.90164465377766e-05
r_0568,0.27240174247123,0.271931832324785,0.340982463804784,0.271692403467125,-0.00291054589854581,0.510191986465869,0.51946605949365,-0.000821084771348044,0.00634815723369798,0.125982145551349,0.00553146275283508,0.535674913915077,0.438485582840826,0.0193464308884488,0.292597688660886,0.300068841359141,0.000134195030266008,0.383267583719082,0.425293393376192,0.449380125140699,0.42958947158615,0.320680042003706,-0.0185799435680679,0.333265924467847,-0.0113854642722923,0.510969330638458,0.350698750767522,0.558941305653517,0.0177199227622411,0.000851564499628253,0.143652015369588,-0.00404377406246061,0.431824181199317,0.430525732195546,0.00335781091789807,-0.0188840460308576,0.000857402024737119,-0.0210732091847282,0.0535037746481174,0.159291637915631,0.08034076701816,0.272762882561448,0.273274369406031,-0.0169651857997341,0.00550405802809882,0.0683828872005778
r_0570,0.656766780284307,0.656138661733628,0.435982989186524,0.655775431497688,0.510313665257942,0.323302705341188,0.364764631741225,0.622462166461507,0.697341540172879,0.696977680038133,0.451799396981858,0.2677841281875,0.397285515535363,0.0588083852657387,0.521066851703166,0.584833256209037,0.582841423972276,0.0868963423505615,0.550877588307674,0.458811134749453,0.548296848654668,0.410902025788752,0.505046605912554,0.586666825672956,0.651799697918546,0.321699456436285,0.412970144510265,0.347995951419982,0.0869541301537074,0.551890857841279,0.00103589017803707,0.588846762751464,0.551403214917876,0.551650585276375,0.384872989311898,0.504374088088625,0.550628751080986,0.689911910757413,-0.0315766663698557,0.0037814658910292,1.37769163948187e-05,0.655323854359103,0.655644530146485,0.0436712831247223,0.44701360966971,-0.000534134531534576
r_0658,-0.00442254546401528,-0.0049639752382421,-0.00141310239142185,-0.00483845428613168,0.0510412305437603,-0.0138329536799107,-0.0116330731600927,0.0108223454135944,0.00584706337113572,0.00316946151728235,-0.000672890630535315,-0.0166283650270143,-0.0025298542892585,0.0658353400411134,0.0103140121676777,0.00203835683532227,0.00731269939925591,-0.0626897839914905,0.000748218586704053,0.000317606861928188,-0.00365149984955056,-0.000133169051872286,0.00873414978624687,-0.000912010590313875,0.00155197561970204,-0.0124400829006776,-0.00195824945447392,-0.00637985446620788,0.00218091115514182,0.0210190546635444,-0.105247729020938,0.0087958694216969,0.000903930813728194,0.000823870279730564,0.00318192497661754,0.00817888976586213,0.0203291899808587,0.0134823274088687,0.0828785699271383,-0.0585237576235857,-0.0572257128539928,-0.00503915583670133,-0.00457961864896879,0.356908690591182,-0.00134493762650378,-0.0506100142036518
r_0663,0.318708199109822,0.318871837177499,0.105771804475886,0.318505588869952,0.45611698545734,0.0339008906797342,0.0778656895363579,0.519641595559407,0.479736512638851,0.499296748945568,0.34499875341546,0.0175152561156735,0.112864057684367,0.0204580695844376,0.221192330935541,0.254414008891685,0.665402302176082,0.0116839514967988,0.185362884485422,0.100602529883082,0.176214064846707,0.165811046144655,0.317319558841491,0.265402874883019,0.564735766352577,0.0334812965310723,0.130079697478591,0.0654194017987824,0.0460207105751894,0.556834409334675,-0.00660888879269049,0.458884777734338,0.183849945241096,0.184654871296161,0.273600008230865,0.316696109030695,0.557915069491603,0.531470012490688,-0.0550492602779328,0.034666210053581,-0.00460784797715368,0.318419787593162,0.318776344715839,0.0297957202324911,0.342606084125229,-0.0185482381140256
r_0669,0.321452167477988,0.321607208624616,0.109725899074811,0.321261700879933,0.455527355247429,0.0353952842504037,0.080804081539898,0.515111535728386,0.47817063635785,0.502087297457032,0.342306143082041,0.019386416011101,0.116399323410946,0.0195912282619182,0.224154286002111,0.257295229738347,0.660073717410996,0.0129717895308287,0.189173023995231,0.102847526061862,0.17934705637401,0.168703783587853,0.317001755170976,0.268338353948331,0.562040159266246,0.0349544644240348,0.13313014330575,0.068103691487845,0.0456503950118276,0.553904957849656,-0.0073562710161725,0.456643923835052,0.187413662596507,0.188325070840102,0.269918731874091,0.316614587876378,0.554908400380719,0.530873121252817,-0.0553517616127633,0.0325453414767838,-0.00502966363799151,0.321193032717211,0.321546912360449,0.0303528174059454,0.339905305092709,-0.0194743275354804
r_0678,0.205244521022499,0.205398685168721,0.0017956889376387,0.205118564485522,0.369725176516955,-0.0176642163954923,0.0133149939756032,0.452189397803138,0.375629231966584,0.373975944099504,0.302032938962158,-0.0218687011113963,0.0362818956053168,0.018604055525063,0.112206579292039,0.135068373717456,0.660522141110474,0.000222568134548921,0.0773318860963121,0.0103372730858371,0.0751388226905134,0.0945926252755788,0.220256147885628,0.149795453332518,0.493967118894007,-0.0173806702195925,0.0450377029694317,0.00383676634712584,0.0193051506320498,0.490414997357079,0.0187289552606901,0.354529676406749,0.0762930385926332,0.076786024724914,0.215718901504655,0.219633961202619,0.491911415855105,0.400227361727641,-0.0419738256376551,0.0881923611507779,0.0139302300558454,0.205001129131574,0.205283196386548,0.00406752083090817,0.30073697083826,0.00434859294154057
r_0692,0.235982995812879,0.235790978844053,-0.00333059271179689,0.235570381540227,0.486769148719984,0.0104991135619552,0.0426691815653098,0.62252542194873,0.513567000127038,0.446404413460325,0.330243245803028,-0.00144320948008488,0.0790247203745876,0.0148288840023242,0.15767149669623,0.143421765461853,0.636888230083227,-0.00262893116297596,0.119644831851255,0.0590908486135912,0.115295813380245,0.116151213936417,0.405640209462184,0.229518664009491,0.610327079163048,0.0103553905321265,0.0904423522631613,0.0174934204783523,0.0830323071732998,0.623938924509452,0.00770744906717473,0.545530607584539,0.11797863468084,0.118795541693133,0.415045228765549,0.404476514312085,0.625006864713531,0.565644187887503,-0.0423458560440852,0.0352464507765192,0.00114740061127781,0.235160972166279,0.235620884693029,0.0251351799531086,0.327224545265559,0.0039203060898646
r_0697,0.0114216464816651,0.0109254531166793,0.00763943265423994,0.0104738849005401,-0.0107541448250588,0.12200725690944,0.121997663508272,-0.00563013048168373,0.0278931091003123,0.0854785092224873,0.0334194902543608,0.23622225732359,0.166205945084585,0.376271919268174,0.0943204230714841,0.0122447539615442,-0.0504314341084969,0.201910913067281,0.0867423976660606,0.0873944537855322,0.0642998343626911,0.0181627352892337,0.0282643907872541,0.18496643975723,-0.0345027680149511,0.12356020358065,0.168673463418293,0.148097039435562,0.133180841046307,-0.0138127321847731,0.3492608783478,-0.00737932663098541,0.0916980933470198,0.0901568282430003,-0.00280328227727871,0.0272584569573717,-0.0103404481589807,-0.0141489974933384,0.181105798142081,0.470798181012591,0.50645424614428,0.0105277763769257,0.0119699458721662,0.0117408645404781,0.0327814219625149,0.472054341035102
r_0713,-0.00923391103435198,-0.0105849313469215,-0.011080967966669,-0.0102929593019615,0.105841898789169,-0.0128559961775226,-0.00774049430610414,0.0352406002732853,0.0131180828070605,0.0087703394138028,0.0205596027528549,-0.0122553583673575,-0.00551730681100652,0.0414153514259462,0.00156042348316349,-0.00429531532630082,0.0467831911839013,-0.106517590241425,-0.000508275072903597,-0.00099289537974802,-0.00191721526853433,-0.000966951298822868,0.0197921184120958,-0.0065070033223504,0.0144498977711213,-0.0102871779012657,-0.00225740170986186,-0.00799431775158731,-0.00879515259650711,0.068159227482285,-0.120940311682827,0.0277129183064584,-0.00125886167963196,-0.000821639151776395,0.0138930514261022,0.0184220833050221,0.0673065978932949,0.0196076469688066,0.0615345483040927,-0.0593289524900808,-0.0873887918476279,-0.0101990065022991,-0.00983922837549577,0.290850193055444,0.0192991783424482,-0.0747386117127725
r_0718,0.710118712628651,0.710435897673414,0.623094784705549,0.709760555993509,0.334837292422436,0.550496836651819,0.611427207687977,0.263637821552886,0.447103523515937,0.727032725628262,0.360068479141609,0.613292711517916,0.695339652424121,0.000640892179136232,0.727286843933721,0.71199941852993,0.37486551071935,0.379002201503111,0.787782364518615,0.67081056692754,0.735197512866118,0.58167797080459,0.242508897045245,0.782701067579949,0.364043124920549,0.549464581805529,0.684428360704948,0.700105338709708,-0.0513999630874948,0.309061821261665,0.136991463672165,0.275230048812892,0.790849591141286,0.790234282152483,0.118611350002631,0.243898582261105,0.30802718108719,0.420084186965255,0.00961964379925245,0.056503568198523,0.10236389478156,0.710796636051341,0.711711808161564,0.107638478256584,0.356452037299682,0.0700710056780414
r_0722,0.323508514622671,0.323520157214266,0.228940283922412,0.323277584799465,0.139143526696567,0.215533348272483,0.293977904509467,0.100344808355982,0.199445050270657,0.418881994719162,0.142148776257185,0.471646040565233,0.394981537354336,0.263424362206152,0.288775429061825,0.250906113991044,0.213575123778032,0.225161376008495,0.382296159176257,0.257940271307273,0.309874066033314,0.334261644286891,0.0215697957933942,0.432813238790841,0.167953151218304,0.215680888571627,0.300911807263828,0.425518643292009,0.0907630226552102,0.148564543581381,0.235787725579372,0.0647111474466894,0.381689789871945,0.382390923261389,0.0267872645899107,0.0218607918391781,0.14959843863147,0.172574951952436,0.314012201941412,0.076702193951127,0.192984521663451,0.324334178333897,0.32629832790336,0.0991597102128231,0.141806559442221,0.21511129300087
r_0723,0.313816468248702,0.313949587044962,0.2210346984661,0.313635740771833,0.134373887732939,0.216772654064284,0.288833091113642,0.097349977264399,0.193660660974144,0.407709343904733,0.128244784836304,0.467709339617232,0.392927668287928,0.277688057597291,0.280280111164647,0.240563792559422,0.215868836263289,0.221094911934819,0.373371641220421,0.257561727235756,0.305760620758359,0.327056771856602,0.0243677204770715,0.428796292027433,0.164871016356111,0.216965137590667,0.295190466625337,0.418389320259725,0.0925975237185233,0.146019563279726,0.238653796784033,0.0654456800905404,0.373249815161957,0.373803925834431,0.0301415095399454,0.0246581998477031,0.147286159955373,0.17155187142566,0.315592853724724,0.0903430225375934,0.201112438917661,0.31443020766334,0.316480382243757,0.103220726842992,0.127749231986579,0.223444408295794
r_0727,0.202967774115414,0.203142373101488,0.00112903204872416,0.202864135275454,0.364939333194098,-0.0174799564412238,0.0130223892886332,0.444298838116423,0.368979778252743,0.372849817006927,0.300095561347644,-0.0219811187719322,0.0358510372664073,0.0170666515098848,0.110760459215594,0.133189907652605,0.659861428326538,0.00022273982417918,0.0761262301585205,0.00945436194802445,0.0741876227411285,0.0936335973265114,0.216151904577387,0.146527267414012,0.488901467764693,-0.0171987756278767,0.044318416373278,0.00377139281247646,0.0206670663793707,0.486121978191404,0.0181198102954025,0.351180178201401,0.0750981426774876,0.0755899927140058,0.211987704533686,0.215538909828438,0.487730628612844,0.398245329105077,-0.0427791051744734,0.0860164467546314,0.0132927783401818,0.202742630977856,0.203013620265879,0.00421688279440054,0.2988529609558,0.00377268257318179
r_0759,0.649594767713412,0.649784943150285,0.614973877055483,0.64921456732787,0.20153915231184,0.640375330988909,0.69137657371886,0.144332696407552,0.332159726177015,0.612219076305499,0.258244069697116,0.74819454040185,0.773986428483934,0.011798741067979,0.709408786579195,0.656802378282567,0.213839932238908,0.475028004307681,0.812987176464289,0.710720477254441,0.757627315206853,0.609148581995026,0.149327358725869,0.783592569711472,0.213152562870829,0.640491132606357,0.731931735104998,0.811493876623552,-0.0285601072576602,0.171907322207865,0.215490754875849,0.151257195116851,0.818160563546493,0.816610916402823,0.0572194045016367,0.15065816949641,0.1706382283934,0.260213720480381,0.0672684260641454,0.110167531330888,0.155230591700606,0.650660711431319,0.651755184660121,0.107039426121368,0.255487916880613,0.132240260768706
r_0773,-0.0127253203045136,-0.0137736405430927,-0.0118389045146097,-0.0135066962333211,0.0846175675146419,-0.00861790030845537,-0.00431385803190973,0.0243587378575936,0.0113347652574731,0.00715629337371736,0.00313981851467155,-0.00895267823323538,-0.00274182391604589,0.0657802504298335,0.00711252358680689,-0.00426601376479699,0.0325985258856022,-0.0818175981433646,-0.00212689523596902,-0.00284902886658113,-0.00616806140018126,-0.00349998742604302,0.0225134411029898,-0.00483135514676158,0.00416986601504419,-0.00648980416195104,-0.000779134436007584,-0.00552693709320937,0.0125194021884,0.0453819207534476,-0.110394236218132,0.0270132209384437,-0.00280551077986138,-0.00246770469542577,0.0154512545765122,0.0208659715884761,0.0447457741653595,0.0215261856558148,0.0856933267170652,-0.0666950569214711,-0.0711941864961215,-0.0135145648196863,-0.0128896980207251,0.319253697682337,0.00199011611015558,-0.0536112115498683
r_0800,0.293300724201262,0.293528637165947,0.0759250089790717,0.293173047334759,0.398890489282095,0.0141949061005137,0.058901182666472,0.451391128365286,0.415149466272368,0.473363029766349,0.332167567329346,0.0354000634939457,0.0989802987543169,0.000528899533002463,0.177659167153682,0.207399300349582,0.686100697006741,0.00622739161747711,0.161728741928551,0.069559364157384,0.146716161934967,0.165656954421878,0.219107685675843,0.237546499330467,0.517063565918655,0.0140442179545249,0.0983092045730161,0.0630807467319427,-0.0290620323854816,0.508344370129389,-0.0065692822368946,0.354206604862099,0.160065091398,0.160905082277591,0.208354838615383,0.218904807421065,0.510075584000458,0.4544664939395,-0.0387531223601041,0.0391876764463393,-0.00309821437804378,0.293115639295733,0.293708814360851,0.0249287989216258,0.330799736396791,-0.0226910895196586
r_0816,0.641269096595434,0.641386417457312,0.609118836156206,0.640905918583072,0.194511519310876,0.634483225629087,0.688583536080593,0.138009082238351,0.322194817551514,0.604885985545508,0.251441548845896,0.75034610566789,0.771461230348739,0.0169908141291108,0.700633239448077,0.648262328670796,0.209375076044116,0.473915012126921,0.806588336859551,0.702281700066586,0.749878241827818,0.608055976573929,0.140089427875612,0.77649401702798,0.209462516540465,0.634670034620632,0.72485428196027,0.809965537980291,-0.0267587667271696,0.166863324078598,0.221634151952459,0.14438915941207,0.810140574057033,0.809307223868645,0.0525052418847279,0.141592315073218,0.165655700197784,0.253159910718612,0.0722056972582407,0.11447355659294,0.161269088854684,0.642349679810552,0.643647619605007,0.103843903113029,0.248806747319606,0.141015325967707
r_0818,0.652921219786675,0.653229427326775,0.619259166324424,0.652770959519451,0.203836033360646,0.639528347642633,0.69243378129317,0.146228071802487,0.336503286274278,0.614884366201066,0.259093568778575,0.74445536123525,0.775409752064117,0.00977284004869937,0.71552583523534,0.661030540849004,0.213665785593723,0.480837777747883,0.818323297135664,0.714481365537189,0.761369829150082,0.615367233574405,0.154472372300457,0.78549512373353,0.212944071455464,0.63944180805799,0.734343655474347,0.812198404203,-0.0296070185485735,0.172432067949726,0.217440004105487,0.153339816771583,0.822693507440992,0.821481407871113,0.0586419840030436,0.155956862893404,0.171013236087122,0.262142393668931,0.0639429008708513,0.110394533006025,0.154572091009789,0.654121501185443,0.655250218245801,0.107095385251479,0.256321712545842,0.131133789624982
r_0820,0.114916182741663,0.114921764080643,0.0915502139853789,0.115044650738233,0.107552439277517,0.0139938547211106,0.0143960030706078,0.172247979493052,0.149734900255854,0.11887200149153,0.106178130875727,-0.0221125048319822,0.00927189066917575,0.346830977809304,0.0897170747090983,0.15407877706296,0.168259952554421,-0.00145393027706568,0.04892007948592,0.0379830430314648,0.0695575129199974,-0.0207858598115116,0.198987694310153,0.019093625281662,0.20580182768412,0.0129881120405575,0.0216688306144466,0.00211221429560417,0.667813903982397,0.105956943143084,0.056508687937401,0.269215125591125,0.0486768492995594,0.0488827430771671,0.109625622301772,0.197949584353775,0.105778739511094,0.211401138299688,0.193501656671211,0.0519433553633837,0.0792989418554066,0.114935935168738,0.114137617974909,-0.00637729418634318,0.105203847149536,0.113368795661252
r_0821,0.115836847884706,0.115834461358837,0.092357266091856,0.115957082695628,0.107693319714964,0.0143233257959109,0.0147442324214424,0.172836264985604,0.150488150324445,0.119221051120045,0.105313237538087,-0.0222360148898178,0.00960071191246603,0.346861117847431,0.0901179686475084,0.154748200993152,0.167345637514243,-0.00154151144657818,0.0496001295484622,0.0386205358137868,0.0704685034250165,-0.0204678794876136,0.199833649515544,0.0196902797399251,0.206239346961012,0.0133055441325158,0.022077310590748,0.00228020259780211,0.668687930159723,0.105995752687091,0.0565429124028805,0.269557309437843,0.0493504817308108,0.0495596057871848,0.109874330754108,0.198808998173447,0.105811597000252,0.211778038291197,0.193049869581894,0.051825828471423,0.0795521467895293,0.115852164715064,0.115045954904961,-0.00644230153978574,0.104322959788488,0.113471075542042
r_0831,-0.00811373114478826,-0.00918255341014219,-0.00512792720291182,-0.00873009123599602,0.0421089996095521,-0.0324404188922485,-0.0351752520683739,0.000183087654555272,0.000103728004309675,0.00434701479401762,0.000722705933269719,-0.0266847448255944,-0.0125382991097288,-0.00326493814375165,0.00877117507325677,-0.00113123621953833,0.0168838768219714,-0.0537862787111074,-0.00121756879503607,-0.00172732491538875,-0.00662661187371618,-0.00303610561989777,-0.00236148960515331,-0.00548530964444922,0.00452476986759451,-0.0316668569409261,-0.0141430800355607,-0.0154659016770508,-0.00444238772736589,0.02553688989084,-0.037971387464163,-8.31289041383947e-05,-0.00155470807176258,-0.00141054139067648,-0.0111405757990581,-0.00214956286134975,0.0256711981417208,0.0127440363447731,0.00782046835553558,-0.00739447699845356,0.00718853469880132,-0.00890239012518939,-0.00881768791879277,0.43280363337265,0.00058738320310923,-0.0224073698736164
r_0832,-0.0105627370626784,-0.0115656838032014,-0.00468994703786518,-0.0112192647675838,0.0246025689695789,-0.0276825920465521,-0.0296529665860324,-0.00695139537971708,-0.00476056808722942,0.00485328491119281,-0.000274005707627135,-0.0266025260581189,-0.00867728759849,-0.00646054240226199,0.00922871164254501,-0.00145507637886505,0.0170587042931726,-0.0466529830068473,-0.000870234183656034,-0.00183530913499356,-0.00672217404880761,-0.0029509507314948,-0.00683756836652621,-0.0129016612868672,-0.0110236930157578,-0.026626235886382,-0.0108165620234539,-0.0125607430491153,-0.00866576621215296,0.0110725555462054,-0.0367065936371991,-0.00387759346054846,-0.00110179464705695,-0.0010073861898769,-0.0122230035746656,-0.00618425968252682,0.0112021781555965,0.00723116622583808,0.0118393164038808,-0.00428981161879955,0.00923984240909785,-0.0115082363925809,-0.0111910344662134,0.448387981710153,-0.000138132518081022,-0.0191451686158865
r_0855,0.290494973657105,0.289805192615728,0.0340487833939469,0.289573379702208,0.510797139449946,0.035177977521208,0.060576237396392,0.778048663364897,0.613390098057508,0.439676935892529,0.430817659994576,0.00424937450152907,0.071420048708491,0.0879419657422038,0.188684087312112,0.199561658966723,0.589382156714215,-0.00779074183737316,0.147846775973986,0.0898240258861384,0.142754611477818,0.119008067288446,0.495119376695031,0.23737605499137,0.693468773526089,0.0347292685858299,0.0920922618767229,0.0308574914878777,0.160289912995424,0.665658153915718,0.0492487454807995,0.657448905148474,0.147348739473794,0.147714094270336,0.533832638346662,0.491180759794437,0.665491612714411,0.637542281905797,-0.0162924476358381,0.0910721699169602,0.040709319066903,0.288932507675231,0.289108482185104,0.0134765491017332,0.426036559007498,0.0634874407262562
r_0886,0.0204939729149424,0.0201570536961116,0.0286894713075152,0.020255206406847,-0.0545927318692055,0.227972070294637,0.225285516643933,0.00711518362599025,-0.00313516240773633,0.043300652963888,-0.00207951359219902,0.305624118453845,0.256779439387764,0.308789957403085,0.108987056552094,0.0245562181624956,-0.0305111130752462,0.305765444788176,0.1412457553974,0.151114231669986,0.124705945452303,0.0656221048462418,0.00248595964535145,0.163225097023061,-0.0383280062771099,0.230589658571638,0.232274143075067,0.241611533386876,0.0812859593786822,-0.0360657382941648,0.495545148428957,-0.0486096648063528,0.141183810572717,0.141921826176503,-0.0211935288082818,0.00358428098830075,-0.0355430434059983,-0.10418172817013,0.165493707148982,0.636106690352073,0.519412782859436,0.0202700694009553,0.0217746298095425,-0.0605786496182454,-0.00207331794373525,0.483927302223594
r_0888,0.175649162097259,0.175554542576494,0.157151453432068,0.175357980767495,0.0170688111452484,0.208948335100151,0.251128164942125,0.00923631312456581,0.0495097077209486,0.175632857163028,-0.00868567605935802,0.401049892257014,0.336847009017686,0.384752712875913,0.124974323278864,0.117955825690859,0.0869100869145248,0.188611199053619,0.246574481914587,0.197295510676737,0.221731134469713,0.250157453133679,-0.0274363023313687,0.278340522801507,0.040934934488863,0.209818578452369,0.198472614333162,0.338356409139612,0.161137498951986,0.0200771991933075,0.248958923603829,0.00281557253506531,0.244119798537547,0.245552481440938,0.000245925593360287,-0.0283119934424243,0.02074600463329,0.0305678235670709,0.313786015604865,0.175843559824736,0.200387483767128,0.175998655387388,0.177521210817925,0.0863711627124573,-0.00858451709778148,0.244654258720957
r_0891,0.392305468571391,0.392494171900882,0.172570919369647,0.392158985092587,0.371136611569098,0.0659751832945269,0.0974828145197178,0.483701057375619,0.458697121830536,0.467783125906609,0.418382911274817,0.0281441001755217,0.0972435342894166,0.0949874410858326,0.221362056386972,0.323304512243162,0.620778102983716,-0.00236073772509417,0.206468575461687,0.116755360673647,0.217218756507177,0.156869993118278,0.29354657746613,0.241719219565273,0.55841179345061,0.0651664183495305,0.129496245585598,0.0809354138427849,0.0839418919134599,0.456172514437955,0.0423181925965564,0.419749775933325,0.205529841515571,0.206047200228251,0.216556702102685,0.292551641607397,0.456511491190274,0.453915135523986,-0.0271437848388656,0.119709777415269,0.0485559752484437,0.391570048857658,0.391845090316114,3.63380581271539e-05,0.416690621577241,0.0396330668094136
r_0892,0.00858868324405928,0.00846480700096153,0.0148900694366179,0.00850080336688091,-0.0414147950002404,0.18719790981623,0.179138966119625,0.0281072643452007,-0.00634462116498082,0.0190270051303109,0.00605781273246874,0.266631445287996,0.218374376365537,0.378433451381372,0.0734154437944037,0.011368662578789,-0.0253227392356523,0.274458554194533,0.101834707783408,0.113283325825008,0.0895436016931484,0.0520704903647925,-0.00109865668505922,0.123467541645103,-0.0164533031773854,0.189799106790832,0.177100155369151,0.203499589805645,0.108354665673618,-0.0222923209507466,0.496443002240601,-0.0269160634504608,0.101457025420024,0.102240169552947,-0.00852129734435934,-0.000737232625932726,-0.0219498825144574,-0.0966160844522739,0.176882245813855,0.651794482979611,0.527531152169318,0.00851275728140917,0.00966209082465166,0.00219355488874213,0.00603517654048733,0.488859481134111
r_0893,0.00289202405657608,0.00242381726557084,0.00418714450680798,0.0024643721557292,-0.0466393767255937,0.176986588323515,0.17191675513621,0.0155970918338242,-0.00314910434211573,0.0182411943762226,0.00145298719298552,0.243477369755401,0.201396974235919,0.348995452579449,0.066991847516767,0.00355240682793003,-0.0232800401491594,0.228910348964318,0.0907516723382629,0.101671353803882,0.0803521799931332,0.0369228293893564,-0.00358037516170292,0.115795371652591,-0.0332968953711479,0.179667045872304,0.177957758294605,0.179647589671931,0.0828838993852311,-0.031137263054612,0.437373404862372,-0.0442856807771765,0.0903820045770626,0.0911583102279456,-0.0243224772323368,-0.00254460008950453,-0.0306428311253923,-0.0972390475658023,0.173310427232938,0.627221673473017,0.496448223581955,0.00249090019532596,0.00361725993156395,-0.058944004249679,0.00147709128944161,0.45079294267933
r_0902,0.314538036401485,0.314596492193009,0.21874420058526,0.314335473806229,0.136085114117026,0.213609941175871,0.288233181953598,0.100091521545472,0.196237393971756,0.410448471188983,0.139014019321779,0.467433162948953,0.387179944184137,0.276837740286866,0.277205887465493,0.239723929547214,0.221602451668905,0.213522973884663,0.37090668463042,0.252548516854627,0.301736486850052,0.324865147233433,0.0228754073601796,0.425915062807109,0.169243601644478,0.213849283787372,0.292932240604285,0.414574408069371,0.0965358744686598,0.149247386387385,0.231994208561933,0.0658784353640779,0.370407559277116,0.371085541314931,0.029958689406923,0.0231700430217401,0.150516636604249,0.172350419984496,0.320524922202137,0.080403669809028,0.195064098219371,0.315182890958538,0.317234859100196,0.0932898512965425,0.138621181696543,0.217702951444578
r_0908,0.286916369290315,0.286231615039075,0.0293281968043878,0.285948586348365,0.509567345213675,0.0336115337659079,0.0586742571173314,0.77398216940949,0.609013947486459,0.439652770107113,0.427945172709995,0.00436005014662625,0.0695766991791215,0.0813787138636335,0.183957139123552,0.194747729208133,0.591288003042927,-0.0076827767839108,0.143954494788832,0.0857075815598129,0.139283567064782,0.114279180304748,0.489306581869061,0.236134197479049,0.694660129410067,0.0331994753550697,0.090016813220051,0.0294512914682503,0.153272303503447,0.667843254883433,0.0488968597158949,0.653011739442686,0.14369508509149,0.143953922484624,0.529764752765415,0.485050866488873,0.667904150466827,0.635433813501229,-0.0176073363474256,0.0901502935238711,0.0397972826765579,0.285353990150518,0.285533803856568,0.013258436240315,0.423192329425384,0.0614356506971012
r_0909,0.780246010998637,0.780316718753641,0.709774054076684,0.780090258199553,0.301591039673884,0.619198773073407,0.65306833537264,0.283450180862944,0.47242361852135,0.669230596734968,0.298315721942105,0.57721979715515,0.695898787480103,0.0198485991645534,0.701985071590579,0.766635449201714,0.350300980663218,0.312937566995108,0.826026381733128,0.739361877789372,0.826409989673158,0.605270938284517,0.306017423528915,0.748365101842551,0.366445903023923,0.617935498522478,0.681649945946015,0.687905637750204,0.00374774710688787,0.263942707326895,0.075344016500068,0.308831785160681,0.82844120008027,0.828012236009058,0.145642117396379,0.307632130484832,0.262356904583265,0.433450923594423,-0.01433653248326,0.0277842289791732,0.0335129103511398,0.7804798032712,0.780712474477045,0.0451696875676735,0.295382499231137,0.0200243521991757
