r_0214,r_0909,r_0910,r_0563,r_0536,r_0818,r_0718,r_0151,r_0208,r_0207,r_0538,r_0816,r_0153,r_0039,r_0996,r_0065,r_0040,r_0997,r_0195,r_1051,r_0225,r_0118,r_0959,r_0821,r_0914,r_0855,r_0279,r_0908,r_0152,r_0759,r_0115,r_0915,r_0468,r_0564,r_0042,r_0962,r_0911,r_0489,r_0958,r_0079,r_0570,r_0912,r_1054,r_0886,r_0727,r_1022,r_1074,r_0989,r_0545,r_1088,r_0491,r_0091,r_0893,r_0514,r_1050,r_0486,r_0988,r_0918,r_0061,r_0528,r_0471,r_0961,r_0451,r_1838,r_0450,r_0219,r_0473,r_1041,r_0109,r_0663,r_0799,r_0466,r_0467,r_0547,r_0542,r_0892,r_0216,r_0669,r_0831,r_0565,r_0016,r_0300,r_0713,r_0215,r_0353,r_0832,r_0773,r_0032,r_0027,r_0476,r_0211,r_0250,r_0203,r_0889,r_0566,r_2197,r_0202,r_2199,r_0505,r_0813,r_0280,r_1667,r_0697,r_0770,r_1026,r_0307,r_1055,r_1049,r_0302,r_0984,r_2140,r_0568,r_0548,r_0658,r_2132,r_0891,r_0364,r_1072,r_0112,r_0154,r_1045,r_0485,r_0361,r_0888,r_0887,r_0883,r_1038,r_0800,r_4039,r_0971,r_0973,r_0970,r_0990,r_0957,r_2115,r_0175,r_2141,r_0723,r_0173,r_0811,r_1027,r_0902,r_0309,r_0310,r_0722,r_1136,r_0097,cstm_PPK,r_0096,r_0352,r_0025,r_0699,r_0029,r_0023,r_0060,r_1574
0.0863026873069596,0.193733766233766,0.193733766233766,0.358721934369603,0.193733766233766,0.113747017450837,0.299060183551006,0.463439781530402,0.354114782223698,0.224061938740838,0.379817495069693,0.354098580230378,0.38952188006483,0.255482697554205,0.255482697554205,0.255482697554205,0.255482697554205,0.255482697554205,1,1,0.285634472511144,0.28959244959245,1,0.872128378378378,0.513147124290946,0.513147124290946,0.218395061728395,0.480571796384702,0.463439781530402,0.323812892386595,0.323812892386595,0.287316402918601,0.0545631482123337,0.309737751575524,0.213734231243479,0.562978167568576,0.70758986294285,0.428390158853158,0.339729474677572,0.519279213018295,0.765427769985975,0.765427769985975,0.400135685210312,0.541239433801831,0.269247288736175,0.437494859774653,0.468451918321204,0.60191548796169,0.505388444059727,0.0928255244530932,0.715396424503541,1,0.615317866276946,0.528209432454037,0.874379167467003,0.451382843367039,0.262721937448927,0.304232143625953,0.892433829426967,0.672029557477538,0.377045158813115,0.234950890385008,0.505335786568537,0.278663248983368,0.430224507961626,0.176001770510584,0.289333031366776,0.398435073467925,0.757873769723481,0.160518768720923,0.58136224447571,0.592349574200754,0.39403116789346,0.674110307670495,0.586226003063785,0.432472437729686,0.42839966650577,0.331572311940926,0.410918165748154,0.228834571488833,0.145676004872107,0.324281201263646,0.267081468218442,0.253573028673835,0.149756086441142,0.410918165748154,0.370775211525269,0.377518915274552,0.616402912329262,0.780814375453613,0.171527805186092,0.0863026873069596,0.192894642215031,0.414331640667811,0.234110952111551,0.72338517912135,0.471082655662095,0.72338517912135,0.612763835798571,0.580358438543027,0.481256841156397,0.624209747835007,0.750108766586905,1,0.3390625,0.38837728078705,0.31514526053431,0.874379167467003,0.481256841156397,0.90638698184584,0.415829145728643,0.470555793277231,0.391661281661555,0.40186998504012,0.875925814415608,0.176542086684377,0.254639313488871,0.325724572457246,0.144618913446699,0.645741029641186,0.702454895001479,0.352185397458261,0.788753398698196,0.818213356461405,0.541239433801831,1,0.782511810321776,0.58136224447571,0.230763653939101,1,1,1,0.430224507961626,0.742410038220235,0.456232459111584,0.15063475694321,0.415829145728643,0.715248897290485,0.353915398126464,0.58136224447571,0.503074697051908,0.837818787645777,0.901722532588454,0.545835321563014,0.670136193634888,0.132879276952873,0.145676004872107,0.130407581194222,0.331572311940926,0.149756086441142,0.0741887430549964,0.160518768720923,0.160518768720923,0.0407974967907574,0.0407974967907574,0.0502967123914843
0.125998261480701,0.255957792207792,0.255957792207792,0.374004802224188,0.255957792207792,0.123068165868721,0.290319449346982,0.551786211893217,0.383253085394875,0.309645162856172,0.423103920847679,0.440008036431824,0.608492706645057,0.332896185325229,0.332896185325229,0.332896185325229,0.332896185325229,0.332896185325229,0.656726673079566,0.656726673079566,0.341664190193165,0.286829686829687,0.677103130939282,0.981081081081081,0.558684569541179,0.558684569541179,0.274567901234568,0.545942176688301,0.551786211893217,0.373048014855425,0.373048014855425,0.305699801004454,0.37807609246274,0.349042488310632,0.22693730437257,0.596286620638179,0.683087664856478,0.273668151879117,0.433595470273671,0.6427599521927,0.817048465014804,0.817048465014804,0.386799767396782,0.577702195768519,0.382395576076452,0.545233983057817,0.559393768105702,0.601516427969671,0.491192382601168,0.0951286273335757,0.607190610607636,0.548526148969889,0.736618560467665,0.674340527577938,0.266114205745959,0.454161923257216,0.352425525592452,0.350372411417747,0.792888334373051,0.925266605088588,0.458995499050748,0.172641426947626,0.498608555657774,0.245263746217742,0.333478389872416,0.202481318509647,0.310908541878987,0.428909329829172,0.924175500588928,0.300002124360037,0.391401142100472,0.550886500069803,0.385025772678955,0.825038990500496,0.67171865323816,0.319109840751327,0.558032384044934,0.254169418262592,0.363169387542893,0.409763070938108,0.130899986466369,0.329159835246131,0.174552372426141,0.191397849462366,0.134275553934531,0.363169387542893,0.358714841070204,0.40268934002547,0.666345748841687,0.8313937482794,0.192564234124008,0.125998261480701,0.334620120469899,0.454535491177438,0.334620120469899,0.906950454137918,0.370281587571307,0.906950454137918,0.582225361475818,0.831737048323901,0.519393471122272,0.754252451272753,0.353464215792908,0.864327774107123,0.424470600328947,0.593662414917348,0.376828413427837,0.266114205745959,0.519393471122272,0.91758571685915,0.68926267281106,0.533399895402463,0.136521256359615,0.505269957840337,1,0.201917828159686,0.212268704746581,0.373276327632763,0.20468092938961,0.645865834633385,0.768470866607513,0.437139297283828,0.818431243305594,0.47036715813819,0.577702195768519,0.871250818598559,0.758861455269335,0.391401142100472,0.149199060968031,0.757826610475617,0.757826610475617,0.757826610475617,0.333478389872416,0.882959544241725,0.560147101519404,0.133502443804353,0.68926267281106,0.859042218021424,0.445257611241218,0.391401142100472,0.615299579924829,0.97116493656286,0.945949720670391,0.766290228513865,0.917366452614494,0.0608121368624919,0.130899986466369,0.148293311252185,0.254169418262592,0.134275553934531,0.0696083957377137,0.300002124360037,0.300002124360037,0.0508008519080406,0.0508008519080406,0.044866083220342
0.144848249459025,0.293413149350649,0.293413149350649,0.444837608997852,0.293413149350649,0.126519345632612,0.224880868337451,0.559048096750822,0.328186396590846,0.291199456337071,0.406491292576127,0.375578176622913,0.621734197730956,0.359924376585459,0.359924376585459,0.359924376585459,0.359924376585459,0.359924376585459,0.604598964774861,0.604598964774861,0.375084695393759,0.297400257400257,0.674669067386883,0.713251689189189,0.572994901988942,0.572994901988942,0.299995590828924,0.543313844338357,0.559048096750822,0.348961004509683,0.348961004509683,0.373988439306358,0.266523582264644,0.300817239276276,0.231622877738784,0.605150214592275,0.704357382984225,0.229591243703991,0.434014889378211,0.688388342373816,0.857059373539037,0.857059373539037,0.398875751114557,0.584554594107938,0.432755288306668,0.597129698165968,0.523952518900586,0.618099587638008,0.505475005410084,0.0955883925325578,0.592333977120784,0.435689381933439,0.771373766898064,0.702494004796163,0.237856378454024,0.450646219781692,0.374229254884481,0.342644336332716,0.776811335888067,0.975564698967168,0.528178928731415,0.167316604004547,0.491720331186753,0.263033129685663,0.333072890910889,0.203390007029968,0.335681123315593,0.475922828813762,0.862755819403218,0.259596796465065,0.361400314491434,0.531969845036996,0.404831625183016,0.850205586275344,0.683843421009745,0.316864026133116,0.505594804510948,0.242786816353485,0.34199334511802,0.445689109699796,0.142468534307755,0.313384252409325,0.183724261414503,0.19729502688172,0.141852831220936,0.34199334511802,0.309764463754859,0.3700951382126,0.666526265118238,0.821157744575419,0.192708950020392,0.144848249459025,0.291084561882259,0.509534943192197,0.291084561882259,0.968132382177523,0.381417647772788,0.968132382177523,0.592197108193452,0.907197794224351,0.484379627841092,1,0.32559277789863,0.426342672930174,0.483084909539474,0.407166962191844,0.387565230936989,0.237856378454024,0.484379627841092,0.949890914913633,0.765391705069124,0.546427043217801,0.518353007563278,0.464932680538556,0.94728126693563,0.200880672513556,0.230906409224993,0.402430243024302,0.225175924221615,0.744305772230889,1,0.436486419137802,0.729257641921397,0.425807073335261,0.584554594107938,0.68958742632613,0.816590902338295,0.361400314491434,0.150704273976386,0.688019265502709,0.688019265502709,0.688019265502709,0.333072890910889,1,0.530388077034743,0.1374141112415,0.765391705069124,0.858475110270952,0.461321721311475,0.361400314491434,0.667654211806323,1,1,0.84528922114416,0.975583939030414,0.0388979987088444,0.142468534307755,0.15060263133683,0.242786816353485,0.141852831220936,0.0740894328582548,0.259596796465065,0.259596796465065,0.0607349165596919,0.0607349165596919,0.0600351006943833
0.12914054263996,0.339078733766234,0.339078733766234,0.447112346771136,0.339078733766234,0.142460583565959,0.384989410518885,0.673800367831466,0.295755160772594,0.306635600213582,0.428853160410469,0.455531743905706,0.791329011345219,0.475896233188149,0.475896233188149,0.475896233188149,0.475896233188149,0.475896233188149,0.395249874032339,0.395249874032339,0.514430906389302,0.251051051051051,0.676469607548931,0.680287162162162,0.754003015724851,0.754003015724851,0.360335097001764,0.750791181676769,0.673800367831466,0.330904589265187,0.330904589265187,0.59385956600019,1,0.380691197397845,0.202769610167884,0.61685948871058,0.824088440651668,0.211739635800078,0.433301876900493,0.744745793876988,0.875837618824996,0.875837618824996,0.41868579182012,0.494773170609713,0.611591323955761,0.410917838638046,0.604401893591465,0.753336584933268,0.594806318978576,0.114107307059,0.49720200069331,0.271689381933439,0.641761052246986,0.73986410871303,0.261468594791867,0.458447733208331,0.547284748532798,0.46510526542386,0.710703145887176,0.919640607943572,0.969954563877216,0.223820349159162,0.50459406623735,0.29454391273344,0.382909702304421,0.236722472465957,0.373800626580606,0.48646517739816,0.529593639575972,0.352155163257069,0.256087064470744,0.534063939690074,0.410467518401893,0.918332624415143,0.749617026824419,0.303736218864843,0.497125806310062,0.291847271417422,0.21298221898721,0.528040120925219,0.152916497496278,0.354244811452793,0.126871083258729,0.237914426523297,0.182588675116258,0.21298221898721,0.168863480448205,0.410817289684621,0.657500451290691,1,0.291734091118391,0.12914054263996,0.299274518286798,0.530486245570453,0.299274518286798,0.605231356956301,0.552190799854351,0.605231356956301,0.424090078112016,0.694891887969816,0.427319554439508,0.675764009828948,0.215004350663476,0.230846444830065,0.34967619243421,0.373191099925642,0.464015889087935,0.261468594791867,0.427319554439508,0.903384640019215,0.624331797235023,0.563543003851091,0.169923457082268,0.390255677954576,0.852622388149575,0.27169838785982,0.237624027889515,0.469459945994599,0.201898707293245,0.949890795631825,0.680153800650695,0.544281086468976,0.697701244129521,0.251286498988147,0.494773170609713,0.246269373499236,0.821730992067029,0.256087064470744,0.11005316578057,0.582397652016857,0.582397652016857,0.582397652016857,0.382909702304421,0.72914112641523,0.494967579599342,0.0878189095535563,0.624331797235023,0.796093257718967,0.579222775175644,0.256087064470744,0.747866460313951,0.873382032551583,0.678957169459963,0.883145114256932,0.729870863030132,0.0295384118786314,0.152916497496278,0.297111049774588,0.291847271417422,0.182588675116258,0.0754395147220657,0.352155163257069,0.352155163257069,0.0555746003034193,0.0555746003034193,0.0752493147147041
0.0905139728864969,0.404971590909091,0.404971590909091,0.456885294241544,0.404971590909091,0.174196466166586,0.604527003176844,0.743075293986513,0.39468149869943,0.363720207756905,0.404318614834375,0.729038306991696,0.924068071312804,0.559469678839803,0.559469678839803,0.559469678839803,0.559469678839803,0.559469678839803,0.324300306903028,0.324300306903028,0.616879643387816,0.403655083655084,0.682504751425428,0.934543918918919,0.860271415236591,0.860271415236591,0.45299823633157,0.912996835273293,0.743075293986513,0.373702360951455,0.373702360951455,0.67208376764901,0.282560588690111,0.184931896726977,0.24281513800626,0.684549356223176,0.876389966382208,0.320152072839985,0.487302086610045,0.973154362416108,1,1,0.529753828261291,0.540289101185415,0.763287877160958,0.43819393042191,0.803857839327351,0.834212743315745,0.638779484959965,0.11931441524282,0.553508641608478,0.262614896988906,0.652995981001096,0.817426059152678,0.251672474823697,0.537735217303958,0.643451452343808,0.564730701338959,0.782345601996257,1,1,0.170027105010055,0.48060027598896,0.398288588663827,0.467846899416477,0.265029812273804,0.386215226663647,0.533018755226377,0.464414016489988,0.656575956493106,0.292650831747083,0.54090464889013,0.432900780200164,0.93463774280448,0.863889703725433,0.382697019191507,0.61946553161613,0.360268955994477,0.221971508786524,0.600524946685102,0.203193936933279,0.391670332306954,0.112430617726052,0.335287858422939,0.226183094738762,0.221971508786524,0.115746627029499,0.492546258146678,0.747758589566159,0.913807342893611,0.381076423149281,0.0905139728864969,0.276331991081234,0.562652979213093,0.276331991081234,0.591236892371263,0.437371040174779,0.591236892371263,0.44835466179159,0.68310114642287,0.568192646964136,0.495765441229096,0.177159016750054,0.679143462887264,0.454800575657895,0.4484356231768,0.50124620297531,0.251672474823697,0.568192646964136,0.862492744340586,0.550251256281407,0.563352826510721,0.580961655729797,0.50437916496668,0.746462335159872,0.3184795662142,0.298578707428265,0.530495049504951,0.172901298370312,0.853634945397816,0.875066548358474,0.519162721156242,0.653003213314658,0.26335164305676,0.540289101185415,0.268919449901768,0.814035713224589,0.292650831747083,0.0903645653524822,0.59564268512944,0.59564268512944,0.59564268512944,0.467846899416477,0.862839835580875,0.640278718668344,0.0976375899387172,0.550251256281407,0.833396345305608,0.761087529274005,0.292650831747083,0.817156754366571,0.841919774445726,0.635521415270019,0.868617782726261,0.79874391362642,0.00352156229825694,0.203193936933279,0.370512466648266,0.360268955994477,0.226183094738762,0.105416431811472,0.656575956493106,0.656575956493106,0.0606875072937332,0.0606875072937332,0.103717269189456
0.0848119994821432,1,1,1,1,1,1,0.617065150755169,0.978305384913388,1,1,0.935574604875435,0.849108589951378,1,1,1,1,1,0.425660757638221,0.425660757638221,1,1,0.722516755026508,0.381081081081081,0.609621598334171,0.609621598334171,1,0.613366947379714,0.617065150755169,1,1,0.717331564484033,0.639787239715253,0.976377312461883,1,0.546650494495242,0.651797258856995,0.700019372336304,0.587836845968334,0.672685483129539,0.733559295621007,0.733559295621007,0.4503973638302,0.601760616215675,0.75163749597337,0.259997184684685,0.548929555571257,0.663370726732585,0.717030945682753,1,0.778091417818056,0.324342313787639,0.611664230909755,0.605347721822542,0.289767582251736,0.407453291368111,0.860225837604933,1,0.55266019071384,0.720178016626081,0.508436613408989,0.297339045787065,0.630289788408464,1,0.442102660468796,1,1,1,0.615135453474676,1,0.352296615079037,1,0.461461320925009,0.830284985112718,0.921580131025716,0.393293180890159,0.830663916801966,1,0.235260476239992,0.341215345316491,1,0.330779381773104,0.239789615040286,1,1,0.235260476239992,0.27080722616053,1,1,0.269739970468253,1,0.0848119994821432,1,0.420103751872283,1,0.796768409152925,1,0.796768409152925,0.593859065979724,0.906036859672036,0.276833429914365,0.434239091538039,0.30555797259082,0.327311241641194,0.592876233552632,0.690670937482125,1,0.289767582251736,0.276833429914365,0.901453133444086,0.316396638364235,0.442105263157895,0.420203325657805,0.665505249782652,0.632474257843078,0.344117325958004,0.303070528291767,0.516075607560756,0.211109065937956,0.842870514820593,0.643951493640935,0.814303513580862,0.986569992584658,0.179930615784909,0.601760616215675,0.585592665356909,0.807618028939002,0.352296615079037,0.145670786439274,0.64726821192053,0.64726821192053,0.64726821192053,0.442102660468796,0.357496214033316,0.446956353430756,0.165321290139042,0.316396638364235,0.373301827347196,0.180324209601874,0.352296615079037,0.640504090205616,0.536960143534538,0.629469273743017,0.752346111022745,0.508348034718792,0.00878566817301485,1,0.213276290367099,1,1,1,1,1,1,1,1
0.0936636520002219,0.818709415584416,0.818709415584416,0.884999368128396,0.818709415584416,0.679288242908161,0.829774091069537,0.690464247896115,0.982898887597543,0.737342847434591,0.764247752114183,1,0.888816855753647,0.882209352414684,0.882209352414684,0.882209352414684,0.882209352414684,0.882209352414684,0.325564564151894,0.325564564151894,0.852481426448737,0.662702702702703,0.67110133039912,0.83566722972973,0.745673870898255,0.745673870898255,0.780114638447972,0.703373920506356,0.690464247896115,0.754726324166593,0.754726324166593,0.757604472661802,0.643946463326846,0.824964423663346,0.742008915868349,0.569229333830939,0.77159296612361,0.587611390933747,0.526664569571144,0.834366093591983,0.774466261492909,0.774466261492909,0.532835820895522,0.664532586405242,0.863121443143992,0.324690315315315,0.565385430650745,0.750144104997118,0.650248863882276,0.701141928447704,0.693210518496509,0.267923930269414,0.584901351845086,0.676994404476419,0.251672474823697,0.537400388401527,1,0.817755198691178,0.724846270385884,0.851624821563523,0.546801339619019,0.255597330302235,0.529438822447102,0.895272418910324,0.564790821877163,0.730491837425469,0.932925678481108,0.851212519412257,0.500539850804869,0.808510186306375,0.312761731358106,0.738971101493788,0.517298782566838,0.838508436126471,0.954303966624295,0.44733564720294,0.956996796700162,0.787686858377859,0.190631173962774,0.500995992594502,0.710650967654622,0.311304834646299,0.14787824529991,0.703517025089606,0.700123096562414,0.190631173962774,0.180301852275326,0.691999400704173,0.890968168963235,0.485171559426383,0.754469747799661,0.0936636520002219,0.704638619201726,0.392777554524531,0.806582581783088,0.741024441585779,0.78425779827649,0.741024441585779,0.467259431610437,1,0.436333784044814,0.682420020516735,0.223183597998695,0.0708057126676299,0.643914473684211,0.630612595092375,0.776189734402991,0.251672474823697,0.436333784044814,0.941864654430456,0.386306532663317,0.514810060381306,0.321580370063619,0.661773557145723,0.532305654242187,0.386422358892245,0.610042906945562,0.558586858685869,0.214054115281691,0.944617784711388,0.53326826382727,0.529429354597558,0.853423416000659,0.154553339115351,0.664532586405242,0.349198864876664,0.763496449475592,0.312761731358106,0.075422909618173,0.468791390728477,0.468791390728477,0.468791390728477,0.564790821877163,0.578091872791519,0.58971257137327,0.126263883456017,0.386306532663317,0.54047258979206,0.566122658079625,0.312761731358106,0.756489055936326,0.555888760733051,0.650791433891992,0.841471820157998,0.657300119963305,0.00110180761781795,0.710650967654622,0.111776612383844,0.787686858377859,0.700123096562414,0.568242209517675,0.808510186306375,0.808510186306375,0.787394970241568,0.787394970241568,0.652027681417176
0.0923486655939633,0.824715909090909,0.824715909090909,0.833607144361599,0.824715909090909,0.623364471406516,0.992587363219202,0.822326255364209,1,0.662831901364011,0.726209178727814,0.901509063309224,0.96871961102107,0.860048820179007,0.860048820179007,0.860048820179007,0.860048820179007,0.860048820179007,0.25974989693555,0.25974989693555,0.888974739970282,0.752689832689833,0.669067386882732,0.67277027027027,0.838156099662526,0.838156099662526,0.723456790123457,0.818752346725312,0.822326255364209,0.617331329029976,0.617331329029976,0.850895479958306,0.733623057029354,1,0.659432799013564,0.589848852397835,0.784005689164727,0.54644517628826,0.429946524064171,0.957892801323895,0.940431665887486,0.940431665887486,0.545212250436131,0.633971890161557,0.890905186298722,0.325028153153153,0.682957676817636,0.761362124772758,0.755810430642718,0.651284134892971,0.700589313128312,0.202519809825674,0.59485750822068,0.710303756994405,0.272535191943583,0.516908859572758,0.919619641928534,0.935290825332587,0.795374743783976,0.940549164497439,0.521320847287698,0.214353997260354,0.523901793928243,0.925029390791528,0.518652952230244,0.722836982841669,0.821915222889065,0.834070003583801,0.392770906949352,0.867269984917044,0.251866258379542,0.800991204802457,0.507069937222969,0.873458102934921,0.783579413969558,0.435963658636178,1,0.691781233115207,0.169158781324737,0.559911883949286,0.607470564352416,0.309657295957132,0.116987466427932,0.654793906810036,0.564033008115255,0.169158781324737,0.0880310999313972,0.778148175893325,0.76905951019917,0.416322546737743,0.712041678178158,0.0923486655939633,0.717188061848256,0.486464764549008,0.718459848913441,0.729544302810587,0.822824371889793,0.729544302810587,0.415190294166528,0.882237701349586,0.332470542785397,0.492019944175394,0.0826952360234936,0.189310167067212,0.602487664473684,0.475519075673511,0.780824051717423,0.272535191943583,0.332470542785397,0.888653149456576,0.388917050691244,0.519849759901108,0.279732054280852,0.747790017679859,0.580417896067923,0.427326321918556,0.279686242960579,0.574419441944194,0.232198734195138,0.847581903276131,0.625140490979,0.762222775978071,0.753283348438659,0.14736821817481,0.633971890161557,0.215254311285745,0.807410048429747,0.251866258379542,0.0929710695297935,0.529108970499699,0.529108970499699,0.529108970499699,0.518652952230244,0.546361866301291,0.66452143617536,0.102821537087744,0.388917050691244,0.519004410838059,0.396296838407494,0.251866258379542,0.657749281450365,0.586915288991414,0.667830540037244,0.893165791845607,0.658923152917931,0.0362427372498386,0.607470564352416,0.135780660594351,0.691781233115207,0.564033008115255,0.442789274498752,0.867269984917044,0.867269984917044,0.488373789240285,0.488373789240285,0.551227643851215
0.0824576004734691,0.616801948051948,0.616801948051948,0.686886557984751,0.616801948051948,0.40617251220311,0.920490645958348,0.865852978877557,0.66948918036416,0.49281588272414,0.57368720125681,0.731761764443254,1,0.754319628583736,0.754319628583736,0.754319628583736,0.754319628583736,0.754319628583736,0.28308826897531,0.28308826897531,0.710549777117385,0.497400257400257,0.630255743389684,0.842179054054054,0.897608961010986,0.897608961010986,0.606834215167549,0.851901517996031,0.865852978877557,0.498098859315589,0.498098859315589,0.823699421965318,0.593142613378836,0.513844277292133,0.443232476524708,0.606969583877589,0.782195500387898,0.492299496319256,0.389367725699906,1,0.960807230793206,0.960807230793206,0.585006784260516,0.593007552643425,0.906796950499302,0.354279279279279,0.768317671165124,0.803219083935618,0.75723869292361,0.482635844577978,0.685485069083346,0.379556259904913,0.623721227621483,0.720895283772982,0.271325083006339,0.542824616620907,0.69047619047619,0.709949627588582,0.949024151145174,0.869426484171635,0.692164935258858,0.214590073154382,0.465967111315547,0.764314760922775,0.509029769557907,0.52547712656547,0.680557128298041,0.73318599928324,0.357160384766392,0.73277675100376,0.29020110899611,0.787379589557448,0.530977356144327,0.891039274067773,0.794465630194583,0.438597386688444,0.900390539295274,0.587590802665546,0.164214411978788,0.598556396615969,0.441751251860874,0.33195905146559,0.11120411817368,0.532599686379928,0.443284398650497,0.164214411978788,0.106530985593414,0.571615851374635,0.721102352728804,0.456866131090923,0.555748510084067,0.0824576004734691,0.529601650637292,0.532696452708874,0.529601650637292,0.660721942852688,0.561536594246875,0.660721942852688,0.392695695529334,0.820236540415034,0.440390187367201,0.492520934227163,0.172046987165543,0.159988092558575,0.636358963815789,0.74455185036893,0.609704805670224,0.271325083006339,0.440390187367201,0.882208122335422,0.411328192687576,0.571768173822089,0.376998898728532,0.741738066095471,0.603510567832842,0.423832745005277,0.312241887905605,0.626624662466247,0.228135132456426,0.94390015600624,0.592901508429459,0.376466483927237,0.631754140232347,0.178924544666088,0.593007552643425,0.15443789565597,0.786433728496301,0.29020110899611,0.0837084858109508,0.483978025285972,0.483978025285972,0.483978025285972,0.509029769557907,0.618670224273455,0.707877673473338,0.0986807012552896,0.411328192687576,0.631064902331443,0.725958723653396,0.29020110899611,0.72876409462746,0.635069844931437,0.630959031657356,0.928529770425746,0.746171759226589,0.0894383473208522,0.441751251860874,0.128153463980127,0.587590802665546,0.443284398650497,0.281920176074295,0.73277675100376,0.73277675100376,0.391137384759015,0.391137384759015,0.474939395540216
0.0725406425123453,0.444886363636364,0.444886363636364,0.473819453220439,0.444886363636364,0.212825351278013,0.607350864807624,1,0.314267530023798,0.233352749866511,0.422134572316743,0.485846950620591,0.903808752025932,0.586607954817403,0.586607954817403,0.586607954817403,0.586607954817403,0.586607954817403,0.315908570381567,0.315908570381567,0.568784546805349,0.386718146718147,0.632089626888066,0.795574324324324,0.995404609750844,0.995404609750844,0.452072310405644,1,1,0.309682553718278,0.309682553718278,1,0.983323113018903,0.631632445619028,0.270397420089159,0.588309386079492,1,0.422491282448663,0.333333333333333,0.980877080077227,0.962755181549011,0.962755181549011,0.517765070750145,0.634872205271845,1,0.312591496011185,0.752914576414894,1,0.822505951092837,0.198105339691637,0.573862229485465,0.489318541996831,0.575310559006211,0.81638689048761,0.292676234119035,0.493002075939195,0.745821261421885,0.654583028372153,0.512957846894216,0.894869426484172,0.617344653256255,0.227553845705459,0.492433302667893,0.666891514252125,0.512194639501533,0.299138177936314,0.584380779828634,0.640604467805519,0.365267962308598,0.249399868289678,0.266341140445254,0.467297221834427,0.540644617822259,0.916134978023536,0.870799517616766,0.411361780318497,0.740664355610163,0.294909047247404,0.159197254861183,0.587518455156898,0.257978075517661,0.351933458631583,0.108249776186213,0.320413306451613,0.241542810248929,0.159197254861183,0.126668191173108,0.471346168252303,0.745231361694446,0.548814976099307,0.412203496862296,0.0725406425123453,0.390029618290126,0.62590874219121,0.390029618290126,0.66805052040697,0.411123922806166,0.66805052040697,0.35936928702011,0.681722536641997,0.770909793316593,0.464513204666364,0.115656950184903,0.0833393838625126,0.697419819078947,0.557913401590116,0.464054832930914,0.292676234119035,0.770909793316593,0.850683533155862,0.471981566820277,0.558027860980364,0.325530385080957,0.653637970896233,0.986842897573312,0.45492921867608,1,0.60022502250225,0.207314483129681,1,0.665246968352558,0.512135559431847,0.640891488835791,0.177824033921172,0.634872205271845,0.089491377428509,0.788127284071664,0.266341140445254,0.0908513429538079,0.471891932570741,0.471891932570741,0.471891932570741,0.512194639501533,0.729862262926372,0.598906416336011,0.0775102829439446,0.471981566820277,0.771644612476371,1,0.266341140445254,0.903559584346673,0.674996796104062,0.666014897579143,0.891681247017655,0.958718509632348,0.0281026468689477,0.257978075517661,0.128972306559941,0.294909047247404,0.241542810248929,0.132081219636578,0.249399868289678,0.249399868289678,0.145852783288598,0.145852783288598,0.201324200109176
1,0.308571428571429,0.308571428571429,0.371637389949029,0.308571428571429,0.286075199226487,0.29981468408048,0.433366772557543,0.297858210194255,0.561307703509538,0.301032857572618,0.231315296008572,0.756661264181523,0.370645670798832,0.370645670798832,0.370645670798832,0.370645670798832,0.370645670798832,0.891530392561037,0.891530392561037,0.290609212481426,0.284392964392964,0.748224467340202,0.194467905405405,0.658770733108351,0.658770733108351,0.280202821869489,0.318425146167462,0.433366772557543,0.286373684675922,0.286373684675922,0.434795792665593,0.285333404431173,0.387534051636512,0.224148724272029,0.748740436648628,0.441576157227825,0.343088919023634,0.59123414071511,0.477107658361681,0.545854760791647,0.545854760791647,0.866369451444078,0.612414345020757,0.416729303124664,0.353137593552101,0.587133469935703,0.400616325987673,0.462583856308158,0.127771956461305,1,0.800285261489699,0.570789185239313,0.547625899280576,1,0.622112100716534,0.461741326795929,0.489129030869247,0.827448533998752,0.924258963808884,0.763764158791783,0.204529159744688,0.552616145354186,0.458265076030605,0.498081297596677,0.190316869320697,0.365881553617937,0.614681638991757,0.654937180997252,0.118271620674272,0.501017959116114,0.538077621108474,0.699713191199182,0.973344676024387,0.633421335680063,0.430941200489996,0.385374522796086,0.13557063096596,0.326271186440678,0.644559536922031,0.175828934903235,0.746391010517055,0.231880035810206,0.331255600358423,0.163367374851828,0.326271186440678,0.319656986050766,0.281006067870252,0.554570070401348,0.626573566584078,0.208482982726184,0.107740530899171,0.36363938899797,1,0.36363938899797,1,0.273610268236436,1,0.370034901113512,0.476128283268031,0.528774708647222,0.462938664503662,1,0.177232100719529,0.633583470394737,0.905136418234857,0.537853415375029,1,0.528774708647222,0.98287664378215,1,0.64270432178006,0.509005852211189,0.688630490956072,0.556662853013789,0.9081480403217,0.260994904800215,0.927272727272727,0.121525762102312,0.470452418096724,0.510801538006507,0.437946673311737,0.748010216692758,0.701898429218464,0.612414345020757,0.508797205850251,1,0.501017959116114,0.229845335911068,0.951685731487056,0.951685731487056,0.951685731487056,0.498081297596677,0.847046945986875,0.270192586857641,0.0649652888904694,1,0.791304347826087,0.153684865339578,0.501017959116114,1,0.525727284377803,0.601489757914339,1,0.356650906781455,0.0218224661071659,0.175828934903235,0.132698500322017,0.13557063096596,0.163367374851828,0.152253267842285,0.118271620674272,0.118271620674272,0.0407646749912475,0.0407646749912475,0.0460734766709515
