Row,P0_05,P0_11,P0_16,P0_22,P0_30,C0_05,C0_11,C0_16,C0_22,C0_30,N0_05,N0_11,N0_16,N0_22,N0_30,L0_05,L0_11,L0_16,L0_22,L0_30,U0_05,U0_11,U0_16,U0_22,U0_30
r_0219,0.250558491941573,0.258549222797927,0.286666493087198,0.334053688129768,0.33168432837764,0.264691332309214,0.294816049157706,0.282813028874945,0.295493009086885,0.282708881193532,0.176001770510584,0.202481318509647,0.203390007029968,0.236722472465957,0.265029812273804,1,0.730491837425469,0.722836982841669,0.52547712656547,0.299138177936314,0.190316869320697,0.311401567422605,0.39498008175593,0.273830291353139,0.234785325591689
r_0225,0.632867756315007,0.627221396731055,0.666210995542348,0.830490341753343,0.914175334323923,0.175780089153046,0.235554234769688,0.265319465081724,0.315084695393759,0.419227340267459,0.285634472511144,0.341664190193165,0.375084695393759,0.514430906389302,0.616879643387816,1,0.852481426448737,0.888974739970282,0.710549777117385,0.568784546805349,0.290609212481426,0.478739970282318,0.717503714710253,0.602080237741456,0.563310549777117
r_0250,0.200244132497364,0.289204534946087,0.265830858531317,0.210490299432207,0.093338142003736,0.0923690099687436,0.0950507684625201,0.0685309511919954,0.0817030091179789,0.0785126412546931,0.0863026873069596,0.125998261480701,0.144848249459025,0.12914054263996,0.0905139728864969,0.0848119994821432,0.0936636520002219,0.0923486655939633,0.0824576004734691,0.0725406425123453,0.107740530899171,0.181733291365019,0.227331864442346,0.291054023562485,0.155789824113633
r_0279,0.47336860670194,0.478924162257496,0.489462081128748,0.596693121693122,0.551719576719577,0.283505291005291,0.363849206349206,0.350679012345679,0.343734567901235,0.359744268077601,0.218395061728395,0.274567901234568,0.299995590828924,0.360335097001764,0.45299823633157,1,0.780114638447972,0.723456790123457,0.606834215167549,0.452072310405644,0.280202821869489,0.392275132275132,0.500132275132275,0.415846560846561,0.431331569664903
r_0280,0.634363531002511,0.633964329405705,0.488532612194965,0.424093747987895,0.630809349043848,0.815852166634473,0.824673234176808,1,0.842315369261477,0.662030777155367,0.481256841156397,0.519393471122272,0.484379627841092,0.427319554439508,0.568192646964136,0.276833429914365,0.436333784044814,0.332470542785397,0.440390187367201,0.770909793316593,0.528774708647222,0.652565836069796,0.875088532612195,0.71772583864529,0.649925954542528
r_0300,0.567841004518735,0.516495381293238,0.469428560003199,0.39672091814292,0.357939776862478,0.948334466349422,0.789338985084176,1,0.9821250049986,0.744111648738353,0.324281201263646,0.329159835246131,0.313384252409325,0.354244811452793,0.391670332306954,0.330779381773104,0.311304834646299,0.309657295957132,0.33195905146559,0.351933458631583,0.746391010517055,0.694005678410045,0.442716039508937,0.556604150837765,0.465429679689687
r_0302,0.634363531002511,0.633964329405705,0.488532612194965,0.424093747987895,0.630809349043848,0.815852166634473,0.824673234176808,1,0.842315369261477,0.662030777155367,0.481256841156397,0.519393471122272,0.484379627841092,0.427319554439508,0.568192646964136,0.276833429914365,0.436333784044814,0.332470542785397,0.440390187367201,0.770909793316593,0.528774708647222,0.652565836069796,0.875088532612195,0.71772583864529,0.649925954542528
r_0307,0.587627981467711,0.579991992221015,0.589143739632786,0.506949608190814,0.518160498770234,0.452639707144083,1,0.46365040324887,0.500343190527941,0.458960132700337,0.38837728078705,0.593662414917348,0.407166962191844,0.373191099925642,0.4484356231768,0.690670937482125,0.630612595092375,0.475519075673511,0.74455185036893,0.557913401590116,0.905136418234857,0.489160899159183,0.493507979179775,0.615741005548247,0.627552479551564
r_0309,0.442565176908752,0.448896648044693,0.480679702048417,0.453533519553073,0.429040968342644,0.455381750465549,0.474068901303538,0.458095903165736,0.562756052141527,0.560428305400372,0.901722532588454,0.945949720670391,1,0.678957169459963,0.635521415270019,0.629469273743017,0.650791433891992,0.667830540037244,0.630959031657356,0.666014897579143,0.601489757914339,0.473882681564246,0.515409683426443,0.538966480446927,0.620344506517691
r_0310,0.520385981655268,0.589364296696888,0.637771061979747,0.663856635385186,0.68357987381369,0.360850432108584,0.516197444462118,0.582842903345528,0.57176183659403,0.707597688351625,0.545835321563014,0.766290228513865,0.84528922114416,0.883145114256932,0.868617782726261,0.752346111022745,0.841471820157998,0.893165791845607,0.928529770425746,0.891681247017655,1,0.759874874078787,0.9440644716611,0.96320449605005,0.966014527331531
