Row,cstm_PPK,r_0016,r_0023,r_0025,r_0027,r_0029,r_0032,r_0039,r_0040,r_0042,r_0060,r_0061,r_0065,r_0079,r_0091,r_0096,r_0097,r_0109,r_0112,r_0115,r_0118,r_0151,r_0152,r_0153,r_0154,r_0173,r_0175,r_0195,r_0202,r_0203,r_0207,r_0208,r_0211,r_0214,r_0215,r_0216,r_0219,r_0225,r_0250,r_0279,r_0280,r_0300,r_0302,r_0307,r_0309,r_0310,r_0352,r_0353,r_0361,r_0364,r_0450,r_0451,r_0466,r_0467,r_0468,r_0471,r_0473,r_0476,r_0485,r_0486,r_0489,r_0491,r_0505,r_0514,r_0528,r_0536,r_0538,r_0542,r_0545,r_0547,r_0548,r_0563,r_0564,r_0565,r_0566,r_0568,r_0570,r_0658,r_0663,r_0669,r_0697,r_0699,r_0713,r_0718,r_0722,r_0723,r_0727,r_0759,r_0770,r_0773,r_0799,r_0800,r_0811,r_0813,r_0816,r_0818,r_0821,r_0831,r_0832,r_0855,r_0883,r_0886,r_0887,r_0888,r_0889,r_0891,r_0892,r_0893,r_0902,r_0908,r_0909,r_0910,r_0911,r_0912,r_0914,r_0915,r_0918,r_0957,r_0958,r_0959,r_0961,r_0962,r_0970,r_0971,r_0973,r_0984,r_0988,r_0989,r_0990,r_0996,r_0997,r_1022,r_1026,r_1027,r_1038,r_1041,r_1045,r_1049,r_1050,r_1051,r_1054,r_1055,r_1072,r_1074,r_1088,r_1136,r_1574,r_1667,r_1838,r_2115,r_2132,r_2140,r_2141,r_2197,r_2199,r_4039
r_0542,0,0.0115551148597692,-0,0,0.0199459197024041,-0,0.00356957716067332,0.144806837793145,0.1445238862087,-0.00101074468730273,-0,0.00148200134908463,0.144580773335258,0.183839039114339,-0.00328661419536373,0,0,0.0201859231902112,-0,-0.0106420822412719,0.00910419705604107,0.349247247758735,0.239625887424048,0.266357839383261,0,-0,0,0.214310762290076,0.00110182387458506,0.00991253235975539,-0.01538588759271,0.0272967811231296,0.012264313933463,0.0145855763278585,0.00502466928027069,0.015190652322575,0.0286215696843222,0.0755428116443232,2.06449772908096e-05,0.0864303213406549,-0,-0.000394357337668368,-0,0,-0,0,0,0.00551318397676824,-0,0,-0.00396738927600646,-0.00148843346387913,0.00103471347706995,-0.000294026152689426,0.414550496162002,0.00943919247947089,0.0467569148623505,-0.00229415797372764,0,0.000481741845371248,0.000199142326703761,0.000999170046582851,0.000616018566843226,0.12284788984909,0.0585238497245893,0.0616679552438763,0.00687358838683607,0.0466949211477039,0.184506899620567,0.033974408210059,-0,0.060903233183737,0.057073444485667,0.0651918162808933,0.00613703534194529,-0,0.109538098246836,-0,0.0215668304452913,0.0168320482828574,0,-0,0.00130787830661881,0.114677335607366,0,-0,0.241900209935054,-0.010535249184185,0,0.00391722873960904,-0.004599056301863,-0,-0,0,0.031333504240635,0.00297031411785483,0.014189254123388,0.0032543286358162,0.00241127701651763,0.3248821010033,-0,0.010608766964695,-0,-0,0.00943971831501341,0,0.00166787427042111,0.0119527452932486,-0,0.230289100165402,0.0612484462194349,0.0615457705801406,0.114318807468687,0.108985561480161,0.326259642988445,0.25435140729936,0.0449550036092183,-0,-0.0218667218057668,0.061112191371983,0.00661033854954738,0.00821725810874504,-0,-0,-0,-0,0.110214117883894,0.195073841324335,0,0.14451955393284,0.14426755655331,0.0016489001986422,0,0,-0,0.0307659092684908,-0,-0,0.00364938677621244,0.211960316567078,0.00325305991543439,-0,0,-0.00318914223522231,0.04088243254221,-0,-0,-0,0.0629996249486139,-0,0,0,0,0.0018193543473336,0.00386559393456455,-0
r_0545,0,0.0124929501178404,-0,0,0.01977505518494,-0,0.00414468832852955,0.146374555688394,0.146129075515291,0.00212604207894745,-0,0.00152350885911846,0.146198221945559,0.185865460428242,-0.00317010337567707,0,0,0.0194712881049181,-0,-0.0106769928292091,0.00982754915189923,0.343724024242694,0.237926298057176,0.268702400942707,0,-0,0,0.213371909733703,0.00119781056522016,0.0102669608302264,-0.0161032351493442,0.0286247257933489,0.0125604200275738,0.0165753030696765,0.00635775600118121,0.0149335951058945,0.0297219516104254,0.0785014535587221,-1.16902794956354e-05,0.089580190349,-0,-0.000232010669938309,-0,0,-0,0,0,0.00618511688406599,-0,0,-0.004927510262461,-0.0014351931747985,0.000997814406476022,-0.0010187690428572,0.413891663468541,0.00765879434990059,0.047025244935779,-0.00212588863691337,0,-0.000895511898378516,5.72527562221202e-05,0.000433480441501163,0.000614716573517307,0.123794740482687,0.0585700886097336,0.0643135752496185,0.00813000573793691,0.0453295390818345,0.182093522027987,0.0324085066385495,-0,0.0627506923823283,0.0579066910263477,0.0656038859116696,0.00640556244636633,-0,0.109996429312933,-0,0.0225430564737974,0.0179313944734747,0,-0,0.00132618791306567,0.115955103650215,0,-0,0.239053066448534,-0.0105659290234994,0,0.00401507342007492,-0.00424449658960326,-0,-0,0,0.0331374834385804,0.00372244882928749,0.0136795758440423,0.00331405828966808,0.00247577622184387,0.322507890889186,-0,0.00876577054218472,-0,-0,0.00849426024014737,0,0.000720333045369464,0.010306164885603,-0,0.22955448477888,0.0638018210616932,0.064137986249239,0.110962996016593,0.109524719759119,0.323790047334698,0.25311464611491,0.0453062725926441,-0,-0.0218057122947989,0.0586338922651736,0.00666775821311382,0.00707459104631617,-0,-0,-0,-0,0.108843300107116,0.191407116784817,0,0.146141018011209,0.145864003247075,0.00206020604329718,0,0,-0,0.0316288221549157,-0,-0,0.00363321695314036,0.210997601066912,0.00195169736234455,-0,0,-0.00392864092096131,0.04270465439136,-0,-0,-0,0.0627603769874502,-0,0,0,0,0.0017458634085534,0.00378394861414363,-0
r_0547,0,0.0355032888446839,-0,-0,0.0242664555530027,-0,0.0184830802333218,0.233877990367263,0.233453792031828,0.0652070882116494,-0,0.00697794371344411,0.233606763687791,0.228903541971999,-0.00310246608958023,0,0,0.0248118274831303,0,0.0244738915938528,0.0554520515305334,0.397734850080223,0.304694971115871,0.359952697134312,0,-0,-0,0.25836242949877,0.00477649189684001,0.0224708109418627,0.0197601953949667,0.0881290448072825,0.0275912262843049,0.0188639580608365,0.0248888608830412,0.0250818834336134,0.0590289287567996,0.154785747927892,8.52480754434178e-05,0.171322303564002,0,0.00289270582406872,0,0,-0,0,0,0.0257766714436069,-0,0,-0.00632432831954114,0.00368404593430796,0.00146242150859137,-0.00236421526169954,0.435135355449376,0.0126040497979536,0.0761939406856644,-0.00231236315207345,-0,-0.00429256807652613,0.00458041675013057,-0.011447573417772,0.000968829342764964,0.127289348339865,0.0674397391885422,0.155266890145819,0.077341511546428,0.0567930867196805,0.161373703613507,0.0483335912925202,-0,0.149145528703597,0.104110961856684,0.0632484234768054,0.0162156759508819,0,0.154794700848217,-0,0.054089979651302,0.0389437568886161,0,-0,0.00587009006918648,0.208755897108496,0,-0,0.279137907589361,0.0243269806322316,0,0.00765393339234549,-0.000775739992638374,-0,-0,0,0.0943885928066757,0.0564961479270935,0.019691601273156,0.00722020335481048,0.00538082224949776,0.366971809888641,-0,-0.00153253370607022,0,-0,0.00377222553267135,0,-0.00132848046855172,0.00246550517078875,-0,0.29279597300971,0.154943537121539,0.155385169969513,0.141981487934714,0.15420407398572,0.368035135273263,0.330325350185024,0.0841215063032654,-0,-0.0256461046519634,0.0281146855201488,0.00601892709449531,-0.00130696338327225,-0,-0,-0,-0,0.13616650309533,0.1922895080528,0,0.233519580637516,0.23305408535412,0.0116487762376278,0,0,-0,0.0627075996577247,-0,-0,0.00560841888687399,0.254984760651048,-0.00672644134462744,0,0,-0.00660471500311143,0.0968452822880597,-0,-0,-0,0.089183147399027,-0,0,0,0,0.00254314653347529,0.00364637222472089,-0
r_0548,-0,0.0265358434956994,-0,-0,0.0205170389570945,-0,0.0156486677603171,0.215879554465982,0.215296627763192,0.0371811619625602,-0,0.00655052819366699,0.215454523591499,0.243989293302794,-0.00958401400907039,0,0,0.0264749292232405,0,0.0216008589599802,0.0490591469914951,0.45076297153163,0.329203800235635,0.354445205526341,0,-0,-0,0.259234628081808,0.00459675358946594,0.0190073932318546,0.0181159712614642,0.0840553127124647,0.025572330815342,0.0151361810063619,0.0128079918731252,0.0263773237229556,0.0491212257529867,0.140792178746253,0.000139600517163625,0.141939692632423,0,0.00434716053399218,0,0,-0,-0,0,0.0189132276403381,-0,0,-0.00288158863589502,0.00677013009095904,0.00216994222168231,0.00104174261656323,0.429968856171486,0.0252504643452726,0.0719054420774055,-0.00124034516891589,-0,-0.00025469936665274,0.000579102244216225,-0.0123591927142097,0.00120869473436045,0.128935732684506,0.0783075573680702,0.138886948605894,0.0706376099452354,0.0612344049599892,0.152402110476,0.0622547837523355,-0,0.135091714826677,0.0946458164808762,0.0581813561389851,0.0135233522643204,0,0.186175624290411,-0,0.0537078469729155,0.0297915983227222,-0,-0,0.00855247119314265,0.209843465568199,0,-0,0.300047124882935,0.0214728092784484,0,0.00956144368156387,-0.0044397977148588,-0,-0,0,0.0879207058630432,0.0423445206386294,0.032987860797345,0.00887679510771076,0.00622654672292669,0.399408920516291,-0,0.00182594092643567,-0,-0,0.00618095376566614,0,0.00166055513259304,0.00446924563662526,-0,0.33164452857784,0.138318551453303,0.138837141596124,0.186624363658917,0.185373700721369,0.400474889624769,0.354609817222435,0.0849030308310693,-0,-0.0221709838305111,0.0259544227884144,0.00905162423106138,-1.60728406236531e-05,-0,-0,-0,-0,0.139811247994308,0.21183995118466,0,0.215230897134275,0.214887951603732,0.0116999982717426,0,0,-0,0.0552446882393956,-0,-0,2.26026238754555e-06,0.255508050283137,-0.000956899204418906,0,0,-0.00155505702649518,0.0819027407559429,-0,-0,-0,0.0901805677110346,-0,0,0,0,0.00201580112668619,0.00355210227671958,-0
r_0563,-0,0.0992724668572957,-0,-0,0.0287280759989449,-0,0.0666188244409625,0.555030095699537,0.553689059376293,0.422655449787878,-0,0.0521605926872269,0.554674343887847,0.153399245366849,0.000424914880711054,-0,-0,0.00960970886479808,-0,0.390070898772528,0.452442847365754,0.21993143228862,0.303433659153999,0.476843683722923,0,0,-0,0.208304695555544,0.0120593661090232,0.0444509313090324,0.426353555398772,0.535385331016587,0.0495107639830729,0.0189005357599362,0.0793778934173166,0.0694192673305226,0.132136878502551,0.487948637112733,-8.08075416250469e-05,0.504369882312993,0,-0.00983370905759187,-0,0,-0,0,-0,0.0819411346691158,-0,-0,0.018359080537292,0.00540845478226019,0.00297157722811655,0.00533460472385426,0.220271522679884,0.00742953262511962,0.117086077164345,-0.00369839769611001,0,0.0134258616030479,0.160788705985809,0.0387329837879988,0.000527972328578358,0.0215369175265814,0.0223319951500172,0.678946599450175,0.542703828370213,0.0422782789452324,0.0297782892792702,0.0458237078651651,-0,0.679546614567739,0.372290187480952,0.00758855242923629,0.034986151040233,0,0.157812917536325,-0,0.121556125818567,0.0984731247939685,-0,-0,0.000465135859435639,0.583581948257132,-0,-0,0.180254202614663,0.391410448990939,0,0.00225181259513372,0.0391286482212087,-0,-0,0,0.491331522982052,0.553371961054661,0.00328388950661623,0.00387234624166621,0.00324968510175826,0.175126874316996,-0,0.0367296428150137,0,-0,-0.0123759627098445,0,0.00827623460578307,0.00952352952194714,-0,0.20218507918236,0.68274000921226,0.682368418685304,0.0767419763898258,0.158739577563233,0.174078637179082,0.274913995791975,0.161078780371898,-0,-0.00787600826105934,0.0190660705368307,-0.000364264763271323,0.017476244945977,0,0,0,0,0.121385182871306,0.0462546552851513,-0,0.55496254609091,0.553419500287694,0.0195807330761106,0,0,0,0.118879555641758,0,-0,0.00968450390651067,0.204785777883709,0.00980768475834782,0,0,-0.0105623975473701,0.287969219965951,-0,-0,-0,0.100923643818142,0,-0,0,0,0.00171412639034674,0.000632154581102684,-0
r_0564,-0,0.0992584480953352,-0,-0,0.0286662430262865,-0,0.0665968075718733,0.555059247211663,0.553711230512171,0.422871169588538,-0,0.0530344764726423,0.554660793533879,0.1529910178251,0.000983170699762911,-0,-0,0.00995174005702847,-0,0.391052453142124,0.452705429118913,0.219746528896551,0.303570318292714,0.477100388843774,0,0,-0,0.20822623021179,0.0119802460840444,0.0443084559826519,0.427441407788186,0.535236962083558,0.0493625968538723,0.0183811086682493,0.0793459291150174,0.069369565066486,0.131855679381285,0.487824007479108,-0.000109730740787802,0.504822276712805,0,-0.00981297736399298,-0,0,-0,0,-0,0.081939980893893,-0,-0,0.0185614701694659,0.0053883271391274,0.00269249877828932,0.00546621384483091,0.219324795675884,0.0074645447235413,0.116896155491672,-0.0037882190422467,0,0.0136547447516778,0.161568515036234,0.0393907043813304,0.00052585058847994,0.0211300454127788,0.0218506703007304,0.679047075342179,0.542898344518196,0.0422392825546041,0.0296215959938294,0.0457189356142796,-0,0.679882998181739,0.371449442647572,0.0074922860313653,0.0348911673055962,0,0.156670748181719,-0,0.121206306630227,0.0983943231835737,-0,-0,0.000412075283832673,0.583732507701543,-0,-0,0.179777203665558,0.392447384870369,0,0.00222263784537782,0.039278924627439,-0,-0,0,0.491628637941534,0.554682569707487,0.00338185777133413,0.00392472842583219,0.00331053333382314,0.174970610289228,-0,0.0371340275837687,0,-0,-0.0122323430215653,0,0.00841165392720616,0.00956092878190801,-0,0.201907004577334,0.68344840813724,0.682826082834332,0.0765861249817168,0.157496296912189,0.173963313278585,0.275211685451981,0.160697102124129,-0,-0.00783299579622601,0.0192877580176529,-0.000338249528720216,0.0176193919521417,0,0,0,0,0.120866143766328,0.0459189747164535,-0,0.554983795379379,0.553441798947061,0.0199085578809892,0,0,0,0.118693464011334,0,-0,0.0100984062598112,0.204718122365892,0.010038511298915,0,0,-0.0105796734985278,0.28796378692746,-0,-0,-0,0.100563725849191,0,-0,0,0,0.00173561152116582,0.000636408864686002,-0
r_0565,-0,0.0248699920188062,-0,-0,0.031180494917121,-0,0.0143304396983482,0.208278380744384,0.207255614183005,0.0201182406483182,-0,0.0262744552703833,0.207435880340742,0.259597136373249,-0.0180801679378225,0,0,0.040176259288229,0,0.0229126638515843,0.0430251769117595,0.600480078599963,0.393877072693347,0.320356805207711,0,-0,-0,0.308719236957308,0.00403438110646818,0.0128964334038132,0.00512802992579897,0.0564226179610382,0.0266003793692415,0.0709846872047186,0.00624513171855394,0.0134077642505624,0.0473462728207228,0.132654413779472,0.00349696167602384,0.132372249398146,-0,0.00405286625279045,-0,-0,0,-0,0,0.0190349400413422,-0,0,0.00675690776716065,0.00530593856630464,0.00651900409914891,0.0135780915045467,0.37419585739338,0.0319298235365696,0.06342088703727,8.90546014017787e-05,-0,0.0186441982902063,-0.00426056318758958,-0.015358500654531,0.00113158036513302,0.14256159860943,0.0759331858232434,0.123079395964863,0.0665350325772002,0.0807405601476062,0.186878047758117,0.0534490229846039,0,0.118337748421843,0.0731603785579705,0.0349795260962806,0.00897765908772462,-0,0.247165133015907,-0,0.0522831099626843,0.0306452417691424,0,-0,0.00641109532816384,0.188708333464603,0,-0,0.3411785621151,0.0227725537873033,0,0.00825088132584814,-0.0188115303990185,-0,-0,0,0.0680197936976246,0.0266430960675779,0.101104726048,0.00651008327526084,0.00366050668531027,0.446988989120091,-0,0.0227349271780932,-0,-0,0.0132433461921423,0,0.0131854274480087,0.0211295726898497,-0,0.427964307937162,0.123563167699634,0.123634809784806,0.278980554238542,0.244655863817971,0.447431828938936,0.408700966638423,0.079344774087453,-0,-0.00977817638432559,0.0592064594211442,0.0108514066469907,0.0196777569823387,-0,-0,-0,-0,0.150739299920091,0.27368248762016,-0,0.207045017506354,0.206529898806783,0.00714948095126762,0,0,-0,0.0436950160733155,-0,-0,-0.00610417079843743,0.303185736404006,0.028854521720597,0,-0,-0.0056657911921728,0.0748918124438935,0,-0,0,0.079378605625987,-0,0,0,0,0.00498349628049534,0.00535213572414781,-0
r_0566,0,0.0116638859049314,-0,0,0.0186676975728401,-0,0.00354046619130767,0.143165063905412,0.142923634681913,0.000116562068658824,-0,0.00144112314596931,0.142983660336934,0.183774645217767,-0.00251499120009395,0,0,0.0198161250960149,-0,-0.0119730033355846,0.00853612696156568,0.339397280814686,0.234844100590815,0.268226397267074,0,-0,0,0.212218751454793,0.000995176637267212,0.0100167409897973,-0.0159450552042592,0.0275252819304524,0.0120798205546846,0.0126323697816713,0.00590536847501467,0.0154887628160776,0.0283879210353266,0.0769516225074358,-1.89843371737449e-05,0.0870971735015461,-0,-0.000389929859383616,-0,0,-0,0,0,0.0054462499071138,-0,0,-0.00509689514278025,-0.00133966005454279,0.000823467085064647,-0.00161975168417088,0.413581327808071,0.00811433877637788,0.0461820928399704,-0.00252643207181237,0,-0.0015175832572313,4.30059025311179e-05,0.000340712803742242,0.00062205385685008,0.122769475465457,0.0593974167972192,0.0624885072970657,0.00610942495877186,0.0445490124677108,0.179671855446613,0.0337987959082038,-0,0.0601903552206395,0.0568708168249556,0.0662440785035101,0.0061977465756607,-0,0.106124634566332,-0,0.0210620505294626,0.0164243731254748,0,-0,0.00138821588211265,0.1145589708272,0,-0,0.237467956325405,-0.0118537386769122,0,0.00399017367319009,-0.00389782613674746,-0,-0,0,0.0317432379152707,0.00310991699277378,0.0106626020326242,0.00340698953627832,0.00254436027845486,0.322070679132511,-0,0.00800823113732094,-0,-0,0.00907306436512611,0,0.000506015380627064,0.00985985747691746,-0,0.225609996165924,0.0619982652086734,0.062326046039446,0.107673450425508,0.105662737117275,0.32346698727445,0.251780289724965,0.0447311773695108,-0,-0.0229686327119519,0.0564125527714661,0.00668314769113118,0.00601243492431129,-0,-0,-0,-0,0.107875964007058,0.188140490062597,0,0.142932218641471,0.142693806134145,0.00237195588858403,0,0,-0,0.0315755351319565,-0,-0,0.00426307050531426,0.209884695181855,3.457065046131e-05,-0,0,-0.00347761605896778,0.0409461391836102,-0,-0,-0,0.0624031613148685,-0,0,0,0,0.00177543244885607,0.00379713937285918,-0
r_0568,-0,0.00758740068683633,-0,-0,-0.0019751094489247,-0,0.0291929399485824,0.194263000621087,0.193442808757959,0.203350840297935,-0,0.0513137464464042,0.193614517084581,-0.00147986768387281,0.00272204871534844,-0,-0,-0.00520165198337329,-0,0.324859186900437,0.360668668388792,-0.000635443301758718,0.00407861169677191,0.090397121976822,0,-0,-0,0.00392959047257939,-0.00109423153846962,-0.00411547136171903,0.399934977731553,0.337860975193368,-0.00409002120154364,0.0179557473294842,0.00690818824720852,0.0397805317142241,0.0100882154873994,0.204270110592324,-0.00166298930165776,0.198411674774825,-0,-0.0180626448781701,-0,-0,0,0,-0,0.00561452620369441,0,-0,0.0197811198517801,-0.00441090548386473,-0.00709610805268518,0.010733165819016,8.40081875456732e-05,-0.00855688789518666,-7.49709808804249e-05,-0.00565994980007163,0,0.0142973434249509,0.199565721353544,0.152361253734586,-0.00047078273292592,0.00427725455867651,0.00256977994267973,0.350099752218946,0.331000016230423,-0.00143137153775867,0.00312055915285476,0.00281704283328417,0,0.354130437287331,0.195443750192826,0.00167596770531993,-0.00302149710204479,-0,-0.00938373743709951,0,0.00678691873797481,0.00663075048808925,-0,-0,-0.0126068001089591,0.260847594869002,-0,-0,-0.00556637019390616,0.327271325307738,0,-0.00823784579072971,0.0349816111688089,-0,-0,0,0.254205491171955,0.453971236494927,0.0118490984744732,-0.00473095494168716,-0.00299121308333152,0.000566850852762705,0,0.0711860592784416,-0,-0,0.00168266815027984,0,0.013851598608056,0.0290222593266405,-0,-0.00264063193444062,0.357740942896443,0.356103435704661,0.00176239620357605,-0.00951903313302532,0.000571207857835771,-0.0133946187097134,0.0215404843634691,-0,0.0273967422992823,0.109621612413632,0.00786408654851359,0.0429562920305998,-0,-0,-0,-0,-0.00569973515764236,0.00532095804572096,-0,0.194422516744608,0.194150273252883,-0.00808745912380612,0,0,0,0.00206401899298848,0,0,0.00213462292579003,0.00388276798831201,0.0342532977216147,-0,-0,0.000186176494816544,0.0739267302629268,-0,-0,-0,-0.00744060524301819,-0,0,-0,-0,-0.000848125882119151,0.000348470657577582,-0
r_0570,-0,0.0878479064255929,-0,-0,0.0396398948280624,-0,0.0476425350745154,0.46837250117721,0.466754129427727,0.260006060773385,-0,0.0516950854831197,0.467321286370529,0.259469092114724,-0.0106654911967839,-0,-0,0.031413279763622,-0,0.205859474013664,0.253258459529913,0.481727865475808,0.448033225657397,0.500108773999641,0,-0,-0,0.320961504257997,0.0119335973760976,0.0430424097517314,0.199927673597404,0.306115587288769,0.0541509792277311,0.0545810497437563,0.0626919581686989,0.0467548107208424,0.124462501047059,0.363770417704014,0.00176506111821134,0.386703748722674,0,-0.000147787720638015,0,0,-0,0,-0,0.0720988694850954,-0,-0,0.000368087750581392,0.00856251204483637,0.00770493633009001,0.000233880319081047,0.364867846129566,0.0319443649373598,0.124262478067549,-0.00116096200948148,0,7.93423586323657e-05,0.0452465378780505,-0.0364943924298891,0.00115353534887745,0.0875023372073191,0.0543462975512267,0.453480139059888,0.337946617023215,0.0754692166018617,0.118006030265672,0.0619908117981044,-0,0.451986409397849,0.25043102894771,0.0227584385722838,0.0333097436365977,0,0.255072074143791,-0,0.119393795396894,0.0907487131788162,-0,-0,0.00699332262420492,0.459184750767963,0,-0,0.31866582900096,0.206045649211726,0,0.00849884368050369,0.0108677081181819,-0,-0,0,0.299343177570017,0.282641756412414,0.0581451773113218,0.00826205790751091,0.00522359240412891,0.367370649593588,-0,0.000513330352031478,0,-0,-0.00419553694167918,0,0.000122741999171989,0.000500850216353357,-0,0.384523848809528,0.456805141094684,0.456290191351858,0.202006221257645,0.254243907693812,0.366833131125611,0.438523952705904,0.158632608563689,-0,-0.0161689113879331,0.00260233615327209,0.00204504722233491,7.36618862256096e-06,0,0,0,-0,0.174285172266135,0.175017713625698,0,0.467107957837962,0.465808648507264,0.0208184997986224,0,0,0,0.115246620553175,0,-0,0.00400170597833506,0.315340086369851,-0.000267550404509601,0,0,-0.0119925644896611,0.235737830083476,-0,-0,-0,0.122077148576644,-0,-0,0,0,0.00430605586879151,0.00299975770706113,-0
r_0658,-0,-0.00163420700439983,-0,-0,-0.00147496505380473,-0,-0.000160267956690091,-0.00315393339421655,-0.00353119862607196,-0.00084272826090895,-0,-0.0009478988222315,-0.00344799846477326,0.0259519245735145,-0.000247497257414334,-0,-0,-0.0224234133874501,0,-0.00880798249305277,-0.00807691846125574,0.00837548952600497,0.0037566651516898,0.00227421273169091,-0,0,-0,-0.000478026288703521,-0.000410882812702428,-0.00167164725970736,-0.0124147400298932,-0.00194929792612196,-0.000862100517620029,0.0611028844516598,0.000254026192475426,-0.000961218534803071,-0.0026989089907757,0.00720048205364967,-0.0141149858134848,0.00134780336289882,0,0.0446670689244749,0,-0,0,-0,-0,-0.00247542964489553,0,-0,-0.0210567211991185,0.0613179362300512,-0.00535712976978392,-0.0194246579278396,0.00457786418304817,0.0273919175907378,-0.000185732621334718,0.00334416406732899,0,-0.0221746893399243,-0.032642290909031,0.000794925541155881,-0.000939138808815411,0.022276316944961,0.000495023821711355,0.000615930428006886,0.000233939755168765,0.0028946034348749,-0.00956904073321168,-0.00853983811916925,-0,-0.00301009993029274,-8.11620790147011e-05,0.00577340552491089,-0.00111979038092247,0,0.00441115270507584,-0,-0.00958827718685144,-0.00591583960840471,0,-0,0.0219115049983532,-0.000713831662682889,-0,0,0.000758763158407346,-0.00796776278677197,-0,0.0154823430906358,0.000232929112892027,-0,-0,-0,-0.00141944550222178,-0.00518170761650142,0.00145834896619404,0.0181627780480781,0.014078220159262,0.0139915051243886,0,-0.0521550014994915,-0,0,0.00295341140454726,-0,-0.01138279444737,-0.0445900426963566,-0,0.00574380599097303,0.00074885352811452,0.000681452966099965,0.00167007989311231,0.00412279881892808,0.0135434635392458,0.00856967884569711,-0.00234519726249868,-0,0.042438180060381,-0.0402749871816876,0.0577532841230381,-0.0305972238534855,0,0,0,0,-0.000834603981815861,0.0062435156143097,0,-0.00359185733351766,-0.00325363192319808,0.170141634766688,0,-0,0,0.000655019141482253,-0,-0,-0.0120449253577573,-0.000948769205521802,-0.02535078519174,-0,0,-0.00909781011363844,-0.00586690410302543,0,-0,-0,0.00352793913123962,-0,0,-0,-0,-0.00487093411946719,-0.00352194936541022,-0
r_0663,0,0.0345832510523422,-0,-0,0.0214699105754507,-0,0.0180571688016755,0.227286398831154,0.226834288910147,0.063078860654589,-0,0.00653971006278488,0.22697471475406,0.231912778692495,-0.00524098536082939,0,0,0.0240313826636893,0,0.0215860226612081,0.0540626553843151,0.402154299697115,0.308224714635427,0.358264966194488,0,-0,-0,0.2450895676335,0.0043408676754837,0.0218198255024082,0.0130768930607321,0.0869637727801032,0.027082054227453,0.0189874778673774,0.024650485810266,0.0251748577050154,0.0572473582589137,0.154420160012757,0.000187442394152469,0.168223762793019,0,0.00347845990840315,0,0,-0,0,0,0.0246853786664043,-0,-0,-0.00714800362710415,0.00441900854949372,0.00166342614939767,-0.0032243303289241,0.416552247007396,0.00893524774937413,0.0746236713473862,-0.00233982803425737,-0,-0.00562110721971272,0.00608378143043664,-0.0107973209658757,0.00103565439418002,0.125089943307113,0.0672187685702232,0.152589955404109,0.0741008272533098,0.0523405432180389,0.159220870687819,0.0452171868958245,-0,0.145261390159159,0.101056281767397,0.0626650363673155,0.0157334098638569,0,0.160261166182564,-0,0.053646601977744,0.0386618965132371,0,-0,0.00627692626586426,0.207731113509726,0,-0,0.276100145068994,0.0214444735363158,0,0.00831836294165454,4.22681752529797e-05,-0,-0,0,0.0942888257134535,0.0531335337448859,0.0307734936990031,0.00784098125203609,0.00595363694412437,0.370661364954469,-0,-0.00327500277772428,0,-0,0.00315587212039489,0,-0.00225910633128753,0.00129054485134502,-0,0.299657146912071,0.152308869270225,0.152734736093076,0.143602968599046,0.159639557647619,0.371687332784528,0.337814620950967,0.0826677726113606,-0,-0.0281881121008667,0.0238566562066238,0.00633346855847217,-0.00246370641811872,0,0,0,-0,0.129824567076845,0.189778252757188,0,0.22696627892983,0.226477567463264,0.0142038921523873,0,0,-0,0.0623821577704408,0,-0,0.00285037300287792,0.241687120530207,-0.00929089642658069,0,0,-0.00914345316511951,0.0953943837120798,-0,-0,-0,0.0875463241958075,-0,0,0,0,0.00242283701644898,0.00339001656935386,-0
