"","data.gene.id.full","data.gene.id"
"583","ENSG00000126091.19","ENSG00000126091"
"584","ENSG00000117407.16","ENSG00000117407"
"585","ENSG00000117408.10","ENSG00000117408"
"586","ENSG00000132768.13","ENSG00000132768"
"587","ENSG00000117410.13","ENSG00000117410"
"588","ENSG00000117411.16","ENSG00000117411"
"589","ENSG00000159214.12","ENSG00000159214"
"590","ENSG00000196517.11","ENSG00000196517"
"591","ENSG00000171872.4","ENSG00000171872"
"592","ENSG00000283039.1","ENSG00000283039"
"593","ENSG00000178028.13","ENSG00000178028"
"594","ENSG00000117419.14","ENSG00000117419"
"595","ENSG00000187147.17","ENSG00000187147"
"596","ENSG00000126106.13","ENSG00000126106"
"597","ENSG00000198520.10","ENSG00000198520"
"598","ENSG00000142945.12","ENSG00000142945"
"599","ENSG00000142937.11","ENSG00000142937"
"600","ENSG00000142959.4","ENSG00000142959"
"601","ENSG00000173846.12","ENSG00000173846"
"602","ENSG00000188396.3","ENSG00000188396"
"603","ENSG00000222009.8","ENSG00000222009"
"604","ENSG00000117425.13","ENSG00000117425"
"605","ENSG00000070785.16","ENSG00000070785"
"606","ENSG00000126107.14","ENSG00000126107"
"607","ENSG00000126088.13","ENSG00000126088"
"608","ENSG00000162415.6","ENSG00000162415"
"609","ENSG00000186603.5","ENSG00000186603"
"610","ENSG00000132781.17","ENSG00000132781"
"611","ENSG00000132773.11","ENSG00000132773"
"612","ENSG00000070759.16","ENSG00000070759"
"613","ENSG00000280670.2","ENSG00000280670"
"614","ENSG00000132763.14","ENSG00000132763"
"615","ENSG00000117450.13","ENSG00000117450"
"616","ENSG00000117448.13","ENSG00000117448"
"617","ENSG00000132780.16","ENSG00000132780"
"618","ENSG00000159588.14","ENSG00000159588"
"619","ENSG00000159592.10","ENSG00000159592"
"620","ENSG00000159596.6","ENSG00000159596"
"621","ENSG00000197429.10","ENSG00000197429"
"622","ENSG00000086015.20","ENSG00000086015"
"623","ENSG00000117461.14","ENSG00000117461"
"624","ENSG00000117472.9","ENSG00000117472"
"625","ENSG00000250719.1","ENSG00000250719"
"626","ENSG00000085998.13","ENSG00000085998"
"627","ENSG00000171357.5","ENSG00000171357"
"628","ENSG00000085999.11","ENSG00000085999"
"629","ENSG00000132128.16","ENSG00000132128"
"630","ENSG00000173660.11","ENSG00000173660"
"631","ENSG00000117481.10","ENSG00000117481"
"632","ENSG00000117480.15","ENSG00000117480"
"633","ENSG00000197587.10","ENSG00000197587"
"634","ENSG00000282881.1","ENSG00000282881"
"635","ENSG00000162456.9","ENSG00000162456"
"636","ENSG00000079277.19","ENSG00000079277"
"637","ENSG00000142961.14","ENSG00000142961"
"638","ENSG00000123472.12","ENSG00000123472"
"639","ENSG00000186118.8","ENSG00000186118"
"640","ENSG00000159658.10","ENSG00000159658"
"641","ENSG00000142973.13","ENSG00000142973"
"642","ENSG00000187048.12","ENSG00000187048"
"643","ENSG00000186377.7","ENSG00000186377"
"644","ENSG00000186160.4","ENSG00000186160"
"645","ENSG00000162365.11","ENSG00000162365"
"646","ENSG00000162366.7","ENSG00000162366"
"647","ENSG00000162367.11","ENSG00000162367"
"648","ENSG00000123473.15","ENSG00000123473"
"649","ENSG00000162368.13","ENSG00000162368"
"650","ENSG00000186790.5","ENSG00000186790"
"651","ENSG00000186564.5","ENSG00000186564"
"652","ENSG00000269113.3","ENSG00000269113"
"653","ENSG00000117834.12","ENSG00000117834"
"654","ENSG00000132122.11","ENSG00000132122"
"655","ENSG00000186094.16","ENSG00000186094"
"656","ENSG00000162373.12","ENSG00000162373"
"657","ENSG00000162374.16","ENSG00000162374"
"658","ENSG00000142700.11","ENSG00000142700"
"659","ENSG00000185104.19","ENSG00000185104"
"660","ENSG00000123080.10","ENSG00000123080"
"661","ENSG00000204006.8","ENSG00000204006"
"662","ENSG00000123091.4","ENSG00000123091"
"663","ENSG00000085831.15","ENSG00000085831"
"664","ENSG00000085832.16","ENSG00000085832"
"665","ENSG00000117859.18","ENSG00000117859"
"666","ENSG00000078618.21","ENSG00000078618"
"667","ENSG00000169213.6","ENSG00000169213"
"668","ENSG00000117862.11","ENSG00000117862"
"669","ENSG00000198841.3","ENSG00000198841"
"670","ENSG00000134717.17","ENSG00000134717"
"671","ENSG00000157077.14","ENSG00000157077"
"672","ENSG00000154222.14","ENSG00000154222"
"673","ENSG00000085840.12","ENSG00000085840"
"674","ENSG00000134748.12","ENSG00000134748"
"675","ENSG00000134744.13","ENSG00000134744"
"676","ENSG00000116157.5","ENSG00000116157"
"677","ENSG00000182183.14","ENSG00000182183"
"678","ENSG00000162377.5","ENSG00000162377"
"679","ENSG00000162378.12","ENSG00000162378"
"680","ENSG00000203995.9","ENSG00000203995"
"681","ENSG00000121310.16","ENSG00000121310"
"682","ENSG00000116171.17","ENSG00000116171"
"683","ENSG00000174348.13","ENSG00000174348"
"684","ENSG00000162383.11","ENSG00000162383"
"685","ENSG00000157184.6","ENSG00000157184"
"686","ENSG00000162384.13","ENSG00000162384"
"687","ENSG00000162385.10","ENSG00000162385"
"688","ENSG00000157193.15","ENSG00000157193"
"689","ENSG00000143006.7","ENSG00000143006"
"690","ENSG00000174332.5","ENSG00000174332"
"691","ENSG00000058804.11","ENSG00000058804"
"692","ENSG00000058799.14","ENSG00000058799"
"693","ENSG00000211452.10","ENSG00000211452"
"694","ENSG00000081870.11","ENSG00000081870"
"695","ENSG00000116212.14","ENSG00000116212"
"696","ENSG00000203985.10","ENSG00000203985"
"697","ENSG00000116209.11","ENSG00000116209"
"698","ENSG00000116205.12","ENSG00000116205"
"699","ENSG00000157211.11","ENSG00000157211"
"700","ENSG00000215883.10","ENSG00000215883"
"701","ENSG00000116221.15","ENSG00000116221"
"702","ENSG00000157216.15","ENSG00000157216"
"703","ENSG00000162390.17","ENSG00000162390"
"704","ENSG00000162391.11","ENSG00000162391"
"705","ENSG00000184313.19","ENSG00000184313"
"706","ENSG00000243725.6","ENSG00000243725"
"707","ENSG00000162396.5","ENSG00000162396"
"708","ENSG00000006555.10","ENSG00000006555"
"709","ENSG00000162398.11","ENSG00000162398"
"710","ENSG00000116133.11","ENSG00000116133"
"711","ENSG00000143001.4","ENSG00000143001"
"712","ENSG00000162399.6","ENSG00000162399"
"713","ENSG00000169174.10","ENSG00000169174"
"714","ENSG00000162402.13","ENSG00000162402"
"715","ENSG00000162407.8","ENSG00000162407"
"716","ENSG00000162409.10","ENSG00000162409"
"717","ENSG00000187889.12","ENSG00000187889"
"718","ENSG00000157131.10","ENSG00000157131"
"719","ENSG00000021852.12","ENSG00000021852"
"720","ENSG00000173406.15","ENSG00000173406"
"721","ENSG00000162600.11","ENSG00000162600"
"722","ENSG00000184292.6","ENSG00000184292"
"723","ENSG00000162601.9","ENSG00000162601"
"724","ENSG00000177606.6","ENSG00000177606"
"725","ENSG00000172456.17","ENSG00000172456"
"726","ENSG00000134709.10","ENSG00000134709"
"727","ENSG00000134716.9","ENSG00000134716"
"728","ENSG00000162598.13","ENSG00000162598"
"729","ENSG00000162599.15","ENSG00000162599"
"730","ENSG00000162604.12","ENSG00000162604"
"731","ENSG00000132849.19","ENSG00000132849"
"732","ENSG00000240563.1","ENSG00000240563"
"733","ENSG00000132854.18","ENSG00000132854"
"734","ENSG00000162607.12","ENSG00000162607"
"735","ENSG00000116641.17","ENSG00000116641"
"736","ENSG00000132855.4","ENSG00000132855"
"737","ENSG00000125703.14","ENSG00000125703"
"738","ENSG00000187140.5","ENSG00000187140"
"739","ENSG00000088035.15","ENSG00000088035"
"740","ENSG00000142856.16","ENSG00000142856"
"741","ENSG00000203965.12","ENSG00000203965"
"742","ENSG00000079739.15","ENSG00000079739"
"743","ENSG00000185483.11","ENSG00000185483"
"744","ENSG00000177414.13","ENSG00000177414"
"745","ENSG00000158966.13","ENSG00000158966"
"746","ENSG00000162437.14","ENSG00000162437"
"747","ENSG00000162434.11","ENSG00000162434"
"748","ENSG00000162433.14","ENSG00000162433"
"749","ENSG00000116675.15","ENSG00000116675"
"750","ENSG00000213625.8","ENSG00000213625"
"751","ENSG00000116678.19","ENSG00000116678"
"752","ENSG00000184588.17","ENSG00000184588"
"753","ENSG00000118473.21","ENSG00000118473"
"754","ENSG00000152760.9","ENSG00000152760"
"755","ENSG00000172410.4","ENSG00000172410"
"756","ENSG00000152763.16","ENSG00000152763"
"757","ENSG00000198160.14","ENSG00000198160"
"758","ENSG00000116704.7","ENSG00000116704"
"759","ENSG00000203963.11","ENSG00000203963"
"760","ENSG00000162594.15","ENSG00000162594"
"761","ENSG00000081985.10","ENSG00000081985"
"762","ENSG00000142864.14","ENSG00000142864"
"763","ENSG00000116717.11","ENSG00000116717"
"764","ENSG00000172380.5","ENSG00000172380"
"765","ENSG00000162595.5","ENSG00000162595"
"766","ENSG00000116729.13","ENSG00000116729"
"767","ENSG00000116745.6","ENSG00000116745"
"768","ENSG00000024526.16","ENSG00000024526"
"769","ENSG00000033122.18","ENSG00000033122"
"770","ENSG00000066557.5","ENSG00000066557"
"771","ENSG00000116754.13","ENSG00000116754"
"772","ENSG00000118454.12","ENSG00000118454"
"773","ENSG00000197568.13","ENSG00000197568"
"774","ENSG00000116761.11","ENSG00000116761"
"775","ENSG00000050628.20","ENSG00000050628"
"776","ENSG00000132485.13","ENSG00000132485"
"777","ENSG00000172260.14","ENSG00000172260"
"778","ENSG00000162620.15","ENSG00000162620"
"779","ENSG00000254685.6","ENSG00000254685"
"780","ENSG00000116783.14","ENSG00000116783"
"781","ENSG00000162621.6","ENSG00000162621"
"782","ENSG00000178965.13","ENSG00000178965"
"783","ENSG00000116791.13","ENSG00000116791"
"784","ENSG00000162623.15","ENSG00000162623"
"785","ENSG00000162624.14","ENSG00000162624"
"786","ENSG00000137968.16","ENSG00000137968"
"787","ENSG00000117054.13","ENSG00000117054"
"788","ENSG00000137955.15","ENSG00000137955"
"789","ENSG00000057468.6","ENSG00000057468"
"790","ENSG00000154007.6","ENSG00000154007"
"791","ENSG00000184005.10","ENSG00000184005"
"792","ENSG00000117069.14","ENSG00000117069"
"793","ENSG00000142892.14","ENSG00000142892"
"794","ENSG00000154027.18","ENSG00000154027"
"795","ENSG00000036549.12","ENSG00000036549"
"796","ENSG00000077254.14","ENSG00000077254"
"797","ENSG00000180488.14","ENSG00000180488"
"798","ENSG00000162614.18","ENSG00000162614"
"799","ENSG00000162613.16","ENSG00000162613"
"800","ENSG00000162616.8","ENSG00000162616"
"801","ENSG00000137960.5","ENSG00000137960"
"802","ENSG00000122420.9","ENSG00000122420"
"803","ENSG00000137959.15","ENSG00000137959"
"804","ENSG00000137965.10","ENSG00000137965"
"805","ENSG00000162618.13","ENSG00000162618"
"806","ENSG00000117114.19","ENSG00000117114"
"807","ENSG00000137941.16","ENSG00000137941"
"808","ENSG00000142875.19","ENSG00000142875"
"809","ENSG00000203943.8","ENSG00000203943"
"810","ENSG00000137976.7","ENSG00000137976"
"811","ENSG00000117133.10","ENSG00000117133"
"812","ENSG00000174021.10","ENSG00000174021"
"813","ENSG00000122432.17","ENSG00000122432"
"814","ENSG00000117151.12","ENSG00000117151"
"815","ENSG00000117155.16","ENSG00000117155"
"816","ENSG00000171517.5","ENSG00000171517"
"817","ENSG00000153898.12","ENSG00000153898"
"818","ENSG00000162643.12","ENSG00000162643"
"819","ENSG00000055732.12","ENSG00000055732"
"820","ENSG00000097096.8","ENSG00000097096"
"821","ENSG00000162642.13","ENSG00000162642"
"822","ENSG00000142867.12","ENSG00000142867"
"823","ENSG00000153904.18","ENSG00000153904"
"824","ENSG00000142871.16","ENSG00000142871"
"825","ENSG00000117174.10","ENSG00000117174"
"826","ENSG00000171502.14","ENSG00000171502"
"827","ENSG00000122417.15","ENSG00000122417"
"828","ENSG00000137975.7","ENSG00000137975"
"829","ENSG00000016490.15","ENSG00000016490"
"830","ENSG00000016602.9","ENSG00000016602"
"831","ENSG00000097033.14","ENSG00000097033"
"832","ENSG00000183291.15","ENSG00000183291"
"833","ENSG00000153936.16","ENSG00000153936"
"834","ENSG00000143013.12","ENSG00000143013"
"835","ENSG00000065243.19","ENSG00000065243"
"836","ENSG00000137947.11","ENSG00000137947"
"837","ENSG00000137944.17","ENSG00000137944"
"838","ENSG00000213516.9","ENSG00000213516"
"839","ENSG00000117226.11","ENSG00000117226"
"840","ENSG00000117228.9","ENSG00000117228"
"841","ENSG00000162645.12","ENSG00000162645"
"842","ENSG00000213512.1","ENSG00000213512"
"843","ENSG00000162654.8","ENSG00000162654"
"844","ENSG00000154451.14","ENSG00000154451"
"845","ENSG00000183347.14","ENSG00000183347"
"846","ENSG00000197147.13","ENSG00000197147"
"847","ENSG00000171488.14","ENSG00000171488"
"848","ENSG00000171492.14","ENSG00000171492"
"849","ENSG00000162664.16","ENSG00000162664"
"850","ENSG00000143032.7","ENSG00000143032"
"851","ENSG00000122482.20","ENSG00000122482"
"852","ENSG00000162669.15","ENSG00000162669"
"853","ENSG00000097046.12","ENSG00000097046"
"854","ENSG00000069702.10","ENSG00000069702"
"855","ENSG00000137948.18","ENSG00000137948"
"856","ENSG00000172031.6","ENSG00000172031"
"857","ENSG00000230667.5","ENSG00000230667"
"858","ENSG00000284413.1","ENSG00000284413"
"859","ENSG00000069712.12","ENSG00000069712"
"860","ENSG00000203910.8","ENSG00000203910"
"861","ENSG00000174842.16","ENSG00000174842"
"862","ENSG00000122484.8","ENSG00000122484"
"863","ENSG00000162676.11","ENSG00000162676"
"864","ENSG00000067208.14","ENSG00000067208"
"865","ENSG00000122406.12","ENSG00000122406"
"866","ENSG00000154511.11","ENSG00000154511"
"867","ENSG00000143033.17","ENSG00000143033"
"868","ENSG00000117500.12","ENSG00000117500"
"869","ENSG00000122483.17","ENSG00000122483"
"870","ENSG00000117505.12","ENSG00000117505"
"871","ENSG00000137942.16","ENSG00000137942"
"872","ENSG00000137936.16","ENSG00000137936"
"873","ENSG00000067334.13","ENSG00000067334"
"874","ENSG00000023909.9","ENSG00000023909"
"875","ENSG00000198691.11","ENSG00000198691"
"876","ENSG00000137962.12","ENSG00000137962"
"877","ENSG00000117528.11","ENSG00000117528"
"878","ENSG00000117525.13","ENSG00000117525"
"879","ENSG00000143036.16","ENSG00000143036"
"880","ENSG00000117519.15","ENSG00000117519"
"881","ENSG00000172339.9","ENSG00000172339"
"882","ENSG00000152078.9","ENSG00000152078"
"883","ENSG00000122481.16","ENSG00000122481"
"884","ENSG00000117569.18","ENSG00000117569"
"885","ENSG00000188641.12","ENSG00000188641"
"886","ENSG00000162627.16","ENSG00000162627"
"887","ENSG00000117598.11","ENSG00000117598"
"888","ENSG00000117600.12","ENSG00000117600"
"889","ENSG00000099260.10","ENSG00000099260"
"890","ENSG00000156869.12","ENSG00000156869"
"891","ENSG00000162688.16","ENSG00000162688"
"892","ENSG00000117620.14","ENSG00000117620"
"893","ENSG00000156875.13","ENSG00000156875"
"894","ENSG00000156876.9","ENSG00000156876"
"895","ENSG00000122435.9","ENSG00000122435"
"896","ENSG00000122477.12","ENSG00000122477"
"897","ENSG00000137992.14","ENSG00000137992"
"898","ENSG00000137996.12","ENSG00000137996"
"899","ENSG00000079335.18","ENSG00000079335"
"900","ENSG00000181656.6","ENSG00000181656"
"901","ENSG00000162692.10","ENSG00000162692"
"902","ENSG00000162694.13","ENSG00000162694"
"903","ENSG00000162695.11","ENSG00000162695"
"904","ENSG00000117543.20","ENSG00000117543"
"905","ENSG00000170989.8","ENSG00000170989"
"906","ENSG00000118733.16","ENSG00000118733"
"907","ENSG00000060718.20","ENSG00000060718"
"908","ENSG00000185946.15","ENSG00000185946"
"909","ENSG00000240038.6","ENSG00000240038"
"910","ENSG00000243480.7","ENSG00000243480"
"911","ENSG00000237763.9","ENSG00000237763"
"912","ENSG00000174876.16","ENSG00000174876"
"913","ENSG00000187733.6","ENSG00000187733"
"914","ENSG00000198890.7","ENSG00000198890"
"915","ENSG00000162631.18","ENSG00000162631"
"916","ENSG00000134215.15","ENSG00000134215"
"917","ENSG00000085491.15","ENSG00000085491"
"918","ENSG00000196427.13","ENSG00000196427"
"919","ENSG00000186086.18","ENSG00000186086"
"920","ENSG00000162636.15","ENSG00000162636"
"921","ENSG00000162639.15","ENSG00000162639"
"922","ENSG00000134186.11","ENSG00000134186"
"923","ENSG00000143107.8","ENSG00000143107"
"924","ENSG00000116266.10","ENSG00000116266"
"925","ENSG00000162641.18","ENSG00000162641"
"926","ENSG00000121957.12","ENSG00000121957"
"927","ENSG00000121940.15","ENSG00000121940"
"928","ENSG00000085433.15","ENSG00000085433"
"929","ENSG00000197780.9","ENSG00000197780"
"930","ENSG00000215717.5","ENSG00000215717"
"931","ENSG00000179902.12","ENSG00000179902"
"932","ENSG00000116299.16","ENSG00000116299"
"933","ENSG00000031698.12","ENSG00000031698"
"934","ENSG00000143126.7","ENSG00000143126"
"935","ENSG00000134222.16","ENSG00000134222"
"936","ENSG00000221986.6","ENSG00000221986"
"937","ENSG00000134243.11","ENSG00000134243"
"938","ENSG00000143106.12","ENSG00000143106"
"939","ENSG00000143028.8","ENSG00000143028"
"940","ENSG00000162650.16","ENSG00000162650"
"941","ENSG00000174151.14","ENSG00000174151"
"942","ENSG00000181754.6","ENSG00000181754"
"943","ENSG00000156097.12","ENSG00000156097"
"944","ENSG00000065135.10","ENSG00000065135"
"945","ENSG00000116337.15","ENSG00000116337"
"946","ENSG00000168765.16","ENSG00000168765"
"947","ENSG00000213366.12","ENSG00000213366"
"948","ENSG00000134184.12","ENSG00000134184"
"949","ENSG00000134201.10","ENSG00000134201"
"950","ENSG00000134202.10","ENSG00000134202"
"951","ENSG00000198758.10","ENSG00000198758"
"952","ENSG00000184371.13","ENSG00000184371"
"953","ENSG00000168710.17","ENSG00000168710"
"954","ENSG00000143093.14","ENSG00000143093"
"955","ENSG00000156150.6","ENSG00000156150"
"956","ENSG00000186150.4","ENSG00000186150"
"957","ENSG00000197106.6","ENSG00000197106"
"958","ENSG00000116396.14","ENSG00000116396"
"959","ENSG00000162775.14","ENSG00000162775"
"960","ENSG00000168679.17","ENSG00000168679"
"961","ENSG00000134248.13","ENSG00000134248"
"962","ENSG00000143125.5","ENSG00000143125"
"963","ENSG00000143105.7","ENSG00000143105"
"964","ENSG00000177301.14","ENSG00000177301"
"965","ENSG00000177272.8","ENSG00000177272"
"966","ENSG00000143119.12","ENSG00000143119"
"967","ENSG00000121931.15","ENSG00000121931"
"968","ENSG00000156171.14","ENSG00000156171"
"969","ENSG00000134255.13","ENSG00000134255"
"970","ENSG00000162777.16","ENSG00000162777"
"971","ENSG00000064886.13","ENSG00000064886"
"972","ENSG00000134216.18","ENSG00000134216"
"973","ENSG00000173947.13","ENSG00000173947"
"974","ENSG00000085465.12","ENSG00000085465"
"975","ENSG00000116455.13","ENSG00000116455"
"976","ENSG00000116459.10","ENSG00000116459"
"977","ENSG00000143110.11","ENSG00000143110"
"978","ENSG00000121933.18","ENSG00000121933"
"979","ENSG00000282608.1","ENSG00000282608"
"980","ENSG00000116473.14","ENSG00000116473"
"981","ENSG00000197852.9","ENSG00000197852"
"982","ENSG00000064703.11","ENSG00000064703"
"983","ENSG00000171385.9","ENSG00000171385"
"984","ENSG00000143079.14","ENSG00000143079"
"985","ENSG00000134245.17","ENSG00000134245"
"986","ENSG00000007341.18","ENSG00000007341"
"987","ENSG00000116489.12","ENSG00000116489"
"988","ENSG00000155363.18","ENSG00000155363"
"989","ENSG00000155366.16","ENSG00000155366"
"990","ENSG00000155367.15","ENSG00000155367"
"991","ENSG00000184599.13","ENSG00000184599"
"992","ENSG00000155380.11","ENSG00000155380"
"993","ENSG00000198799.11","ENSG00000198799"
"994","ENSG00000081026.18","ENSG00000081026"
"995","ENSG00000116793.15","ENSG00000116793"
"996","ENSG00000081019.13","ENSG00000081019"
"997","ENSG00000134242.15","ENSG00000134242"
"998","ENSG00000188761.11","ENSG00000188761"
"999","ENSG00000134262.12","ENSG00000134262"
"1000","ENSG00000118655.4","ENSG00000118655"
"1001","ENSG00000163349.21","ENSG00000163349"
"1002","ENSG00000116774.11","ENSG00000116774"
"1003","ENSG00000134207.14","ENSG00000134207"
"1004","ENSG00000197323.11","ENSG00000197323"
"1005","ENSG00000116752.5","ENSG00000116752"
"1006","ENSG00000175984.14","ENSG00000175984"
"1007","ENSG00000116748.21","ENSG00000116748"
"1008","ENSG00000213281.4","ENSG00000213281"
