Row,AdrenalGland,ArteryAorta,ArteryCoronary,ArteryTibial,BrainCerebellum,BrainCortex,Breast,ColonSigmoid,ColonTransverse,GEJunction,EsophagusMucosa,EsophagusMuscle,HeartAtrial,HeartVentricle,Liver,Lung,MinorSalivary,MuscleSkeletal,NerveTibial,Ovary,Pancreas,Pituitary,Prostate,SkinUnexpo,SkinSunExpo,SmallIntestine,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina
"25(R)THCA-CoA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000063579614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25(R)TetraHCA-CoA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00046713987348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25(S)DHCA-CoA",0.0267159488679448,-0.0231239112643434,-0.0231239112643434,5.18700874137454e-05,0.00883961472492424,0.0192763391133453,-5.21522458667434e-05,-0.0011840146078706,0.0373703854651879,0.000521331838415962,0.0139422457455144,6.38182611257497e-05,-0.0231239112643434,-0.0231239112643434,0.975367269781074,0.0141853297219532,0.00543702782283444,-0.0231239112643434,0.00338833928170183,-0.0231239112643434,-0.0231239112643434,0.034770333046294,0.00172383309377519,-0.0231239112643434,0.00142840988289471,0.017312158242731,-0.000663924707960908,0.00761848129069493,0.0111599115973916,0.00205196049817775,-0.0231239112643434,0.00275057261470679
"25(S)THCA-CoA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000209605036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-hydroxycholesterol",0.518256210596598,-0.237020931648257,-0.237020931648257,0.0587571121089612,1.19205808255529e-05,0.0325832192206769,0.0304650336296538,1.69213829741555e-05,0.344209604727681,1.6125694293545e-05,0.0424052495373787,2.17738990146987e-05,-0.237020931648257,-0.237020931648257,0.762996263616359,0.171793088584447,0.0189146722450876,-0.237020931648257,0.174136098280036,-0.237020931648257,-0.237020931648257,1.84519049586385e-05,0.034069198973834,0.0339882188850443,0.0352104019981472,0.218709468020306,0.115435144047804,0.32522104262434,-0.237020931648257,0.114574738602857,-0.237020931648257,0.0602697851901648
"25-hydroxyvitamin D2",0.280848842254606,0.0360742791390627,0,0,0,0,0.0016378041434717,0,0.137134878630631,0,0,0,0.0194097896762806,0.000115348209119875,0.812574206954704,1,1,0.0124581515469305,0.0757216359143062,0,0,0.133268607924684,1,1,4.43135823180174e-05,0.497348542206924,0,0,0.00774984646321847,0,0,0
"25-hydroxyvitamin D3-26,23-lactol",0.0197925623949137,0.00494008459605194,0,0,0,0,0,0.00864425022079116,0.0135547388066212,0.00316962778289016,0.00148145680829002,0.0078595042188124,0.12167056287182,0.22626423040505,0.934273699401801,0.00496902404195785,0.00497233811493532,0.121553389986131,0.00494447193721715,0.00491816269208305,0.00178368996548239,6.84557283363654e-05,0.00497177391052378,0.00497332902714223,0.00149729258192592,0,0,0,0,0,0,0.000942827322362928
"25-hydroxyvitamin D3-26,23-lactone",0.0193842047217778,0.00494008459605194,0,0,0,0,0,0.00846247339860819,0.0132679099731869,0.00310677817949836,0.0014569286727059,0.00769465131467819,0.119469522293892,0.223102997528926,0.946204753600667,0.00496807215756859,0.00497233811493532,0.119399056520177,0.00494447193721715,0.00491043045805638,0.0017469161843583,7.42692079336166e-05,0.00497177391052378,0.00497332902714223,0.00147152504428356,0,0,0,0,0,0,0.000929457494916901
"26-hydroxycholesterol",1.0001534577958,0.243343819992562,0.234687393734578,0.0291883604957457,1.0777032288245e-05,0.244087203359355,0.261181369112226,5.69402737732316e-05,0.341382211819339,0.00109843558388283,0.21845416194197,0.00108815864053161,0.219259347481133,0,0.922265989900215,0.172104260956689,0.0311006172612075,0.227178869609997,0.238833308123613,0,0,0.0646165757921511,0.199794450157079,0.0340386287551628,0.0352830544835021,0.315836992808571,0.115652853788743,0.196846082143807,0.208241553520035,0.11483265821981,0,0.0603171154654563
"27-hydroxycholesterol",0.27750004822139,-0.150716720453616,0.00285295949057984,0.00092997530483982,-0.150716720453616,0.00120231278920802,0.00368890927918916,-0.00687442972503455,0.118988959214831,3.13926001211384e-05,0.0123767719097332,4.93584329366303e-05,0.0594091077639731,0.000161170696069829,0.849183237686675,0.208517097372693,0.0635545728678163,-0.150716720453616,0.168934811646392,-0.00956172058231577,0.241461713528681,0.115326015892465,0.0447800587526127,0.002786461764131,0.00417801311786492,0.474497712836317,0.0975774981517371,-0.00209094929893,0.00881719330411795,0.0965397095192895,-0.0330338834354116,0.0328288296745478
"27Alpha-Hydroxy-8-Dehydrocholesterol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27alpha-hydroxy-7-dehydrocholesterol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3''-hydroxy-lovastatin acid form",0.000326993063632087,-0.0171679239990665,-0.0171679239990665,-0.0171679239990665,0.00583574153151872,0.00835567442232565,-0.0171679239990665,-0.0171679239990665,0.00592772671501719,-0.0171679239990665,-0.0171679239990665,-0.0171679239990665,-0.0171679239990665,-0.0171679239990665,0.982832076000934,0.0052940814960446,0.00733509262836474,-0.0171679239990665,-0.0171679239990665,-0.0171679239990665,0.0122452655212021,0.006653678284747,-0.000296331076095536,0.00902314134197788,0.00895590362343364,0.0488845727940047,-0.0171679239990665,0.0170807163350908,0.00321833194660231,0.00678466189812052,-0.0171679239990665,0.00685700531702466
"3''-hydroxy-lovastatin lactone form",0.00669621850360931,-0.0175840938561523,-0.0175840938561523,-0.0175840938561523,0.0447004300256998,0.0447004300256998,-0.0175840938561523,-0.0175840938561523,0.0246480991843417,-0.0175840938561523,-0.0175840938561523,-0.0175840938561523,-0.0175840938561523,-0.0175840938561523,0.982415906143848,0.0679860138030491,0.0447004300256998,-0.0175840938561523,-0.0175840938561523,-0.0175840938561523,0.0532372049131702,0.243733617083586,0.00590868030900173,0.0829945481154071,0.0453927719485645,0.0830891771935253,-0.0175840938561523,0.0316116871180121,0.0886467758997167,0.0463770741100655,-0.0175840938561523,0.0495301223059473
"3',5'-dihydrodiol-simvastatin-lactone form",-0.00379295303060423,-0.05502434508337,-0.05502434508337,-0.05502434508337,-0.00146577951909953,0.00108176542288643,0.000440386773707203,0.00121210979436659,0.000308229150840916,2.42403665819818e-06,0.000285891794296091,-0.05502434508337,-0.05502434508337,0.00233533213667745,0.94497544597254,-0.00287862089160554,1.51432247848249e-05,-0.05502434508337,0.00756453753703758,0.000457902609082531,0.00455950619004017,-0.00342148841294756,0.000481760433807411,-2.31093930785908e-06,0.00166514899020855,0.0673139488596607,-0.00393231413809979,0.0136806558690245,-0.00507778612937956,-0.000635345744601709,-0.00172030963325648,-0.000735299524935715
"3'-S-hydroxy-pravastatin",0.26276485624811,0,0,0,0,0,0,0,0.0857219912418984,0.0276910454248461,0.0452897637032952,0.0626123926027906,0.5304760587739,0.647094360837305,1.00000369313786,0.120624412865884,0.0116448899998535,0.461110278448352,0,0,0.0552057216239994,0.00545956626691813,0.0433698231071582,0.0431321962436836,0.0445767257005217,0.442358607538297,0.0376188915685127,0.2110661389183,0.0359989293861782,0.00369820906158996,0,0.037921016933626
"3'-S-hydroxy-pravastatin-CoA",0.292827714569163,0,0.00124281013287114,0,0,0.039373065225591,0,0.00267604779535424,0.0877638408292146,0.0313427432669596,0.0396214324359864,0.0663194064968639,0.545495000104724,0.676184020973146,0.729572721144102,0.176623937994614,0.0294407589625552,0.469704818881539,0,0,0.0451206309337777,0.00905314400536456,0.0165587248137182,0.0309551871930649,0.00427125317847704,0.234763199185345,0,0.214781636894169,0.106240341038416,0.0517300312196612,0,0
"3'-S-hydroxy-pravastatin-tetranor",0.262623611933738,-0.0438122155426722,0.0190766801450503,0.00746051602108766,-0.0879829018331152,-0.0020800034395691,-0.00595341560452406,-0.000890121096100649,0.0378116561751314,0.0275348511002163,0.00770853276903694,0.0622942950589789,0.532752177206721,0.651276023269995,0.731272823277685,0.0866971716625473,0.0115809494301452,0.462495125595676,0.000454219583303495,-0.0680007708193388,0.0483315185156838,0.0243639622658922,-0.0318044411868467,0.00168557811300879,-0.0301912201730755,0.144739503207377,-0.0256139017733273,0.210701965479207,0.0320126141990043,0.0212437998077456,0.0257888460545998,-0.00045421958330355
"3'-S-hydroxy-pravastatin-tetranor-CoA",0.292487450908524,0,0.00124030569210393,0,0,0.0392573391450598,0,0.00267069445260754,0.0875335654789552,0.0312864781365961,0.0395054601092478,0.0662166639655682,0.548628482070298,0.682825370939046,0.730083763026309,0.176275565043334,0.0293408345067662,0.471310263369276,0,0,0.0450440051669999,0.00903546608529271,0.0165063939365643,0.0308633551562554,0.00426111652778882,0.234391964283751,0,0.214673250848524,0.105978631182098,0.0515806286192967,0,0
"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225657502864961,1,0,0,0,0,0,0.0377105394831924,0,0,0.0143882954936096,0.0159873767389849,0.444054670514973,0,0,0,0,0,0
"3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin",-0.00667537726924269,-0.0514729302424241,0.013496576269295,-0.0514729302424241,0.0118616510282437,0.0219246692743362,0.0321508607117217,0.00733948705282816,0.0025413208103027,0.0014093096393175,-0.0514729302424241,-0.0514729302424241,-0.0514729302424241,-0.0514729302424241,0.910972019703885,0.0341150929162141,0.00474436525206143,-0.0514729302424241,0.0487906668593817,0.00477303333795283,0.0155634519291882,0.242333431129778,-0.0291711911630199,-0.0514729302424241,-0.0514729302424241,0.0391268661874117,-0.0514729302424241,-0.00454970007166335,0.0598084224830184,0.00687399187975206,0.00470051737882581,0.0108726350041449
"3'-hydroxy-simvastatin-acid form",-0.00716715049245414,-0.0308082087698327,-0.0308082087698327,-0.0308082087698327,-0.000586034321605134,0.000590914713143223,0.00196883644519363,0.000237113546390277,-0.00218313125643291,-0.000225564292162396,-0.0308082087698327,-0.0308082087698327,-0.0308082087698327,-0.0308082087698327,0.969191693517707,0.000358886324628493,0.00011042042148425,-0.0308082087698327,0.00636965944798162,0.000312426211287999,0.00296533088105958,0.00383898433112834,-0.0107719545295029,0.0026332336633448,0.000919843868158889,0.0251261069021267,-0.0308082087698327,0.00402825379803336,0.000116944063276725,-4.29545862034447e-05,-0.000709563253011351,0.000179097352636819
"3'-hydroxy-simvastatin-lactone form",-0.00190528879289186,-0.0315042186384665,-0.0315042186384665,-0.0315042186384665,2.45494227022053e-05,0.00106258207312724,0.0217418767328977,0.00114000056721032,0.00060351105926329,0.000422087839544186,-0.0315042186384665,-0.0315042186384665,-0.0315042186384665,-0.0315042186384665,0.968495703898233,0.0233101332000514,0.000429642513979249,-0.0315042186384665,0.0350775947907811,0.000692317283816288,0.0085613243101726,0.199057736480589,0.000706497646411307,0.0383186675124094,0.00140904728371608,0.0415859788378084,-0.0315042186384665,0.008585994377552,0.0439708952967191,0.00170119350706782,-9.95261172005713e-06,0.00485424170294971
"3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA",-0.00974894023967893,0.00763622987976845,-0.00974894023967893,-0.00974894023967893,-0.00974894023967893,-0.00974894023967893,0.0219317037543374,-0.00974894023967893,0.057621432759623,-0.00974894023967893,0.020528402957772,-0.00974894023967893,-0.00974894023967893,-0.00974894023967893,0.744571090838342,0.0222678347633115,0.0266912469210105,-0.00974894023967893,0.0190161745268198,-0.00974894023967893,0.0203198984778059,-0.00282592556160049,0.0182801644693605,0.0198669059667195,0.017474680269783,0.0776674222173325,-0.00974894023967893,0.0406470618164236,-0.00974894023967893,0.019315757754763,-0.00974894023967893,0.0188656594726738
"3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA",-0.00952672622502345,0.00438396913539684,-0.00952672622502345,-0.00952672622502345,-0.00952672622502345,-0.00952672622502345,0.0118451836229254,-0.00952672622502345,0.0436997126599046,-0.00952672622502345,0.0133855846165194,-0.00952672622502345,-0.00952672622502345,-0.00952672622502345,0.823271035854332,0.0130112969108293,0.0149801455560773,-0.00952672622502345,0.0106418095108775,-0.00952672622502345,0.0139565372727228,-0.00162196995403249,0.0113302735574872,0.011835915074809,0.0102560953491849,0.0478817305639468,-0.00952672622502345,0.0246335927117372,-0.00952672622502345,0.0115883024123835,-0.00952672622502345,0.0114844285708063
"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",0.00616945353880316,-0.00860021100343591,0.000207788580806771,-0.00516614694356331,-0.00718288396000017,0.00355309155650979,0.00233325369606284,-0.0115025393944172,0.0518044730400923,-0.00150787786637768,0.0127336819597472,0.000402793931084347,0.0548374147295325,0.141479583821408,0.633658882463509,0.00304984857402509,0.00940366207456923,0.00477277226815191,0.000699063138949248,-0.0184221839364138,-0.00152584164215858,-0.0223668143769352,-0.000974331691440705,0.00553894098721651,-2.66112166382587e-05,0.0708103254450776,-0.00277980739403286,0.0216671810949067,0.00363240953543941,-0.00101129272876256,-0.0127876556830498,0.00641793958432235
